,lenght_num,area_num,eccen_num,blackand_num,height_num,p_and_num
4377,130,1690,10.0,1178,13,0.697
4378,58,464,7.25,419,8,0.903
4379,1,10,0.1,10,10,1.0
4380,18,162,2.0,138,9,0.852
4381,335,4020,27.917,2722,12,0.677
4382,1,18,0.056,18,18,1.0
4383,222,2886,17.077,1997,13,0.692
4384,280,2800,28.0,2157,10,0.77
4385,106,1802,6.235,1802,17,1.0
4386,159,2067,12.231,1296,13,0.627
4387,17,153,1.889,131,9,0.856
4388,86,774,9.556,546,9,0.705
4389,266,4522,15.647,4522,17,1.0
4390,1,8,0.125,8,8,1.0
4391,349,4537,26.846,3029,13,0.668
4392,18,162,2.0,145,9,0.895
4393,1,27,0.037,27,27,1.0
4394,162,1296,20.25,1213,8,0.936
4395,18,180,1.8,125,10,0.694
4396,285,3420,23.75,2421,12,0.708
4397,159,1590,15.9,1144,10,0.719
4398,245,4165,14.412,4152,17,0.997
4399,332,3984,27.667,2626,12,0.659
4400,17,153,1.889,141,9,0.922
4401,1,31,0.032,31,31,1.0
4402,175,2100,14.583,1625,12,0.774
4403,205,2050,20.5,1451,10,0.708
4404,98,1666,5.765,1666,17,1.0
4405,17,170,1.7,129,10,0.759
4406,252,3024,21.0,2062,12,0.682
4407,151,1510,15.1,1186,10,0.785
4408,433,5629,33.308,3404,13,0.605
4409,17,153,1.889,136,9,0.889
4410,1,8,0.125,8,8,1.0
4411,252,2520,25.2,1953,10,0.775
4412,30,30,30.0,30,1,1.0
4413,94,94,94.0,94,1,1.0
4414,193,193,193.0,193,1,1.0
4415,347,44416,2.711,25163,128,0.567
4416,50,400,6.25,382,8,0.955
4417,378,9828,14.538,5737,26,0.584
4418,159,159,159.0,159,1,1.0
4419,169,4225,6.76,4101,25,0.971
4420,82,738,9.111,589,9,0.798
4421,154,1540,15.4,984,10,0.639
4422,71,852,5.917,743,12,0.872
4423,166,3984,6.917,3905,24,0.98
4424,1,12,0.083,12,12,1.0
4425,183,2013,16.636,1693,11,0.841
4426,16,160,1.6,140,10,0.875
4427,240,2400,24.0,1971,10,0.821
4428,419,5866,29.929,3535,14,0.603
4429,3,9,1.0,8,3,0.889
4430,16,144,1.778,138,9,0.958
4431,136,1768,10.462,1375,13,0.778
4432,161,1449,17.889,1347,9,0.93
4433,19,190,1.9,163,10,0.858
4434,203,2842,14.5,1904,14,0.67
4435,62,682,5.636,532,11,0.78
4436,19,190,1.9,146,10,0.768
4437,390,5460,27.857,3224,14,0.59
4438,3,9,1.0,8,3,0.889
4439,123,1599,9.462,1276,13,0.798
4440,327,3270,32.7,2508,10,0.767
4441,371,8533,16.13,8533,23,1.0
4442,184,2024,16.727,1789,11,0.884
4443,19,190,1.9,163,10,0.858
4444,95,760,11.875,687,8,0.904
4445,201,2814,14.357,1804,14,0.641
4446,20,200,2.0,159,10,0.795
4447,165,1815,15.0,1282,11,0.706
4448,417,5838,29.786,3262,14,0.559
4449,19,171,2.111,143,9,0.836
4450,272,3264,22.667,2448,12,0.75
4451,319,4466,22.786,2577,14,0.577
4452,19,190,1.9,171,10,0.9
4453,98,1078,8.909,781,11,0.724
4454,433,6062,30.929,3467,14,0.572
4455,20,180,2.222,154,9,0.856
4456,152,1672,13.818,1278,11,0.764
4457,340,4760,24.286,2682,14,0.563
4458,19,190,1.9,153,10,0.805
4459,183,2562,13.071,1745,14,0.681
4460,383,4596,31.917,2771,12,0.603
4461,1,12,0.083,12,12,1.0
4462,135,22680,0.804,20513,168,0.904
4463,1,9,0.111,9,9,1.0
4464,54,324,9.0,311,6,0.96
4465,315,26145,3.795,15523,83,0.594
4466,1,9,0.111,9,9,1.0
4467,83,747,9.222,542,9,0.726
4468,155,1550,15.5,1051,10,0.678
4469,72,864,6.0,745,12,0.862
4470,32,32,32.0,32,1,1.0
4471,261,6525,10.44,6164,25,0.945
4472,185,2035,16.818,1796,11,0.883
4473,10,100,1.0,53,10,0.53
4474,45,315,6.429,310,7,0.984
4475,284,3976,20.286,2147,14,0.54
4476,17,153,1.889,140,9,0.915
4477,160,1440,17.778,1098,9,0.763
4478,118,1298,10.727,963,11,0.742
4479,16,160,1.6,154,10,0.963
4480,369,4797,28.385,3176,13,0.662
4481,123,861,17.571,828,7,0.962
4482,333,9324,11.893,6057,28,0.65
4483,19,190,1.9,155,10,0.816
4484,272,2176,34.0,1846,8,0.848
4485,281,7868,10.036,4339,28,0.551
4486,18,162,2.0,132,9,0.815
4487,152,1368,16.889,1047,9,0.765
4488,254,3556,18.143,2022,14,0.569
4489,20,200,2.0,136,10,0.68
4490,395,5530,28.214,3636,14,0.658
4491,157,1099,22.429,961,7,0.874
4492,433,4763,39.364,3365,11,0.706
4493,19,171,2.111,149,9,0.871
4494,153,1071,21.857,1039,7,0.97
4495,267,3471,20.538,2299,13,0.662
4496,19,190,1.9,146,10,0.768
4497,193,1544,24.125,1280,8,0.829
4498,340,8500,13.6,7872,25,0.926
4499,184,2024,16.727,1791,11,0.885
4500,19,190,1.9,170,10,0.895
4501,215,1720,26.875,1362,8,0.792
4502,420,5880,30.0,3356,14,0.571
4503,3,9,1.0,9,3,1.0
4504,20,180,2.222,141,9,0.783
4505,140,1260,15.556,953,9,0.756
4506,191,2483,14.692,1532,13,0.617
4507,19,171,2.111,147,9,0.86
4508,369,3321,41.0,2122,9,0.639
4509,14,98,2.0,20,7,0.204
4510,472,78352,2.843,42821,166,0.547
4511,72,864,6.0,812,12,0.94
4512,15,15,15.0,15,1,1.0
4513,132,3036,5.739,3036,23,1.0
4514,416,5824,29.714,3594,14,0.617
4515,9,90,0.9,62,10,0.689
4516,43,301,6.143,293,7,0.973
4517,198,4752,8.25,4670,24,0.983
4518,213,2769,16.385,1821,13,0.658
4519,4,12,1.333,9,3,0.75
4520,16,160,1.6,127,10,0.794
4521,82,738,9.111,494,9,0.669
4522,17,170,1.7,156,10,0.918
4523,266,3458,20.462,2003,13,0.579
4524,124,1116,13.778,806,9,0.722
4525,320,4480,22.857,2621,14,0.585
4526,17,170,1.7,145,10,0.853
4527,133,1729,10.231,1247,13,0.721
4528,250,2250,27.778,1649,9,0.733
4529,320,8640,11.852,4845,27,0.561
4530,19,171,2.111,153,9,0.895
4531,250,2250,27.778,1727,9,0.768
4532,170,4080,7.083,4075,24,0.999
4533,184,2024,16.727,1611,11,0.796
4534,18,180,1.8,161,10,0.894
4535,249,2241,27.667,1725,9,0.77
4536,267,7209,9.889,4860,27,0.674
4537,19,190,1.9,166,10,0.874
4538,57,399,8.143,318,7,0.797
4539,1,13,0.077,13,13,1.0
4540,471,81954,2.707,35499,174,0.433
4541,72,432,12.0,428,6,0.991
4542,7,7,7.0,7,1,1.0
4543,83,747,9.222,554,9,0.742
4544,154,1386,17.111,1008,9,0.727
4545,71,781,6.455,742,11,0.95
4546,63,63,63.0,63,1,1.0
4547,209,5016,8.708,4976,24,0.992
4548,344,5504,21.5,3146,16,0.572
4549,20,220,1.818,200,11,0.909
4550,154,1694,14.0,1238,11,0.731
4551,198,4950,7.92,4611,25,0.932
4552,427,6832,26.688,4316,16,0.632
4553,23,276,1.917,228,12,0.826
4554,121,1936,7.563,1182,16,0.611
4555,409,4908,34.083,2966,12,0.604
4556,184,4784,7.077,4241,26,0.886
4557,350,5950,20.588,3433,17,0.577
4558,23,276,1.917,218,12,0.79
4559,121,1815,8.067,1381,15,0.761
4560,205,2255,18.636,1616,11,0.717
4561,367,5872,22.938,3377,16,0.575
4562,24,264,2.182,192,11,0.727
4563,138,2070,9.2,1552,15,0.75
4564,266,3192,22.167,2130,12,0.667
4565,382,6494,22.471,3680,17,0.567
4566,20,220,1.818,197,11,0.895
4567,181,2896,11.313,2198,16,0.759
4568,198,2178,18.0,1683,11,0.773
4569,42,42,42.0,42,1,1.0
4570,1,47,0.021,47,47,1.0
4571,79,553,11.286,535,7,0.967
4572,326,27058,3.928,18149,83,0.671
4573,96,6912,1.333,4025,72,0.582
4574,82,656,10.25,527,8,0.803
4575,155,1550,15.5,1065,10,0.687
4576,28,28,28.0,28,1,1.0
4577,72,792,6.545,743,11,0.938
4578,120,2880,5.0,2800,24,0.972
4579,344,5504,21.5,3643,16,0.662
4580,11,132,0.917,97,12,0.735
4581,135,1755,10.385,1462,13,0.833
4582,78,702,8.667,625,9,0.89
4583,322,9982,10.387,7519,31,0.753
4584,391,6256,24.438,4219,16,0.674
4585,4,12,1.333,11,3,0.917
4586,20,220,1.818,202,11,0.918
4587,70,770,6.364,492,11,0.639
4588,1,16,0.063,16,16,1.0
4589,353,13767,9.051,8370,39,0.608
4590,415,6640,25.938,4480,16,0.675
4591,20,240,1.667,201,12,0.838
4592,205,3280,12.813,2622,16,0.799
4593,195,2145,17.727,1676,11,0.781
4594,170,4080,7.083,4068,24,0.997
4595,359,5744,22.438,3747,16,0.652
4596,22,264,1.833,222,12,0.841
4597,341,5456,21.313,3949,16,0.724
4598,70,630,7.778,536,9,0.851
4599,203,5075,8.12,4713,25,0.929
4600,408,6528,25.5,4204,16,0.644
4601,22,242,2.0,205,11,0.847
4602,222,3330,14.8,2425,15,0.728
4603,59,590,5.9,467,10,0.792
4604,161,26243,0.988,23547,163,0.897
4605,80,560,11.429,475,7,0.848
4606,314,26062,3.783,16139,83,0.619
4607,82,738,9.111,606,9,0.821
4608,155,1395,17.222,1008,9,0.723
4609,71,852,5.917,735,12,0.863
4610,309,7416,12.875,7295,24,0.984
4611,356,5340,23.733,3342,15,0.626
4612,19,209,1.727,200,11,0.957
4613,389,6613,22.882,4481,17,0.678
4614,56,616,5.091,431,11,0.7
4615,22,264,1.833,208,12,0.788
4616,424,6784,26.5,3820,16,0.563
4617,4,12,1.333,11,3,0.917
4618,96,1632,5.647,1101,17,0.675
4619,87,783,9.667,753,9,0.962
4620,120,2760,5.217,2760,23,1.0
4621,389,6224,24.313,3544,16,0.569
4622,22,264,1.833,215,12,0.814
4623,62,868,4.429,561,14,0.646
4624,161,1771,14.636,1152,11,0.65
4625,198,4554,8.609,4548,23,0.999
4626,337,5392,21.063,3225,16,0.598
4627,23,253,2.091,211,11,0.834
4628,393,6288,24.563,4103,16,0.653
4629,256,2560,25.6,1959,10,0.765
4630,337,5392,21.063,3276,16,0.608
4631,22,264,1.833,225,12,0.852
4632,398,6766,23.412,4117,17,0.608
4633,212,3392,13.25,2349,16,0.693
4634,256,2560,25.6,1995,10,0.779
4635,424,1272,141.33,709,3,0.557
4636,469,87234,2.522,46133,186,0.529
4637,83,747,9.222,683,9,0.914
4638,155,1395,17.222,1020,9,0.731
4639,71,781,6.455,732,11,0.937
4640,137,3151,5.957,2943,23,0.934
4641,20,240,1.667,205,12,0.854
4642,399,6384,24.938,3685,16,0.577
4643,227,3632,14.188,2654,16,0.731
4644,69,828,5.75,518,12,0.626
4645,382,6112,23.875,3670,16,0.6
4646,20,220,1.818,194,11,0.882
4647,87,957,7.909,601,11,0.628
4648,309,4944,19.313,2713,16,0.549
4649,22,242,2.0,196,11,0.81
4650,356,5340,23.733,3940,15,0.738
4651,284,3408,23.667,2471,12,0.725
4652,294,4410,19.6,2872,15,0.651
4653,22,242,2.0,195,11,0.806
4654,183,2928,11.438,2305,16,0.787
4655,81,891,7.364,619,11,0.695
4656,334,8016,13.917,7740,24,0.966
4657,22,264,1.833,207,12,0.784
4658,405,6480,25.313,3863,16,0.596
4659,4,12,1.333,11,3,0.917
4660,424,6784,26.5,4879,16,0.719
4661,302,3322,27.455,2670,11,0.804
4662,141,26367,0.754,23301,187,0.884
4663,54,378,7.714,321,7,0.849
4664,314,25748,3.829,12923,82,0.502
4665,9,9,9.0,9,1,1.0
4666,82,738,9.111,513,9,0.695
4667,155,1395,17.222,1007,9,0.722
4668,72,864,6.0,793,12,0.918
4669,23,23,23.0,23,1,1.0
4670,14,14,14.0,14,1,1.0
4671,45,45,45.0,45,1,1.0
4672,125,2875,5.435,2875,23,1.0
4673,376,6016,23.5,3490,16,0.58
4674,10,120,0.833,94,12,0.783
4675,352,5632,22.0,4157,16,0.738
4676,236,2596,21.455,2084,11,0.803
4677,4,12,1.333,12,3,1.0
4678,19,209,1.727,198,11,0.947
4679,154,2310,10.267,1626,15,0.704
4680,417,6672,26.063,4349,16,0.652
4681,404,4848,33.667,3267,12,0.674
4682,2,10,0.4,9,5,0.9
4683,2,28,0.143,15,14,0.536
4684,135,3240,5.625,3131,24,0.966
4685,2,22,0.182,14,11,0.636
4686,216,2592,18.0,1981,12,0.764
4687,22,242,2.0,209,11,0.864
4688,268,4020,17.867,2940,15,0.731
4689,4,12,1.333,11,3,0.917
4690,94,1034,8.545,700,11,0.677
4691,2,8,0.5,8,4,1.0
4692,403,6851,23.706,3568,17,0.521
4693,22,242,2.0,213,11,0.88
4694,57,570,5.7,421,10,0.739
4695,356,5696,22.25,3279,16,0.576
4696,22,264,1.833,221,12,0.837
4697,439,7024,27.438,5084,16,0.724
4698,436,4796,39.636,3623,11,0.755
4699,94,752,11.75,693,8,0.922
4700,410,6560,25.625,3731,16,0.569
4701,22,242,2.0,215,11,0.888
4702,243,3888,15.188,2756,16,0.709
4703,378,4158,34.364,2846,11,0.684
4704,1,9,0.111,9,9,1.0
4705,57,342,9.5,310,6,0.906
4706,104,832,13.0,724,8,0.87
4707,64,512,8.0,485,8,0.947
4708,271,20867,3.519,15523,77,0.744
4709,268,2412,29.778,1675,9,0.694
4710,230,2070,25.556,1800,9,0.87
4711,150,1350,16.667,1020,9,0.756
4712,13,104,1.625,85,8,0.817
4713,157,1256,19.625,1240,8,0.987
4714,232,2088,25.778,1633,9,0.782
4715,13,104,1.625,82,8,0.788
4716,248,2480,24.8,1807,10,0.729
4717,177,1770,17.7,1226,10,0.693
4718,13,104,1.625,85,8,0.817
4719,171,1539,19.0,1198,9,0.778
4720,48,384,6.0,346,8,0.901
4721,13,91,1.857,90,7,0.989
4722,316,3160,31.6,2126,10,0.673
4723,281,2529,31.222,2164,9,0.856
4724,13,91,1.857,89,7,0.978
4725,268,2680,26.8,2022,10,0.754
4726,276,2484,30.667,2102,9,0.846
4727,278,2502,30.889,1997,9,0.798
4728,13,104,1.625,85,8,0.817
4729,358,3222,39.778,2782,9,0.863
4730,170,1360,21.25,1210,8,0.89
4731,19,133,2.714,123,7,0.925
4732,269,2690,26.9,1335,10,0.496
4733,398,3980,39.8,2965,10,0.745
4734,80,560,11.429,538,7,0.961
4735,12,96,1.5,78,8,0.813
4736,238,2380,23.8,1730,10,0.727
4737,88,880,8.8,588,10,0.668
4738,13,91,1.857,81,7,0.89
4739,279,2790,27.9,1916,10,0.687
4740,80,720,8.889,603,9,0.838
4741,19,133,2.714,121,7,0.91
4742,268,2680,26.8,1581,10,0.59
4743,162,1458,18.0,769,9,0.527
4744,162,1296,20.25,534,8,0.412
4745,109,872,13.625,836,8,0.959
4746,163,1467,18.111,748,9,0.51
4747,162,1296,20.25,1024,8,0.79
4748,163,1467,18.111,805,9,0.549
4749,163,1304,20.375,1280,8,0.982
4750,162,1620,16.2,1183,10,0.73
4751,104,312,34.667,213,3,0.683
4752,184,1472,23.0,1144,8,0.777
4753,5,35,0.714,29,7,0.829
4754,130,780,21.667,412,6,0.528
4755,17,68,4.25,44,4,0.647
4756,1,8,0.125,8,8,1.0
4757,116,10092,1.333,4194,87,0.416
4758,29,435,1.933,422,15,0.97
4759,257,19789,3.338,9689,77,0.49
4760,84,4956,1.424,3517,59,0.71
4761,63,693,5.727,557,11,0.804
4762,30,330,2.727,272,11,0.824
4763,510,12240,21.25,11341,24,0.927
4764,19,323,1.118,123,17,0.381
4765,24,408,1.412,300,17,0.735
4766,159,1431,17.667,866,9,0.605
4767,168,1512,18.667,1000,9,0.661
4768,131,1048,16.375,834,8,0.796
4769,206,1648,25.75,1307,8,0.793
4770,217,1302,36.167,890,6,0.684
4771,184,1104,30.667,770,6,0.697
4772,243,1701,34.714,898,7,0.528
4773,219,1533,31.286,946,7,0.617
4774,110,770,15.714,483,7,0.627
4775,128,896,18.286,645,7,0.72
4776,21,357,1.235,219,17,0.613
4777,23,391,1.353,316,17,0.808
4778,171,2907,10.059,1226,17,0.422
4779,166,1494,18.444,905,9,0.606
4780,73,657,8.111,412,9,0.627
4781,125,1125,13.889,676,9,0.601
4782,109,872,13.625,519,8,0.595
4783,27,135,5.4,67,5,0.496
4784,76,608,9.5,310,8,0.51
4785,18,72,4.5,56,4,0.778
4786,240,1680,34.286,904,7,0.538
4787,51,255,10.2,212,5,0.831
4788,231,1848,28.875,1052,8,0.569
4789,231,1617,33.0,1035,7,0.64
4790,19,76,4.75,70,4,0.921
4791,70,350,14.0,146,5,0.417
4792,203,1015,40.6,872,5,0.859
4793,22,396,1.222,203,18,0.513
4794,161,1449,17.889,755,9,0.521
4795,24,408,1.412,323,17,0.792
4796,158,2844,8.778,1190,18,0.418
4797,92,828,10.222,575,9,0.694
4798,48,288,8.0,278,6,0.965
4799,95,760,11.875,490,8,0.645
4800,227,1589,32.429,809,7,0.509
4801,243,1701,34.714,817,7,0.48
4802,242,1936,30.25,792,8,0.409
4803,192,1536,24.0,889,8,0.579
4804,98,686,14.0,337,7,0.491
4805,22,374,1.294,286,17,0.765
4806,152,1216,19.0,757,8,0.623
4807,11,187,0.647,81,17,0.433
4808,11,187,0.647,121,17,0.647
4809,141,1410,14.1,910,10,0.645
4810,46,276,7.667,242,6,0.877
4811,229,1832,28.625,887,8,0.484
4812,113,904,14.125,686,8,0.759
4813,69,345,13.8,218,5,0.632
4814,34,170,6.8,101,5,0.594
4815,58,290,11.6,216,5,0.745
4816,36,180,7.2,142,5,0.789
4817,46,230,9.2,185,5,0.804
4818,135,945,19.286,712,7,0.753
4819,118,590,23.6,293,5,0.497
4820,5,15,1.667,12,3,0.8
4821,145,1015,20.714,668,7,0.658
4822,91,637,13.0,341,7,0.535
4823,177,885,35.4,441,5,0.498
4824,22,374,1.294,152,17,0.406
4825,150,1350,16.667,782,9,0.579
4826,24,408,1.412,342,17,0.838
4827,117,936,14.625,601,8,0.642
4828,130,2470,6.842,1606,19,0.65
4829,239,1673,34.143,797,7,0.476
4830,110,770,15.714,344,7,0.447
4831,21,126,3.5,56,6,0.444
4832,47,282,7.833,127,6,0.45
4833,25,100,6.25,71,4,0.71
4834,104,624,17.333,538,6,0.862
4835,31,124,7.75,117,4,0.944
4836,192,1344,27.429,518,7,0.385
4837,162,1134,23.143,266,7,0.235
4838,208,1664,26.0,817,8,0.491
4839,22,374,1.294,283,17,0.757
4840,189,1890,18.9,973,10,0.515
4841,92,460,18.4,278,5,0.604
4842,111,777,15.857,686,7,0.883
4843,24,432,1.333,324,18,0.75
4844,231,1848,28.875,1003,8,0.543
4845,185,3330,10.278,1193,18,0.358
4846,242,1936,30.25,1183,8,0.611
4847,48,336,6.857,206,7,0.613
4848,60,360,10.0,296,6,0.822
4849,211,1477,30.143,965,7,0.653
4850,17,85,3.4,63,5,0.741
4851,198,39006,1.005,12964,197,0.332
4852,223,1561,31.857,1036,7,0.664
4853,67,469,9.571,257,7,0.548
4854,249,5727,10.826,5488,23,0.958
4855,23,391,1.353,243,17,0.621
4856,169,1521,18.778,942,9,0.619
4857,100,900,11.111,573,9,0.637
4858,71,426,11.833,408,6,0.958
4859,210,1680,26.25,811,8,0.483
4860,44,176,11.0,108,4,0.614
4861,97,679,13.857,313,7,0.461
4862,107,535,21.4,487,5,0.91
4863,34,578,2.0,90,17,0.156
4864,201,3819,10.579,2164,19,0.567
4865,213,1491,30.429,1112,7,0.746
4866,28,168,4.667,99,6,0.589
4867,98,686,14.0,417,7,0.608
4868,133,931,19.0,520,7,0.559
4869,72,504,10.286,328,7,0.651
4870,159,12561,2.013,4623,79,0.368
4871,245,18865,3.182,9871,77,0.523
4872,183,13542,2.473,8289,74,0.612
4873,541,1623,180.33,1213,3,0.747
4874,153,1377,17.0,1168,9,0.848
4875,58,580,5.8,518,10,0.893
4876,1,84,0.012,84,84,1.0
4877,192,2688,13.714,1584,14,0.589
4878,12,192,0.75,160,16,0.833
4879,284,3976,20.286,2777,14,0.698
4880,225,2025,25.0,1501,9,0.741
4881,325,3250,32.5,2248,10,0.692
4882,333,2997,37.0,2011,9,0.671
4883,197,1773,21.889,1240,9,0.699
4884,58,522,6.444,349,9,0.669
4885,323,4199,24.846,2340,13,0.557
4886,24,408,1.412,289,17,0.708
4887,37,259,5.286,247,7,0.954
4888,184,1656,20.444,1322,9,0.798
4889,44,396,4.889,268,9,0.677
4890,330,3300,33.0,2215,10,0.671
4891,33,297,3.667,201,9,0.677
4892,292,2920,29.2,1896,10,0.649
4893,50,350,7.143,259,7,0.74
4894,1,117,0.009,117,117,1.0
4895,93,372,23.25,284,4,0.763
4896,94,564,15.667,527,6,0.934
4897,284,3692,21.846,2040,13,0.553
4898,94,564,15.667,493,6,0.874
4899,24,384,1.5,359,16,0.935
4900,94,470,18.8,397,5,0.845
4901,167,2004,13.917,1507,12,0.752
4902,94,470,18.8,375,5,0.798
4903,95,380,23.75,372,4,0.979
4904,61,427,8.714,339,7,0.794
4905,95,570,15.833,380,6,0.667
4906,93,558,15.5,397,6,0.711
4907,288,2880,28.8,1624,10,0.564
4908,93,465,18.6,465,5,1.0
4909,18,18,18.0,18,1,1.0
4910,323,3230,32.3,2183,10,0.676
4911,95,475,19.0,374,5,0.787
4912,97,582,16.167,496,6,0.852
4913,293,2930,29.3,1746,10,0.596
4914,96,480,19.2,354,5,0.738
4915,96,576,16.0,533,6,0.925
4916,96,576,16.0,405,6,0.703
4917,96,576,16.0,426,6,0.74
4918,24,408,1.412,330,17,0.809
4919,239,3107,18.385,1912,13,0.615
4920,63,315,12.6,292,5,0.927
4921,298,2384,37.25,1886,8,0.791
4922,96,576,16.0,405,6,0.703
4923,96,480,19.2,392,5,0.817
4924,56,392,8.0,310,7,0.791
4925,94,470,18.8,444,5,0.945
4926,330,3300,33.0,2545,10,0.771
4927,96,576,16.0,371,6,0.644
4928,95,570,15.833,447,6,0.784
4929,319,3190,31.9,2149,10,0.674
4930,96,576,16.0,467,6,0.811
4931,82,410,16.4,329,5,0.802
4932,96,576,16.0,435,6,0.755
4933,24,384,1.5,335,16,0.872
4934,285,2565,31.667,1961,9,0.765
4935,96,576,16.0,541,6,0.939
4936,96,576,16.0,458,6,0.795
4937,1,136,0.007,136,136,1.0
4938,305,2745,33.889,2003,9,0.73
4939,96,576,16.0,493,6,0.856
4940,94,470,18.8,353,5,0.751
4941,19,133,2.714,84,7,0.632
4942,95,570,15.833,438,6,0.768
4943,331,2979,36.778,2056,9,0.69
4944,95,570,15.833,532,6,0.933
4945,96,576,16.0,385,6,0.668
4946,282,2820,28.2,1977,10,0.701
4947,97,582,16.167,409,6,0.703
4948,183,1647,20.333,989,9,0.6
4949,97,582,16.167,462,6,0.794
4950,97,582,16.167,419,6,0.72
4951,93,558,15.5,537,6,0.962
4952,94,564,15.667,402,6,0.713
4953,97,679,13.857,537,7,0.791
4954,24,384,1.5,364,16,0.948
4955,91,1092,7.583,644,12,0.59
4956,97,485,19.4,403,5,0.831
4957,97,582,16.167,408,6,0.701
4958,242,3146,18.615,1932,13,0.614
4959,96,384,24.0,289,4,0.753
4960,96,576,16.0,385,6,0.668
4961,140,980,20.0,868,7,0.886
4962,96,576,16.0,485,6,0.842
4963,303,3030,30.3,2028,10,0.669
4964,96,480,19.2,402,5,0.838
4965,96,576,16.0,459,6,0.797
4966,284,2840,28.4,2013,10,0.709
4967,69,276,17.25,265,4,0.96
4968,80,720,8.889,500,9,0.694
4969,96,480,19.2,344,5,0.717
4970,96,576,16.0,519,6,0.901
4971,96,576,16.0,331,6,0.575
4972,99,495,19.8,366,5,0.739
4973,96,576,16.0,417,6,0.724
4974,96,384,24.0,337,4,0.878
4975,1,37,0.027,37,37,1.0
4976,94,564,15.667,486,6,0.862
4977,92,1472,5.75,769,16,0.522
4978,39,234,6.5,219,6,0.936
4979,39,195,7.8,161,5,0.826
4980,39,195,7.8,128,5,0.656
4981,286,45760,1.788,10347,160,0.226
4982,285,25935,3.132,4287,91,0.165
4983,73,4672,1.141,2077,64,0.445
4984,66,4158,1.048,2458,63,0.591
4985,50,3250,0.769,1582,65,0.487
4986,79,4977,1.254,1718,63,0.345
4987,1,32,0.031,32,32,1.0
4988,108,432,27.0,357,4,0.826
4989,32,352,2.909,176,11,0.5
4990,18,162,2.0,123,9,0.759
4991,9,81,1.0,32,9,0.395
4992,57,627,5.182,425,11,0.678
4993,20,20,20.0,20,1,1.0
4994,252,2772,22.909,262,11,0.095
4995,31,217,4.429,176,7,0.811
4996,38,342,4.222,250,9,0.731
4997,5,2150,0.012,475,430,0.221
4998,151,1359,16.778,769,9,0.566
4999,88,880,8.8,431,10,0.49
5000,160,1440,17.778,1152,9,0.8
5001,92,644,13.143,584,7,0.907
5002,127,1143,14.111,776,9,0.679
5003,1,10,0.1,10,10,1.0
5004,75,600,9.375,397,8,0.662
5005,119,833,17.0,726,7,0.872
5006,4,28,0.571,20,7,0.714
5007,41,41,41.0,41,1,1.0
5008,40,40,40.0,40,1,1.0
5009,42,42,42.0,42,1,1.0
5010,59,531,6.556,426,9,0.802
5011,1,8,0.125,8,8,1.0
5012,17,102,2.833,82,6,0.804
5013,120,960,15.0,718,8,0.748
5014,59,413,8.429,413,7,1.0
5015,125,875,17.857,643,7,0.735
5016,111,999,12.333,570,9,0.571
5017,164,1148,23.429,962,7,0.838
5018,8,56,1.143,42,7,0.75
5019,40,40,40.0,40,1,1.0
5020,35,35,35.0,35,1,1.0
5021,31,217,4.429,181,7,0.834
5022,211,1899,23.444,1343,9,0.707
5023,93,837,10.333,614,9,0.734
5024,129,1032,16.125,849,8,0.823
5025,7,42,1.167,40,6,0.952
5026,12,84,1.714,51,7,0.607
5027,88,792,9.778,575,9,0.726
5028,33,33,33.0,33,1,1.0
5029,63,63,63.0,63,1,1.0
5030,48,384,6.0,355,8,0.924
5031,38,266,5.429,242,7,0.91
5032,36,252,5.143,247,7,0.98
5033,76,532,10.857,457,7,0.859
5034,2,10,0.4,8,5,0.8
5035,56,392,8.0,157,7,0.401
5036,105,735,15.0,518,7,0.705
5037,53,371,7.571,91,7,0.245
5038,95,95,95.0,95,1,1.0
5039,75,675,8.333,471,9,0.698
5040,76,76,76.0,76,1,1.0
5041,20,160,2.5,98,8,0.613
5042,31,217,4.429,170,7,0.783
5043,98,882,10.889,569,9,0.645
5044,102,918,11.333,514,9,0.56
5045,21,126,3.5,93,6,0.738
5046,12,84,1.714,44,7,0.524
5047,69,552,8.625,485,8,0.879
5048,102,102,102.0,102,1,1.0
5049,77,616,9.625,450,8,0.731
5050,22,176,2.75,139,8,0.79
5051,62,434,8.857,418,7,0.963
5052,10,60,1.667,39,6,0.65
5053,7,42,1.167,31,6,0.738
5054,20,100,4.0,48,5,0.48
5055,91,91,91.0,91,1,1.0
5056,29,29,29.0,29,1,1.0
5057,17,119,2.429,88,7,0.739
5058,9,54,1.5,43,6,0.796
5059,56,280,11.2,132,5,0.471
5060,44,176,11.0,137,4,0.778
5061,128,640,25.6,489,5,0.764
5062,47,94,23.5,48,2,0.511
5063,22,22,22.0,22,1,1.0
5064,31,186,5.167,105,6,0.565
5065,8,24,2.667,21,3,0.875
5066,47,47,47.0,47,1,1.0
5067,44,396,4.889,315,9,0.795
5068,39,234,6.5,165,6,0.705
5069,8,56,1.143,35,7,0.625
5070,32,288,3.556,206,9,0.715
5071,50,300,8.333,189,6,0.63
5072,8,56,1.143,43,7,0.768
5073,77,77,77.0,77,1,1.0
5074,47,47,47.0,47,1,1.0
5075,42,42,42.0,42,1,1.0
5076,59,413,8.429,283,7,0.685
5077,82,492,13.667,149,6,0.303
5078,12,60,2.4,28,5,0.467
5079,58,290,11.6,75,5,0.259
5080,72,648,8.0,320,9,0.494
5081,45,45,45.0,45,1,1.0
