,dwipd_cat,hdchk_cat,stlmt_cat,wkcti_cat,mulch_cat,blxwp_cat,wknck_cat,class_cat,wkovl_cat,skach_cat,dsopp_cat,bkblk_cat,spcop_cat,reskd_cat,skewr_cat,rxmsq_cat,skrxp_cat,bxqsq_cat
2117,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,t
2118,g,f,f,f,f,f,t,won,t,f,t,f,f,f,f,f,f,t
2119,g,f,f,f,f,f,t,won,t,f,t,f,f,f,f,f,t,t
2120,g,f,f,f,f,f,f,won,t,f,t,f,f,f,f,f,f,t
2121,g,f,f,f,f,f,t,won,t,f,t,f,f,f,f,f,f,t
2122,l,f,f,f,f,f,f,won,t,f,t,f,f,f,t,f,f,t
2123,l,f,f,f,f,f,t,won,t,f,t,f,f,f,f,f,f,t
2124,l,f,f,f,f,f,f,won,t,f,t,f,f,f,f,f,f,t
2125,l,f,f,f,f,f,t,won,t,f,t,f,f,f,f,f,f,t
2126,l,f,f,f,f,f,t,won,f,f,t,f,f,f,f,f,f,t
2127,l,f,f,f,f,f,t,won,f,f,t,f,f,f,f,f,f,t
2128,l,f,f,f,f,f,t,won,t,f,t,f,f,f,f,f,t,t
2129,l,f,f,f,f,f,t,won,f,f,t,f,f,f,f,f,f,t
2130,l,f,f,f,f,f,f,won,t,f,t,f,f,f,f,f,f,t
2131,l,f,f,f,f,f,f,won,f,f,t,f,f,f,f,f,f,t
2132,l,f,f,f,f,f,t,won,t,f,t,f,f,f,f,f,f,t
2133,l,f,f,f,f,f,f,won,t,f,t,f,f,f,f,f,f,t
2134,g,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,f,f
2135,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2136,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2137,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2138,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2139,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2140,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2141,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2142,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2143,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2144,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2145,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2146,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2147,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2148,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2149,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2150,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2151,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2152,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2153,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2154,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2155,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2156,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2157,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2158,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2159,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2160,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2161,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2162,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2163,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2164,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2165,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2166,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2167,l,f,f,t,f,t,t,won,f,f,f,f,f,f,t,f,t,f
2168,l,f,f,t,t,t,t,won,f,f,f,f,f,f,t,f,t,f
2169,l,f,f,t,t,t,t,won,f,f,f,f,f,f,t,f,t,f
2170,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2171,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2172,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2173,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2174,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2175,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2176,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2177,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2178,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2179,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2180,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2181,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2182,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2183,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2184,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2185,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2186,l,f,f,t,f,t,t,won,f,f,f,f,f,f,t,f,t,f
2187,l,f,f,t,f,t,t,won,f,f,f,f,f,f,t,f,f,f
2188,l,f,f,t,t,t,t,won,f,f,f,f,f,f,t,f,t,f
2189,l,f,f,t,t,t,t,won,f,f,f,f,f,f,t,f,f,f
2190,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2191,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2192,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
2193,l,f,f,t,t,t,f,won,f,f,f,f,f,f,t,f,f,f
2194,l,f,f,t,t,t,f,won,f,f,f,f,f,f,t,f,f,f
2195,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
2196,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
2197,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
2198,l,f,f,t,t,t,f,won,f,f,f,f,f,f,t,f,f,f
2199,l,f,f,t,t,t,f,won,f,f,f,f,f,f,t,f,f,f
2200,l,f,f,t,t,t,f,won,f,f,f,f,f,f,t,f,f,f
2201,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2202,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2203,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2204,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
2205,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
2206,l,f,f,t,t,t,f,won,f,f,f,f,f,f,t,f,f,f
2207,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2208,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2209,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2210,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2211,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2212,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2213,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
2214,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
2215,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
2216,l,f,f,t,t,t,f,won,f,f,f,f,f,f,t,f,f,f
2217,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2218,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2219,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2220,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2221,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2222,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2223,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2224,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2225,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2226,l,f,f,t,f,t,t,won,t,f,f,t,f,f,t,f,f,f
2227,l,f,f,t,f,t,f,won,t,f,f,t,f,f,t,f,f,f
2228,l,f,f,t,f,t,f,won,t,f,f,t,f,f,t,f,f,f
2229,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2230,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2231,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2232,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2233,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2234,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2235,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2236,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2237,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2238,l,f,f,t,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2239,l,f,f,t,f,t,t,won,f,f,f,f,f,f,t,f,f,f
2240,l,f,f,t,f,t,t,won,f,f,f,f,f,f,t,f,t,f
2241,l,f,f,t,t,t,t,won,f,f,f,f,f,f,t,f,t,f
2242,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
2243,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2244,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2245,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2246,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2247,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
2248,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
2249,l,f,f,t,t,t,f,won,f,f,f,f,f,f,t,f,f,f
2250,l,f,f,t,t,t,f,won,f,f,f,f,f,f,t,f,f,f
2251,l,f,f,t,f,f,t,won,f,f,f,t,f,f,t,f,f,f
2252,l,f,f,t,f,f,t,won,f,f,f,t,f,f,t,f,f,f
2253,l,f,f,t,f,f,t,won,f,f,f,t,f,f,t,f,f,f
2254,l,f,f,t,f,f,t,won,f,f,f,t,f,f,t,f,f,f
2255,l,f,f,t,f,f,f,won,f,f,f,t,f,f,t,f,f,f
2256,l,f,f,t,f,f,t,won,f,f,f,t,f,f,t,f,t,f
2257,l,f,f,t,f,f,t,won,f,f,f,t,f,f,t,f,t,f
2258,l,f,f,t,f,f,t,won,f,f,f,t,f,f,t,f,t,f
2259,l,f,f,t,f,f,f,won,f,f,f,t,f,f,t,f,f,f
2260,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2261,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
2262,l,f,f,f,f,t,t,won,t,f,f,f,f,f,f,f,f,f
2263,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
2264,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
2265,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
2266,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2267,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2268,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2269,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
2270,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
2271,l,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
2272,l,f,f,f,t,t,f,won,f,f,f,f,f,f,f,f,f,f
2273,l,f,f,f,t,t,f,won,f,f,f,f,f,f,f,f,f,f
2274,g,f,f,f,f,f,t,won,t,f,t,f,f,f,f,f,f,f
2275,g,f,f,f,f,f,t,won,t,f,t,f,f,f,f,f,f,f
2276,l,f,f,f,f,t,t,won,t,f,t,f,f,f,f,f,f,f
2277,l,f,f,f,f,t,t,won,t,f,t,f,f,f,f,f,f,f
2278,l,f,f,f,f,t,f,won,t,f,t,f,f,f,f,f,f,f
2279,l,f,f,f,f,f,t,won,f,f,t,f,f,f,f,f,f,f
2280,l,f,f,f,f,f,t,won,f,f,t,f,f,f,f,f,f,f
2281,l,f,f,f,f,t,t,won,t,f,t,f,f,f,f,f,f,f
2282,l,f,f,f,f,t,f,won,f,f,t,f,f,f,f,f,f,f
2283,l,f,f,f,f,t,t,won,t,f,t,f,f,f,f,f,f,f
2284,l,f,f,f,f,t,f,won,t,f,t,f,f,f,f,f,f,f
2285,l,f,f,f,f,f,t,won,f,f,t,f,f,f,f,f,f,f
2286,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2287,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,t,f
2288,l,f,f,f,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2289,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,t,f
2290,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,t,f
2291,l,f,f,f,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2292,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2293,l,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2294,l,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2295,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2296,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,f,f
2297,l,f,f,f,f,f,t,won,f,f,f,f,f,f,t,f,t,f
2298,l,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
2299,l,f,f,f,f,t,t,won,t,f,f,f,f,f,t,f,f,f
2300,l,f,f,f,f,t,t,won,t,f,f,f,f,f,f,f,f,f
2301,l,f,f,f,f,t,t,won,t,f,f,f,f,f,f,f,f,f
2302,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2303,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,t,f
2304,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,t,f
2305,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2306,l,f,f,f,f,t,t,won,t,f,f,f,f,f,f,f,f,f
2307,l,f,f,f,f,t,t,won,f,f,f,f,f,f,f,f,f,f
2308,l,f,f,f,t,t,t,won,f,f,f,f,f,f,f,f,f,f
2309,l,f,f,f,f,t,t,won,f,f,f,f,f,f,f,f,f,f
2310,l,f,f,f,t,t,t,won,f,f,f,f,f,f,f,f,f,f
2311,l,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
2312,l,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,f,f
2313,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2314,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,t,f
2315,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2316,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,t,f
2317,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2318,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,t,f
2319,l,f,f,f,f,t,t,won,t,f,f,f,f,f,f,f,f,f
2320,l,f,f,f,f,t,t,won,f,f,f,f,f,f,f,f,f,f
2321,l,f,f,f,f,t,t,won,f,f,f,f,f,f,f,f,f,f
2322,l,f,f,f,f,t,t,won,f,f,f,f,f,f,f,f,f,f
2323,l,f,f,f,f,t,t,won,f,f,f,f,f,f,f,f,f,f
2324,l,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
2325,l,f,f,f,f,t,t,won,t,f,f,f,f,f,f,f,f,f
2326,l,f,f,f,t,f,t,won,t,f,f,f,f,f,f,f,f,f
2327,l,f,f,f,f,t,t,won,t,f,f,f,f,f,f,f,f,f
2328,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2329,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2330,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2331,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2332,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
2333,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
2334,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
2335,l,f,f,f,f,f,t,won,t,f,f,f,f,f,f,f,f,f
2336,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2337,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2338,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2339,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,t,f
2340,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2341,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2342,l,f,f,f,f,f,t,won,f,f,f,f,f,f,f,f,f,f
2343,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
2344,l,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
2345,l,f,f,f,f,t,t,won,t,f,f,f,f,f,f,f,f,f
2346,l,f,f,f,f,t,t,won,f,f,f,f,f,f,f,f,f,f
2347,l,f,f,f,f,t,t,won,f,f,f,f,f,f,f,f,f,f
2348,l,f,f,f,t,t,t,won,f,f,f,f,f,f,f,f,f,f
2349,l,f,f,f,f,t,t,won,f,f,f,f,f,f,f,f,f,f
2350,l,f,f,f,f,t,t,won,f,f,f,f,f,f,f,f,f,f
2351,l,f,f,f,t,t,t,won,f,f,f,f,f,f,f,f,f,f
2352,l,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
2353,l,f,f,f,f,t,t,won,t,f,t,f,f,f,t,f,f,f
2354,l,f,f,f,f,f,t,won,f,f,t,f,f,f,t,f,f,f
2355,l,f,f,f,f,f,t,won,f,f,t,f,f,f,t,f,t,f
2356,l,f,f,f,f,t,t,won,t,f,t,f,f,f,t,f,f,f
2357,l,f,f,f,f,t,t,won,t,f,t,f,f,f,t,f,f,f
2358,l,f,f,f,f,f,t,won,f,f,t,f,f,f,t,f,f,f
2359,l,f,f,f,f,t,t,won,t,f,t,f,f,f,f,f,f,f
2360,l,f,f,f,f,f,t,won,f,f,t,f,f,f,f,f,f,f
2361,l,f,f,f,t,t,t,won,f,f,t,f,f,f,f,f,f,f
2362,l,f,f,f,t,t,t,won,f,f,t,f,f,f,f,f,f,f
2363,l,f,f,f,f,t,t,won,t,f,t,f,f,f,f,f,f,f
2364,l,f,f,f,f,f,t,won,f,f,t,f,f,f,f,f,f,f
2365,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2366,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2367,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2368,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2369,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2370,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2371,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2372,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
2373,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2374,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2375,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2376,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2377,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2378,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2379,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2380,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2381,g,f,f,f,t,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2382,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2383,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2384,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2385,g,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2386,g,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2387,g,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2388,g,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2389,g,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2390,g,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2391,g,f,f,f,t,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2392,g,f,f,f,t,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2393,g,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2394,g,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2395,g,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2396,g,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,t,t
2397,g,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,t,t
2398,g,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2399,g,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2400,g,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2401,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2402,g,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,t,t
2403,g,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2404,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
2405,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,t,f,t
2406,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
2407,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
2408,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,t,f,t
2409,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
2410,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,t,f,t
2411,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2412,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2413,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2414,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2415,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2416,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2417,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
2418,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2419,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
2420,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2421,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
2422,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
2423,g,f,f,f,f,t,f,nowin,t,f,f,t,f,f,t,f,f,t
2424,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
2425,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
2426,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,t,f,t
2427,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
2428,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2429,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2430,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2431,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2432,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,t
2433,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2434,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2435,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2436,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2437,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2438,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,t,f,t
2439,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
2440,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,t
2441,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,t
2442,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
2443,l,f,f,t,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2444,l,f,f,t,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2445,l,f,f,t,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2446,l,f,f,t,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2447,l,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2448,l,f,f,t,t,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2449,l,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2450,l,f,f,t,t,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2451,l,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2452,l,f,f,f,t,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2453,l,f,f,t,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2454,l,f,f,t,f,f,t,nowin,f,f,f,f,f,f,t,f,f,t
2455,l,f,f,t,t,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2456,l,f,f,t,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2457,l,f,f,t,f,f,t,nowin,f,f,f,f,f,f,t,f,f,t
2458,l,f,f,t,t,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2459,l,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2460,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2461,l,f,f,f,t,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2462,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2463,l,f,f,f,t,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2464,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2465,l,f,f,t,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2466,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
