,class_cat,input1_num,input2_num,input3_num,input4_num,input5_num,input6_num,input7_num,input8_num,input9_num,input10_num,input11_num,input12_num,input13_num,input14_num,input15_num,input16_num,input17_num,input18_num,input19_num,input20_num,input21_num,input22_num,input23_num,input24_num,input25_num,input26_num,input27_num,input28_num,input29_num,input30_num,input31_num,input32_num,input33_num,input34_num,input35_num,input36_num,input37_num,input38_num,input39_num,input40_num,input41_num,input42_num,input43_num,input44_num,input45_num,input46_num,input47_num,input48_num,input49_num,input50_num,input51_num,input52_num,input53_num,input54_num,input55_num,input56_num,input57_num,input58_num,input59_num,input60_num,input61_num,input62_num,input63_num,input64_num
2217,3,0.0,1.0,10.0,15.0,14.0,2.0,0.0,0.0,0.0,7.0,10.0,3.0,11.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,3.0,9.0,15.0,9.0,0.0,0.0,0.0,0.0,4.0,8.0,9.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,13.0,8.0,0.0,0.0,0.0,9.0,16.0,16.0,12.0,3.0,0.0
2218,8,0.0,0.0,1.0,9.0,12.0,8.0,0.0,0.0,0.0,1.0,12.0,9.0,13.0,13.0,0.0,0.0,0.0,6.0,11.0,0.0,2.0,15.0,0.0,0.0,0.0,1.0,14.0,14.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,1.0,0.0,0.0,0.0,4.0,13.0,2.0,14.0,6.0,0.0,0.0,0.0,8.0,9.0,2.0,14.0,7.0,0.0,0.0,0.0,4.0,16.0,16.0,8.0,1.0,0.0
2219,5,0.0,0.0,10.0,14.0,12.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,3.0,0.0,0.0,0.0,0.0,5.0,16.0,12.0,11.0,1.0,0.0,0.0,0.0,2.0,12.0,9.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,2.0,14.0,4.0,4.0,13.0,9.0,0.0,0.0,0.0,10.0,14.0,15.0,11.0,1.0,0.0
2220,8,0.0,0.0,9.0,15.0,12.0,6.0,0.0,0.0,0.0,3.0,16.0,15.0,13.0,8.0,0.0,0.0,0.0,2.0,16.0,4.0,12.0,5.0,0.0,0.0,0.0,0.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,11.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,13.0,5.0,2.0,16.0,2.0,0.0,0.0,0.0,7.0,14.0,16.0,16.0,2.0,0.0
2221,2,0.0,0.0,0.0,12.0,16.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,15.0,13.0,0.0,0.0,0.0,0.0,9.0,6.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,3.0,0.0,0.0,0.0,0.0,5.0,16.0,6.0,0.0,0.0,0.0,0.0,8.0,15.0,16.0,3.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,1.0,4.0,4.0,9.0,16.0,11.0,0.0,0.0
2222,9,0.0,0.0,8.0,14.0,14.0,2.0,0.0,0.0,0.0,5.0,15.0,5.0,9.0,15.0,6.0,0.0,0.0,6.0,15.0,6.0,4.0,16.0,6.0,0.0,0.0,0.0,5.0,13.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,8.0,6.0,1.0,10.0,8.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,4.0,0.0
2223,0,0.0,0.0,5.0,15.0,7.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,10.0,7.0,0.0,0.0,0.0,8.0,13.0,0.0,3.0,16.0,3.0,0.0,0.0,9.0,10.0,0.0,0.0,9.0,7.0,0.0,0.0,8.0,12.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,14.0,0.0,0.0,5.0,12.0,0.0,0.0,2.0,15.0,5.0,6.0,14.0,6.0,0.0,0.0,0.0,6.0,13.0,15.0,10.0,2.0,0.0
2224,3,0.0,1.0,10.0,16.0,10.0,1.0,0.0,0.0,0.0,8.0,14.0,5.0,10.0,13.0,2.0,0.0,0.0,1.0,4.0,0.0,11.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,10.0,5.0,4.0,10.0,13.0,0.0,0.0,0.0,10.0,14.0,16.0,14.0,9.0,0.0
2225,5,0.0,2.0,6.0,11.0,8.0,0.0,0.0,0.0,0.0,9.0,16.0,14.0,5.0,0.0,0.0,0.0,0.0,9.0,16.0,12.0,8.0,2.0,0.0,0.0,0.0,8.0,15.0,8.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,6.0,6.0,4.0,8.0,14.0,0.0,0.0,0.0,5.0,15.0,16.0,15.0,7.0,0.0
2226,0,0.0,0.0,3.0,12.0,15.0,6.0,0.0,0.0,0.0,1.0,14.0,16.0,14.0,16.0,5.0,0.0,0.0,6.0,16.0,9.0,0.0,13.0,8.0,0.0,0.0,8.0,16.0,0.0,0.0,9.0,8.0,0.0,0.0,7.0,16.0,0.0,0.0,9.0,8.0,0.0,0.0,5.0,16.0,0.0,3.0,15.0,2.0,0.0,0.0,2.0,14.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,4.0,14.0,9.0,1.0,0.0,0.0
2227,4,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,11.0,5.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,15.0,7.0,0.0,0.0,5.0,12.0,14.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,1.0,0.0,0.0
2228,8,0.0,0.0,9.0,12.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,16.0,3.0,0.0,0.0,4.0,15.0,13.0,14.0,16.0,6.0,0.0,0.0,2.0,15.0,11.0,16.0,11.0,1.0,0.0,0.0,1.0,14.0,16.0,11.0,0.0,0.0,0.0,0.0,5.0,14.0,6.0,16.0,5.0,0.0,0.0,0.0,7.0,15.0,8.0,13.0,16.0,0.0,0.0,0.0,1.0,7.0,11.0,16.0,13.0,0.0,0.0
2229,9,0.0,0.0,9.0,14.0,9.0,0.0,0.0,0.0,0.0,6.0,15.0,5.0,16.0,6.0,0.0,0.0,0.0,5.0,14.0,1.0,6.0,13.0,0.0,0.0,0.0,0.0,10.0,14.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,16.0,9.0,7.0,10.0,8.0,0.0,0.0,0.0,6.0,10.0,14.0,16.0,5.0,0.0
2230,2,0.0,2.0,15.0,16.0,9.0,0.0,0.0,0.0,0.0,7.0,15.0,12.0,16.0,2.0,0.0,0.0,0.0,9.0,9.0,2.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,1.0,12.0,15.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,12.0,12.0,3.0,0.0,0.0,3.0,14.0,16.0,16.0,16.0,7.0,0.0
2231,1,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,16.0,4.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,6.0,0.0,0.0,0.0,0.0,9.0,13.0,16.0,13.0,8.0,3.0,0.0,0.0,9.0,16.0,16.0,16.0,16.0,9.0
2232,6,0.0,0.0,0.0,10.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,4.0,2.0,0.0,0.0,0.0,1.0,16.0,10.0,0.0,11.0,2.0,0.0,0.0,0.0,16.0,6.0,0.0,5.0,13.0,0.0,0.0,0.0,7.0,14.0,5.0,8.0,16.0,1.0,0.0,0.0,0.0,3.0,12.0,12.0,9.0,0.0
2233,8,0.0,0.0,2.0,8.0,13.0,13.0,2.0,0.0,0.0,6.0,14.0,14.0,11.0,15.0,3.0,0.0,0.0,10.0,14.0,4.0,10.0,6.0,0.0,0.0,0.0,1.0,14.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,8.0,10.0,4.0,14.0,3.0,0.0,0.0,0.0,1.0,8.0,14.0,14.0,1.0,0.0
2234,5,0.0,0.0,6.0,15.0,15.0,4.0,0.0,0.0,0.0,0.0,11.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,13.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,15.0,8.0,3.0,2.0,15.0,0.0,0.0,0.0,5.0,12.0,16.0,16.0,12.0,0.0
2235,4,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,1.0,12.0,15.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,11.0,6.0,2.0,0.0,0.0,5.0,15.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,1.0,9.0,16.0,7.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,1.0,0.0,0.0
2236,7,0.0,0.0,5.0,15.0,14.0,12.0,9.0,0.0,0.0,0.0,2.0,4.0,4.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,0.0,0.0,0.0,3.0,11.0,12.0,16.0,1.0,0.0,0.0,0.0,5.0,13.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,4.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0
2237,1,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,13.0,12.0,3.0,0.0,0.0,8.0,15.0,15.0,14.0,16.0,11.0
2238,2,0.0,1.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,3.0,13.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,4.0,13.0,15.0,1.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,16.0,8.0,0.0,0.0,2.0,15.0,16.0,14.0,16.0,16.0,5.0
2239,5,0.0,0.0,8.0,12.0,13.0,3.0,0.0,0.0,0.0,0.0,11.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,15.0,16.0,14.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,12.0,0.0,0.0,3.0,15.0,8.0,4.0,10.0,11.0,0.0,0.0,0.0,8.0,12.0,13.0,12.0,3.0,0.0
2240,9,0.0,0.0,8.0,15.0,7.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,9.0,3.0,0.0,0.0,0.0,4.0,14.0,1.0,12.0,10.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0,8.0,4.0,1.0,4.0,13.0,0.0,0.0,0.0,5.0,13.0,16.0,16.0,13.0,0.0
2241,5,0.0,0.0,8.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,11.0,3.0,0.0,0.0,0.0,1.0,13.0,8.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,13.0,4.0,4.0,11.0,8.0,0.0,0.0,1.0,7.0,14.0,16.0,13.0,2.0,0.0
2242,1,0.0,0.0,7.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,9.0,13.0,16.0,13.0,8.0,3.0,0.0,0.0,6.0,15.0,16.0,16.0,16.0,12.0
2243,6,0.0,0.0,1.0,12.0,14.0,3.0,0.0,0.0,0.0,0.0,10.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,11.0,5.0,0.0,0.0,0.0,0.0,14.0,13.0,9.0,14.0,7.0,0.0,0.0,0.0,14.0,6.0,0.0,3.0,14.0,0.0,0.0,0.0,10.0,11.0,4.0,7.0,16.0,1.0,0.0,0.0,1.0,11.0,15.0,14.0,7.0,1.0
2244,8,0.0,0.0,5.0,15.0,13.0,8.0,3.0,0.0,0.0,0.0,14.0,14.0,10.0,16.0,11.0,0.0,0.0,0.0,11.0,13.0,5.0,12.0,12.0,0.0,0.0,0.0,6.0,16.0,16.0,8.0,1.0,0.0,0.0,1.0,13.0,13.0,14.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,15.0,7.0,0.0,0.0,0.0,5.0,15.0,7.0,11.0,13.0,0.0,0.0,0.0,0.0,6.0,12.0,16.0,10.0,0.0,0.0
2245,3,0.0,0.0,5.0,15.0,13.0,7.0,0.0,0.0,0.0,4.0,15.0,8.0,7.0,16.0,4.0,0.0,0.0,6.0,12.0,1.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,8.0,0.0,0.0,0.0,4.0,16.0,16.0,14.0,4.0,0.0
2246,3,0.0,0.0,9.0,13.0,7.0,0.0,0.0,0.0,0.0,7.0,14.0,4.0,14.0,4.0,0.0,0.0,0.0,2.0,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,10.0,4.0,2.0,10.0,8.0,0.0,0.0,0.0,7.0,13.0,16.0,16.0,4.0,0.0
2247,8,0.0,0.0,7.0,14.0,12.0,4.0,0.0,0.0,0.0,0.0,10.0,12.0,12.0,12.0,2.0,0.0,0.0,0.0,9.0,5.0,3.0,14.0,3.0,0.0,0.0,0.0,4.0,13.0,15.0,9.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,14.0,1.0,0.0,0.0,0.0,2.0,13.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,4.0,12.0,16.0,10.0,0.0,0.0
2248,4,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,3.0,0.0,0.0,0.0,7.0,16.0,16.0,4.0,12.0,12.0,0.0,0.0,1.0,13.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,1.0,7.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0
2249,9,0.0,0.0,11.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,16.0,8.0,11.0,13.0,1.0,0.0,0.0,0.0,13.0,7.0,7.0,16.0,1.0,0.0,0.0,0.0,4.0,13.0,14.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,1.0,7.0,4.0,5.0,14.0,12.0,0.0,0.0,0.0,8.0,15.0,14.0,11.0,3.0,0.0
2250,5,0.0,0.0,6.0,14.0,15.0,1.0,0.0,0.0,0.0,0.0,11.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,14.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,14.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,6.0,0.0
2251,6,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,13.0,14.0,2.0,0.0,0.0,0.0,14.0,16.0,15.0,14.0,13.0,0.0,0.0,0.0,9.0,16.0,12.0,10.0,15.0,1.0,0.0,0.0,0.0,6.0,12.0,15.0,8.0,0.0
2252,2,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,11.0,0.0,0.0,0.0,0.0,12.0,14.0,2.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,4.0,3.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,6.0,15.0,10.0,8.0,11.0,2.0
2253,9,0.0,0.0,5.0,13.0,12.0,1.0,0.0,0.0,0.0,2.0,15.0,14.0,15.0,9.0,0.0,0.0,0.0,7.0,16.0,4.0,13.0,16.0,1.0,0.0,0.0,6.0,16.0,14.0,16.0,16.0,6.0,0.0,0.0,0.0,12.0,14.0,9.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,7.0,0.0,0.0,0.0,3.0,4.0,8.0,15.0,5.0,0.0,0.0,0.0,8.0,15.0,15.0,9.0,0.0,0.0
2254,2,0.0,1.0,14.0,15.0,2.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,9.0,12.0,11.0,0.0,0.0,0.0,0.0,7.0,4.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,14.0,12.0,12.0,10.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,16.0,3.0
2255,2,0.0,0.0,2.0,12.0,16.0,4.0,0.0,0.0,0.0,1.0,13.0,15.0,11.0,12.0,0.0,0.0,0.0,8.0,16.0,8.0,4.0,16.0,0.0,0.0,0.0,2.0,5.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,8.0,1.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,2.0,8.0,5.0,6.0,13.0,0.0
2256,1,0.0,0.0,7.0,15.0,14.0,2.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,15.0,6.0,0.0,0.0,0.0,4.0,16.0,16.0,15.0,7.0,0.0
2257,0,0.0,0.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,2.0,13.0,16.0,15.0,1.0,0.0,0.0,0.0,9.0,16.0,5.0,10.0,9.0,0.0,0.0,0.0,11.0,16.0,1.0,1.0,14.0,1.0,0.0,0.0,6.0,16.0,3.0,0.0,6.0,9.0,0.0,0.0,2.0,16.0,2.0,0.0,5.0,11.0,0.0,0.0,0.0,12.0,12.0,8.0,15.0,9.0,0.0,0.0,0.0,2.0,12.0,13.0,9.0,1.0,0.0
2258,0,0.0,0.0,6.0,13.0,15.0,6.0,0.0,0.0,0.0,1.0,15.0,16.0,16.0,14.0,0.0,0.0,0.0,4.0,16.0,8.0,4.0,14.0,4.0,0.0,0.0,4.0,16.0,2.0,0.0,9.0,7.0,0.0,0.0,4.0,15.0,0.0,0.0,13.0,5.0,0.0,0.0,2.0,16.0,0.0,5.0,15.0,5.0,0.0,0.0,1.0,15.0,13.0,16.0,11.0,0.0,0.0,0.0,0.0,6.0,15.0,12.0,3.0,0.0,0.0
2259,3,0.0,0.0,5.0,15.0,16.0,7.0,0.0,0.0,0.0,0.0,15.0,15.0,12.0,15.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,13.0,0.0,0.0,0.0,14.0,12.0,13.0,16.0,8.0,0.0,0.0,0.0,5.0,12.0,13.0,10.0,1.0,0.0
2260,7,0.0,0.0,3.0,10.0,12.0,16.0,5.0,0.0,0.0,0.0,8.0,8.0,8.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,1.0,6.0,14.0,16.0,6.0,0.0,0.0,0.0,4.0,14.0,16.0,12.0,4.0,0.0,0.0,0.0,0.0,9.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,2.0,0.0,0.0,0.0
2261,4,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,13.0,2.0,16.0,1.0,0.0,0.0,0.0,14.0,7.0,7.0,14.0,4.0,0.0,0.0,5.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,3.0,10.0,7.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0
2262,2,0.0,0.0,6.0,16.0,6.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,15.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,14.0,3.0,0.0,0.0,0.0,4.0,6.0,1.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,3.0,0.0,0.0,0.0,0.0,3.0,16.0,14.0,0.0,2.0,0.0,0.0,0.0,13.0,16.0,16.0,16.0,15.0,0.0,0.0,0.0,7.0,14.0,12.0,12.0,12.0,1.0
2263,6,0.0,0.0,0.0,7.0,13.0,5.0,0.0,0.0,0.0,0.0,2.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,10.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,14.0,16.0,14.0,2.0,0.0,0.0,3.0,16.0,14.0,12.0,14.0,10.0,0.0,0.0,0.0,11.0,13.0,5.0,12.0,14.0,0.0,0.0,0.0,1.0,8.0,14.0,15.0,5.0,0.0
2264,3,0.0,0.0,5.0,14.0,16.0,9.0,0.0,0.0,0.0,6.0,16.0,9.0,13.0,12.0,0.0,0.0,0.0,3.0,7.0,1.0,14.0,12.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,15.0,2.0,0.0,0.0,0.0,1.0,11.0,9.0,14.0,11.0,0.0,0.0,0.0,1.0,3.0,0.0,13.0,9.0,0.0,0.0,0.0,10.0,13.0,9.0,16.0,6.0,0.0,0.0,0.0,3.0,16.0,16.0,10.0,0.0,0.0
2265,1,0.0,0.0,2.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,2.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,14.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,3.0,12.0,16.0,16.0,5.0,0.0
2266,4,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,8.0,3.0,0.0,0.0,0.0,0.0,11.0,13.0,7.0,16.0,0.0,0.0,0.0,7.0,16.0,10.0,14.0,15.0,8.0,0.0,0.0,11.0,16.0,16.0,16.0,16.0,9.0,0.0,0.0,1.0,4.0,10.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0
2267,5,0.0,0.0,9.0,12.0,15.0,10.0,0.0,0.0,0.0,6.0,16.0,14.0,12.0,10.0,0.0,0.0,0.0,5.0,12.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,15.0,15.0,16.0,4.0,0.0,0.0,0.0,6.0,13.0,11.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,6.0,8.0,16.0,10.0,0.0,0.0,0.0,0.0,13.0,15.0,11.0,2.0,0.0,0.0
2268,6,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,13.0,15.0,4.0,0.0,0.0,0.0,13.0,16.0,16.0,16.0,15.0,1.0,0.0,0.0,5.0,16.0,16.0,13.0,16.0,4.0,0.0,0.0,0.0,5.0,14.0,16.0,12.0,0.0
