,eccen_num,height_num,blackand_num,p_black_num,class_cat,mean_tr_num
4008,2.167,6,78,0.295,1,1.53
4009,268.5,2,609,0.523,2,62.44
4010,13.5,6,414,0.282,1,1.26
4011,7.333,9,420,0.241,1,1.42
4012,18.222,9,959,0.189,1,1.26
4013,10.143,7,334,0.193,1,1.43
4014,2.0,7,85,0.245,1,1.85
4015,177.0,1,177,0.203,1,1.03
4016,6.778,9,375,0.213,1,1.6
4017,29.778,9,1536,0.198,1,1.36
4018,20.667,9,1363,0.16,1,1.26
4019,2.167,6,72,0.179,1,2.0
4020,51.1,10,2846,0.134,1,1.28
4021,1.857,7,78,0.242,1,2.0
4022,56.667,9,2717,0.149,1,1.28
4023,1.857,7,84,0.286,1,2.6
4024,11.333,9,650,0.214,1,1.3
4025,34.125,8,1764,0.215,1,1.27
4026,31.857,7,823,0.121,1,1.33
4027,2.0,7,81,0.316,1,1.94
4028,28.778,9,1745,0.22,1,1.38
4029,7.143,7,336,0.214,1,1.23
4030,2.6,5,50,0.262,1,2.43
4031,31.0,1,31,0.226,1,1.17
4032,267.5,2,627,0.55,2,117.8
4033,4.143,14,753,0.683,1,12.07
4034,17.462,13,2470,0.226,1,3.11
4035,2.923,13,472,0.312,1,3.42
4036,2.103,29,762,0.121,5,1.78
4037,19.6,5,345,0.316,1,1.82
4038,7.417,24,4141,0.491,1,7.86
4039,11.667,24,6042,0.452,1,7.62
4040,7.48,25,4408,0.472,1,7.28
4041,11.68,25,6670,0.45,1,7.23
4042,12.333,9,770,0.184,1,1.6
4043,12.375,8,702,0.211,1,1.48
4044,8.0,8,443,0.252,1,1.63
4045,12.5,8,703,0.485,1,3.43
4046,1.103,29,639,0.432,3,6.27
4047,26.875,8,1283,0.367,1,2.6
4048,10.25,8,501,0.393,1,2.41
4049,22.5,8,1198,0.371,1,2.32
4050,11.889,9,632,0.328,1,2.08
4051,11.333,9,796,0.357,1,2.43
4052,13.667,9,719,0.331,1,2.3
4053,20.667,9,1303,0.372,1,2.44
4054,18.444,9,1080,0.336,1,2.38
4055,166.67,3,632,0.373,2,19.28
4056,16.0,2,34,0.516,2,33.0
4057,5.167,6,157,0.301,1,1.65
4058,18.5,8,740,0.182,1,1.2
4059,50.778,9,2590,0.173,1,1.28
4060,40.0,1,40,0.2,1,1.14
4061,65.375,8,1277,0.06,1,1.2
4062,56.556,9,1736,0.096,1,1.34
4063,20.0,7,653,0.131,1,1.28
4064,36.778,9,2323,0.195,1,1.29
4065,24.0,7,434,0.081,1,1.14
4066,1.857,7,77,0.209,1,2.71
4067,8.625,8,456,0.205,1,1.38
4068,36.222,9,1882,0.171,1,1.3
4069,24.429,7,724,0.16,1,1.25
4070,1.857,7,69,0.275,1,2.27
4071,11.222,9,701,0.196,1,1.22
4072,29.667,9,1754,0.164,1,1.28
4073,19.429,7,738,0.18,1,1.2
4074,99.0,1,99,0.192,1,1.06
4075,66.875,8,2984,0.171,1,1.27
4076,268.0,2,737,0.568,2,24.36
4077,13.5,6,453,0.282,1,1.34
4078,16.444,9,743,0.146,1,1.17
4079,29.333,9,1558,0.197,1,1.34
4080,21.833,6,370,0.106,1,1.38
4081,70.0,1,70,0.2,1,1.08
4082,36.889,9,2128,0.159,1,1.21
4083,23.75,8,943,0.118,1,1.21
4084,10.143,7,376,0.231,1,1.37
4085,34.444,9,2211,0.17,1,1.27
4086,24.143,7,929,0.167,1,1.28
4087,30.125,8,960,0.119,1,1.26
4088,11.333,6,380,0.172,1,1.25
4089,104.0,1,104,0.192,1,1.05
4090,11.333,9,697,0.18,1,1.2
4091,25.889,9,1441,0.165,1,1.26
4092,16.714,7,694,0.186,1,1.26
4093,56.444,9,2425,0.128,1,1.27
4094,30.25,8,1111,0.128,1,1.27
4095,74.0,1,74,0.189,1,1.08
4096,5.714,7,198,0.232,1,1.38
4097,59.444,9,2861,0.157,1,1.23
4098,11.833,6,334,0.131,1,1.3
4099,50.4,10,3352,0.139,1,1.19
4100,53.571,7,1124,0.092,1,1.21
4101,22.5,2,85,0.078,1,1.17
4102,9.857,7,364,0.188,1,1.28
4103,16.0,7,523,0.168,1,1.25
4104,118.0,1,118,0.186,1,1.05
4105,50.0,1,50,0.2,1,1.11
4106,268.0,2,735,0.586,2,21.66
4107,7.0,2,15,0.393,1,3.67
4108,6.5,6,46,0.192,2,45.0
4109,23.167,12,479,0.11,2,15.91
4110,22.0,1,22,0.955,2,21.0
4111,54.0,1,54,0.944,2,17.0
4112,16.0,1,16,1.0,2,16.0
4113,2.0,5,37,0.28,1,7.0
4114,10.714,7,476,0.661,1,5.51
4115,1.033,153,15491,0.587,3,46.95
4116,3.337,83,8387,0.18,5,6.86
4117,1.795,83,5838,0.388,3,28.77
4118,0.019,54,54,1.0,4,54.0
4119,0.026,39,39,1.0,4,39.0
4120,4.0,10,246,0.278,1,2.09
4121,4.222,9,212,0.313,1,2.18
4122,14.091,11,995,0.257,1,2.09
4123,0.026,38,38,1.0,4,38.0
4124,1.818,11,82,0.223,1,2.58
4125,1.7,10,90,0.318,1,3.86
4126,4.818,11,283,0.225,1,3.45
4127,25.0,1,25,1.0,4,25.0
4128,413.0,1,413,0.998,2,412.0
4129,15.0,1,15,0.867,2,13.0
4130,0.979,95,7968,0.675,3,3.63
4131,0.857,14,143,0.661,1,9.25
4132,5.5,10,455,0.678,1,6.32
4133,2.7,10,225,0.63,1,6.07
4134,0.052,58,60,0.339,4,59.0
4135,10.727,11,800,0.408,1,6.63
4136,16.2,10,928,0.454,1,5.93
4137,1.0,9,72,0.728,1,7.38
4138,7.0,12,570,0.42,1,4.75
4139,7.444,9,496,0.468,1,3.76
4140,7.9,10,646,0.306,1,1.89
4141,17.273,11,955,0.239,1,2.11
4142,1.0,3,7,0.778,1,7.0
4143,180.0,1,180,0.983,2,88.5
4144,22.0,1,22,0.818,2,4.5
4145,11.0,1,11,1.0,2,11.0
4146,7.0,1,7,1.0,2,7.0
4147,10.0,1,10,0.8,2,4.0
4148,0.019,53,53,1.0,4,53.0
4149,0.357,14,36,0.443,1,6.2
4150,0.786,14,109,0.526,1,8.1
4151,3.7,10,267,0.592,1,8.11
4152,4.8,10,339,0.579,1,6.04
4153,8.0,10,575,0.553,1,5.08
4154,2.2,10,188,0.591,1,6.5
4155,6.455,11,515,0.461,1,5.54
4156,6.154,13,557,0.434,1,5.57
4157,4.0,9,298,0.654,1,6.42
4158,1.556,9,109,0.706,1,7.42
4159,2.143,7,102,0.705,1,6.17
4160,3.727,11,286,0.337,1,2.92
4161,0.019,54,54,1.0,4,54.0
4162,26.182,11,1584,0.248,1,2.04
4163,1.929,14,268,0.479,1,7.24
4164,11.182,11,887,0.48,1,5.74
4165,5.154,13,450,0.432,1,6.6
4166,3.1,10,240,0.645,1,6.67
4167,1.8,10,118,0.55,1,7.62
4168,3.333,12,284,0.46,1,7.62
4169,1.0,10,69,0.56,1,28.0
4170,5.917,12,645,0.481,1,5.86
4171,7.083,12,626,0.476,1,5.4
4172,1.118,93,5908,0.451,3,4.25
4173,16.818,11,1572,0.356,1,2.94
4174,0.027,37,37,1.0,2,37.0
4175,27.583,12,2125,0.237,1,2.19
4176,0.733,15,113,0.503,1,10.38
4177,0.857,14,123,0.429,1,6.55
4178,0.024,42,42,1.0,4,42.0
4179,24.286,14,2480,0.383,1,5.07
4180,21.417,12,1898,0.283,1,3.0
4181,26.308,13,2437,0.231,1,2.15
4182,1.545,11,122,0.321,1,4.29
4183,2.167,6,45,0.346,1,3.38
4184,1.333,3,9,0.75,1,9.0
4185,7.0,1,7,1.0,1,7.0
4186,0.029,34,34,1.0,4,34.0
4187,379.0,1,379,0.963,2,60.83
4188,0.692,13,80,0.402,1,3.36
4189,0.462,13,35,0.436,1,34.0
4190,4.077,13,430,0.509,1,5.75
4191,3.462,13,331,0.429,1,6.61
4192,5.7,10,410,0.556,1,5.2
4193,5.0,10,373,0.602,1,5.57
4194,1.333,9,80,0.648,1,10.0
4195,0.032,31,31,1.0,4,31.0
4196,1.0,7,47,0.918,1,22.5
4197,0.889,9,70,0.583,1,21.0
4198,5.154,13,723,0.441,1,5.19
4199,3.75,12,375,0.467,1,6.63
4200,20.727,11,1558,0.282,1,2.96
4201,8.0,10,348,0.275,1,3.93
4202,25.0,11,1928,0.287,1,2.83
4203,8.9,10,441,0.252,1,3.25
4204,16.273,11,1444,0.33,1,2.88
4205,26.667,12,1975,0.231,1,2.06
4206,0.045,22,22,1.0,4,22.0
4207,14.0,1,14,0.643,2,3.0
4208,8.0,2,17,0.25,2,2.67
4209,19.0,1,19,0.579,2,3.67
4210,136.0,1,136,0.963,2,32.75
4211,11.0,1,11,0.909,2,10.0
4212,5.143,7,234,0.567,1,2.51
4213,12.0,1,12,0.75,2,9.0
4214,14.0,1,14,0.643,2,4.5
4215,15.0,1,15,0.733,2,3.67
4216,14.0,1,14,1.0,2,14.0
4217,104.0,1,104,0.971,2,50.5
4218,29.0,1,29,0.931,2,13.5
4219,78.0,1,78,0.949,2,24.67
4220,2.25,4,22,0.611,2,22.0
4221,0.863,168,23457,0.798,3,13.06
4222,10.0,7,476,0.535,1,3.23
4223,3.783,83,17482,0.298,5,8.75
4224,9.222,9,543,0.371,1,3.3
4225,15.5,10,995,0.326,1,2.8
4226,17.375,8,769,0.16,1,2.17
4227,34.25,4,341,0.173,1,3.28
4228,5.917,12,770,0.631,1,6.64
4229,36.0,1,36,0.583,2,5.25
4230,18.0,1,18,0.5,2,3.0
4231,4.125,24,2282,0.912,1,20.07
4232,0.143,7,7,1.0,4,7.0
4233,8.182,11,711,0.47,1,4.6
4234,1.0,10,53,0.5,1,50.0
4235,5.375,8,296,0.445,1,2.73
4236,14.042,24,8088,0.945,1,18.29
4237,28.714,14,3554,0.399,1,4.75
4238,2.0,10,169,0.61,1,8.13
4239,0.071,14,14,1.0,4,14.0
4240,25.9,10,2018,0.351,1,2.51
4241,5.208,24,2877,0.915,1,21.29
4242,33.923,13,3582,0.374,1,4.63
4243,2.0,9,129,0.519,1,7.64
4244,22.429,14,3168,0.379,1,4.66
4245,15.9,10,1213,0.377,1,3.13
4246,30.071,14,3424,0.379,1,4.8
4247,1.0,3,7,0.778,1,7.0
4248,1.8,10,146,0.539,1,8.82
4249,6.5,14,800,0.389,1,5.05
4250,14.636,11,1071,0.329,1,3.05
4251,26.5,14,3066,0.38,1,4.85
4252,1.9,10,155,0.605,1,8.85
4253,24.769,13,2990,0.375,1,4.62
4254,6.889,9,371,0.403,1,3.26
4255,27.5,14,3022,0.369,1,4.83
4256,1.8,10,162,0.656,1,6.94
4257,7.273,11,776,0.492,1,4.98
4258,25.8,10,1672,0.337,1,2.67
4259,5.542,24,3085,0.907,1,18.67
4260,22.846,13,2318,0.409,1,4.97
4261,2.0,10,156,0.54,1,9.0
4262,19.25,8,1072,0.424,1,2.75
4263,0.733,187,25400,0.899,3,29.29
4264,8.5,8,530,0.54,1,3.03
4265,6.611,54,12626,0.299,5,6.4
4266,117.0,1,117,0.974,2,38.0
4267,47.0,1,47,0.532,2,25.0
4268,6.538,26,4017,0.188,1,1.54
4269,9.111,9,539,0.335,1,2.47
4270,15.4,10,1022,0.342,1,2.55
4271,6.0,12,743,0.623,1,6.73
4272,6.542,24,3609,0.905,1,18.34
4273,16.636,11,1503,0.481,1,4.66
4274,0.9,10,62,0.644,1,58.0
4275,17.625,8,1051,0.447,1,2.45
4276,29.071,14,3273,0.353,1,4.54
4277,1.0,10,46,0.46,1,46.0
4278,8.2,10,566,0.362,1,2.75
4279,31.071,14,3478,0.355,1,4.58
4280,1.889,9,133,0.523,1,7.27
4281,43.0,10,3318,0.351,1,2.7
4282,26.571,14,3050,0.378,1,4.99
4283,1.8,10,139,0.522,1,8.55
4284,14.3,10,1108,0.355,1,2.33
4285,14.0,24,7729,0.898,1,15.91
4286,22.929,14,2675,0.361,1,4.71
4287,1.8,10,152,0.6,1,7.2
4288,22.286,7,1082,0.473,1,2.37
4289,5.391,23,2852,0.941,1,17.21
4290,28.357,14,2979,0.342,1,4.53
4291,2.222,9,132,0.55,1,9.9
4292,19.375,8,1094,0.452,1,2.78
4293,26.0,14,2865,0.366,1,4.71
4294,1.9,10,160,0.584,1,6.94
4295,18.6,10,1434,0.347,1,2.42
4296,18.929,14,2097,0.354,1,4.47
4297,1.0,3,8,0.889,1,8.0
4298,1.0,3,7,0.778,1,7.0
4299,1.9,10,159,0.563,1,8.23
4300,9.143,7,408,0.498,1,2.93
4301,26.923,13,2682,0.381,1,4.49
4302,2.0,9,153,0.63,1,7.29
4303,19.5,14,2681,0.373,1,4.59
4304,7.875,8,425,0.435,1,2.41
4305,0.143,7,7,1.0,2,7.0
4306,0.091,11,11,1.0,4,11.0
4307,4.144,132,34874,0.37,3,20.66
4308,9.25,8,582,0.568,1,3.11
4309,40.0,1,40,0.9,1,12.0
4310,52.0,1,52,0.962,2,25.0
4311,32.0,1,32,0.438,1,2.0
4312,6.76,25,4000,0.215,2,1.57
4313,9.111,9,619,0.364,1,2.8
4314,15.5,10,978,0.314,1,2.64
4315,5.917,12,738,0.608,1,5.95
4316,27.0,1,27,0.259,2,1.4
4317,39.0,1,39,0.308,2,1.71
4318,34.0,1,34,0.353,2,1.71
4319,4.458,24,2523,0.908,1,16.91
4320,16.727,11,1539,0.455,1,4.72
4321,1.0,9,43,0.519,1,42.0
4322,6.5,8,383,0.45,1,2.88
4323,28.5,14,3315,0.383,1,5.04
4324,0.9,10,71,0.689,1,10.33
4325,15.75,8,969,0.469,1,2.87
4326,25.643,14,3093,0.368,1,4.56
4327,1.8,10,140,0.467,1,8.4
4328,22.273,11,2063,0.353,1,2.77
4329,5.167,24,2859,0.902,1,16.66
4330,26.214,14,2962,0.349,1,4.5
4331,1.9,10,147,0.568,1,9.82
4332,12.818,11,1225,0.366,1,2.85
4333,31.273,11,2694,0.446,1,4.71
4334,1.8,10,156,0.572,1,6.44
4335,10.929,14,1378,0.38,1,4.44
4336,15.182,11,1470,0.371,1,2.86
4337,27.933,15,3309,0.345,1,4.5
4338,1.333,3,8,0.667,1,8.0
4339,1.7,10,131,0.506,1,7.82
4340,26.545,11,2445,0.341,1,2.95
4341,23.286,14,2689,0.363,1,4.4
4342,2.0,9,143,0.66,1,7.13
4343,18.071,14,2924,0.372,1,4.36
4344,22.818,11,2052,0.355,1,2.93
4345,19.214,14,2353,0.337,1,4.61
4346,1.0,3,8,0.889,1,8.0
4347,2.0,9,140,0.623,1,7.77
4348,15.462,13,1887,0.4,1,4.45
4349,22.364,11,2071,0.349,1,2.85
4350,35.333,3,108,0.258,2,6.31
4351,28.0,1,28,0.536,2,3.0
4352,255.0,1,255,0.686,2,4.86
4353,10.0,1,10,1.0,2,10.0
4354,9.0,1,9,0.889,2,8.0
4355,0.111,9,9,1.0,4,9.0
4356,0.787,178,16177,0.574,3,21.52
4357,6.75,8,411,0.537,1,3.36
4358,6.611,54,12422,0.324,5,6.22
4359,6.107,28,4369,0.258,1,1.99
4360,0.05,20,20,1.0,4,20.0
4361,9.222,9,594,0.391,1,3.21
4362,15.5,10,931,0.329,1,2.88
4363,6.0,12,765,0.63,1,6.11
4364,0.04,25,25,1.0,4,25.0
4365,19.0,1,19,0.632,2,4.0
4366,44.0,1,44,0.727,2,5.33
4367,14.0,1,14,1.0,2,14.0
4368,11.941,17,3448,0.925,1,14.19
4369,0.889,9,55,0.681,1,12.25
4370,17.0,10,1577,0.499,1,4.35
4371,15.125,8,949,0.431,1,3.11
4372,30.769,13,3168,0.364,1,4.52
4373,0.889,9,57,0.722,1,13.0
4374,7.375,8,465,0.464,1,2.74
4375,27.231,13,2750,0.38,1,4.39
4376,1.556,9,119,0.587,1,6.17
4377,10.0,13,1178,0.392,1,4.77
4378,7.25,8,419,0.442,1,3.15
4379,0.1,10,10,1.0,4,10.0
4380,2.0,9,138,0.58,1,7.83
4381,27.917,12,2722,0.4,1,4.61
4382,0.056,18,18,1.0,4,18.0
4383,17.077,13,1997,0.377,1,4.92
4384,28.0,10,2157,0.356,1,2.63
4385,6.235,17,1802,0.927,1,14.53
4386,12.231,13,1296,0.412,1,4.81
4387,1.889,9,131,0.608,1,7.15
4388,9.556,9,546,0.394,1,2.85
4389,15.647,17,4522,0.921,1,12.82
4390,0.125,8,8,1.0,4,8.0
4391,26.846,13,3029,0.38,1,4.36
4392,2.0,9,145,0.605,1,7.0
4393,0.037,27,27,1.0,4,27.0
4394,20.25,8,1213,0.435,1,3.0
4395,1.8,10,125,0.522,1,9.4
4396,23.75,12,2421,0.411,1,4.33
4397,15.9,10,1144,0.355,1,3.07
4398,14.412,17,4152,0.913,1,12.97
4399,27.667,12,2626,0.402,1,4.5
4400,1.889,9,141,0.627,1,6.4
4401,0.032,31,31,1.0,4,31.0
4402,14.583,12,1625,0.403,1,4.28
4403,20.5,10,1451,0.381,1,3.04
4404,5.765,17,1666,0.929,1,14.88
4405,1.7,10,129,0.482,1,6.83
4406,21.0,12,2062,0.416,1,4.75
4407,15.1,10,1186,0.381,1,3.48
4408,33.308,13,3404,0.375,1,4.82
4409,1.889,9,136,0.601,1,8.36
4410,0.125,8,8,1.0,4,8.0
4411,25.2,10,1953,0.377,1,2.88
4412,30.0,1,30,0.4,2,2.4
4413,94.0,1,94,0.564,2,3.31
4414,193.0,1,193,0.57,2,2.97
4415,2.711,128,25163,0.399,3,13.07
4416,6.25,8,382,0.528,1,3.01
4417,14.538,26,5737,0.229,1,3.46
4418,159.0,1,159,0.975,2,77.5
4419,6.76,25,4101,0.218,1,1.58
4420,9.111,9,589,0.352,1,2.63
4421,15.4,10,984,0.315,1,2.53
4422,5.917,12,743,0.628,1,6.77
4423,6.917,24,3905,0.905,1,17.08
4424,0.083,12,12,1.0,4,12.0
4425,16.636,11,1693,0.465,1,4.53
4426,1.6,10,140,0.544,1,7.25
4427,24.0,10,1971,0.383,1,2.75
4428,29.929,14,3535,0.373,1,4.51
4429,1.0,3,8,0.889,1,8.0
4430,1.778,9,138,0.556,1,6.67
4431,10.462,13,1375,0.415,1,4.58
4432,17.889,9,1347,0.432,1,2.87
4433,1.9,10,163,0.6,1,7.6
4434,14.5,14,1904,0.362,1,4.36
4435,5.636,11,532,0.353,1,3.21
4436,1.9,10,146,0.542,1,7.36
4437,27.857,14,3224,0.358,1,4.44
4438,1.0,3,8,0.889,1,8.0
4439,9.462,13,1276,0.428,1,4.38
4440,32.7,10,2508,0.379,1,2.75
4441,16.13,23,8533,0.941,1,16.83
4442,16.727,11,1789,0.484,1,4.6
4443,1.9,10,163,0.621,1,8.43
4444,11.875,8,687,0.466,1,2.95
4445,14.357,14,1804,0.373,1,4.84
4446,2.0,10,159,0.605,1,8.07
4447,15.0,11,1282,0.354,1,3.38
4448,29.786,14,3262,0.359,1,4.48
4449,2.111,9,143,0.62,1,7.57
4450,22.667,12,2448,0.329,1,2.74
4451,22.786,14,2577,0.37,1,4.54
4452,1.9,10,171,0.611,1,8.29
4453,8.909,11,781,0.378,1,3.04
4454,30.929,14,3467,0.355,1,4.44
4455,2.222,9,154,0.628,1,8.07
4456,13.818,11,1278,0.365,1,2.88
4457,24.286,14,2682,0.344,1,4.6
4458,1.9,10,153,0.553,1,7.5
4459,13.071,14,1745,0.39,1,4.87
4460,31.917,12,2771,0.307,1,2.91
4461,0.083,12,12,1.0,4,12.0
4462,0.804,168,20513,0.82,3,62.81
4463,0.111,9,9,1.0,4,9.0
4464,9.0,6,311,0.549,1,3.36
4465,3.795,83,15523,0.295,5,9.21
4466,0.111,9,9,1.0,4,9.0
4467,9.222,9,542,0.351,1,2.94
4468,15.5,10,1051,0.35,1,2.78
4469,6.0,12,745,0.615,1,6.4
4470,32.0,1,32,0.469,2,1.88
4471,10.44,25,6164,0.887,1,17.75
4472,16.818,11,1796,0.487,1,4.5
4473,1.0,10,53,0.52,1,52.0
4474,6.429,7,310,0.483,1,2.45
4475,20.286,14,2147,0.365,1,5.1
4476,1.889,9,140,0.536,1,6.31
4477,17.778,9,1098,0.36,1,2.63
4478,10.727,11,963,0.459,1,4.81
4479,1.6,10,154,0.619,1,6.19
4480,28.385,13,3176,0.397,1,4.79
4481,17.571,7,828,0.419,1,2.62
4482,11.893,28,6057,0.351,1,4.55
4483,1.9,10,155,0.584,1,6.94
4484,34.0,8,1846,0.359,1,2.7
4485,10.036,28,4339,0.318,1,4.72
4486,2.0,9,132,0.543,1,8.8
4487,16.889,9,1047,0.379,1,2.77
4488,18.143,14,2022,0.377,1,4.72
4489,2.0,10,136,0.485,1,8.82
4490,28.214,14,3636,0.359,1,4.7
4491,22.429,7,961,0.439,1,2.77
4492,39.364,11,3365,0.449,1,4.65
4493,2.111,9,149,0.655,1,8.62
4494,21.857,7,1039,0.467,1,2.75
4495,20.538,13,2299,0.401,1,4.87
4496,1.9,10,146,0.6,1,9.5
4497,24.125,8,1280,0.4,1,2.51
4498,13.6,25,7872,0.866,1,16.57
4499,16.727,11,1791,0.471,1,4.48
4500,1.9,10,170,0.6,1,8.14
4501,26.875,8,1362,0.366,1,2.86
4502,30.0,14,3356,0.376,1,4.92
4503,1.0,3,9,0.889,1,8.0
4504,2.222,9,141,0.55,1,8.25
4505,15.556,9,953,0.38,1,2.71
4506,14.692,13,1532,0.406,1,4.71
4507,2.111,9,147,0.55,1,7.23
4508,41.0,9,2122,0.329,1,2.67
4509,2.0,7,20,0.102,2,10.0
4510,2.843,166,42821,0.359,3,17.12
4511,6.0,12,812,0.635,1,5.97
4512,15.0,1,15,0.533,2,2.0
4513,5.739,23,3036,0.95,1,20.76
4514,29.714,14,3594,0.384,1,4.64
4515,0.9,10,62,0.667,1,30.0
4516,6.143,7,293,0.545,1,2.56
4517,8.25,24,4670,0.911,1,15.8
4518,16.385,13,1821,0.359,1,4.65
4519,1.333,3,9,0.75,1,9.0
4520,1.6,10,127,0.425,1,7.56
4521,9.111,9,494,0.312,1,2.74
4522,1.7,10,156,0.571,1,6.47
4523,20.462,13,2003,0.398,1,4.81
4524,13.778,9,806,0.348,1,2.57
4525,22.857,14,2621,0.354,1,4.46
4526,1.7,10,145,0.535,1,7.58
4527,10.231,13,1247,0.36,1,4.9
4528,27.778,9,1649,0.36,1,2.56
4529,11.852,27,4845,0.321,1,4.53
4530,2.111,9,153,0.667,1,7.6
4531,27.778,9,1727,0.366,1,2.6
4532,7.083,24,4075,0.931,1,17.04
4533,16.727,11,1611,0.46,1,4.41
4534,1.8,10,161,0.583,1,7.5
4535,27.667,9,1725,0.346,1,2.54
4536,9.889,27,4860,0.362,1,4.36
4537,1.9,10,166,0.611,1,8.92
4538,8.143,7,318,0.414,1,2.7
4539,0.077,13,13,1.0,4,13.0
4540,2.707,174,35499,0.339,3,15.84
4541,12.0,6,428,0.604,1,4.08
4542,7.0,1,7,1.0,1,7.0
4543,9.222,9,554,0.333,1,2.93
4544,17.111,9,1008,0.406,1,2.93
4545,6.455,11,742,0.69,1,7.0
4546,63.0,1,63,0.587,2,2.31
4547,8.708,24,4976,0.926,1,17.27
4548,21.5,16,3146,0.373,1,5.73
4549,1.818,11,200,0.564,1,8.27
4550,14.0,11,1238,0.36,1,2.96
4551,7.92,25,4611,0.869,1,15.94
4552,26.688,16,4316,0.4,1,5.56
4553,1.917,12,228,0.576,1,7.57
4554,7.563,16,1182,0.396,1,5.6
4555,34.083,12,2966,0.302,1,2.88
4556,7.077,26,4241,0.773,1,16.88
4557,20.588,17,3433,0.363,1,5.22
4558,1.917,12,218,0.576,1,9.94
4559,8.067,15,1381,0.428,1,5.35
4560,18.636,11,1616,0.371,1,3.01
4561,22.938,16,3377,0.385,1,5.29
4562,2.182,11,192,0.53,1,10.0
4563,9.2,15,1552,0.431,1,5.45
4564,22.167,12,2130,0.338,1,2.72
4565,22.471,17,3680,0.363,1,5.46
4566,1.818,11,197,0.568,1,8.93
4567,11.313,16,2198,0.4,1,5.1
4568,18.0,11,1683,0.383,1,2.9
4569,42.0,1,42,0.19,2,1.6
4570,0.021,47,47,1.0,4,47.0
4571,11.286,7,535,0.566,1,3.56
4572,3.928,83,18149,0.286,5,7.55
4573,1.333,72,4025,0.488,3,15.69
4574,10.25,8,527,0.412,1,2.78
4575,15.5,10,1065,0.332,1,2.47
4576,28.0,1,28,0.464,2,2.17
4577,6.545,11,743,0.665,1,6.35
4578,5.0,24,2800,0.927,1,21.36
4579,21.5,16,3643,0.385,1,5.2
4580,0.917,12,97,0.652,1,12.29
4581,10.385,13,1462,0.492,1,5.5
4582,8.667,9,625,0.464,1,3.33
4583,10.387,31,7519,0.689,1,16.87
4584,24.438,16,4219,0.401,1,5.26
4585,1.333,3,11,0.917,1,11.0
4586,1.818,11,202,0.564,1,8.86
4587,6.364,11,492,0.381,1,3.53
4588,0.063,16,16,1.0,4,16.0
4589,9.051,39,8370,0.557,1,16.89
4590,25.938,16,4480,0.389,1,5.17
4591,1.667,12,201,0.546,1,8.19
4592,12.813,16,2622,0.401,1,5.36
4593,17.727,11,1676,0.358,1,3.0
4594,7.083,24,4068,0.924,1,15.9
4595,22.438,16,3747,0.376,1,5.41
4596,1.833,12,222,0.553,1,7.68
4597,21.313,16,3949,0.378,1,5.23
4598,7.778,9,536,0.433,1,2.79
4599,8.12,25,4713,0.837,1,15.22
4600,25.5,16,4204,0.39,1,5.28
4601,2.0,11,205,0.649,1,8.72
4602,14.8,15,2425,0.414,1,5.34
4603,5.9,10,467,0.403,1,2.98
4604,0.988,163,23547,0.523,3,8.4
4605,11.429,7,475,0.5,1,3.54
4606,3.783,83,16139,0.282,5,8.77
4607,9.111,9,606,0.337,1,2.49
4608,17.222,9,1008,0.366,1,2.54
4609,5.917,12,735,0.608,1,6.4
4610,12.875,24,7295,0.921,1,17.51
4611,23.733,15,3342,0.406,1,5.29
4612,1.727,11,200,0.579,1,7.56
4613,22.882,17,4481,0.344,1,5.0
4614,5.091,11,431,0.386,1,3.09
4615,1.833,12,208,0.621,1,9.65
4616,26.5,16,3820,0.371,1,5.34
4617,1.333,3,11,0.917,1,11.0
4618,5.647,17,1101,0.366,1,5.15
4619,9.667,9,753,0.444,1,2.37
4620,5.217,23,2760,0.942,1,17.44
4621,24.313,16,3544,0.364,1,5.35
4622,1.833,12,215,0.58,1,7.65
4623,4.429,14,561,0.433,1,5.97
4624,14.636,11,1152,0.333,1,2.71
4625,8.609,23,4548,0.924,1,14.93
4626,21.063,16,3225,0.363,1,5.19
4627,2.091,11,211,0.585,1,8.22
4628,24.563,16,4103,0.341,1,5.13
4629,25.6,10,1959,0.363,1,2.84
4630,21.063,16,3276,0.369,1,5.15
4631,1.833,12,225,0.538,1,8.35
4632,23.412,17,4117,0.32,1,5.3
4633,13.25,16,2349,0.376,1,5.75
4634,25.6,10,1995,0.371,1,2.95
4635,141.33,3,709,0.537,1,136.6
4636,2.522,186,46133,0.378,3,22.29
4637,9.222,9,683,0.356,1,2.77
4638,17.222,9,1020,0.346,1,2.44
4639,6.455,11,732,0.666,1,6.19
4640,5.957,23,2943,0.855,1,16.64
4641,1.667,12,205,0.525,1,9.0
4642,24.938,16,3685,0.369,1,5.34
4643,14.188,16,2654,0.41,1,4.97
4644,5.75,12,518,0.332,1,2.81
4645,23.875,16,3670,0.375,1,5.16
4646,1.818,11,194,0.577,1,8.47
4647,7.909,11,601,0.319,1,2.65
4648,19.313,16,2713,0.382,1,5.38
4649,2.0,11,196,0.603,1,8.59
4650,23.733,15,3940,0.398,1,5.32
4651,23.667,12,2471,0.325,1,2.87
4652,19.6,15,2872,0.395,1,5.28
4653,2.0,11,195,0.579,1,7.78
4654,11.438,16,2305,0.413,1,4.81
4655,7.364,11,619,0.339,1,2.77
4656,13.917,24,7740,0.894,1,14.3
4657,1.833,12,207,0.542,1,8.94
4658,25.313,16,3863,0.382,1,5.3
4659,1.333,3,11,0.833,1,10.0
