,x27_num,x9_num,x14_num,class_cat,x2_num,x30_num,x13_num,x36_num,x17_num,x37_num,x38_num,x29_num,x24_num,x12_num,x16_num,x1_num,x33_num,x23_num,x25_num,x19_num
2300,0.1,4.15,2.5,1,-0.49,1.6,3.82,2.77,1.61,1.01,1.22,0.58,0.63,5.53,1.17,1.38,-0.28,0.19,0.04,1.62
2301,1.94,3.61,-0.42,1,-0.5,1.2,0.85,-1.77,0.22,-0.37,0.94,-1.15,-0.37,1.89,0.71,-0.84,-0.11,0.77,-1.96,-0.52
2302,2.77,3.44,4.11,2,0.6,0.94,6.09,2.32,-0.08,0.64,1.4,-0.86,1.47,5.02,2.43,-1.27,0.8,-1.63,1.17,0.48
2303,-1.53,4.01,1.7,1,-0.32,-2.57,1.28,1.53,0.3,0.66,-0.6,0.19,-0.46,-0.25,-0.19,-0.56,-0.82,-0.81,0.2,-0.51
2304,-0.4,0.67,2.01,0,-0.13,2.01,1.85,-2.43,2.4,-0.35,0.46,0.4,-1.24,3.66,4.21,0.49,0.58,-0.2,-1.9,1.72
2305,0.82,2.8,2.14,1,0.17,-0.77,3.25,-1.11,1.19,0.96,0.23,0.64,0.72,3.38,0.27,0.27,-1.18,-0.41,-0.67,2.16
2306,0.21,1.47,5.34,2,-0.77,0.27,3.4,0.49,2.6,-1.58,2.24,0.14,0.67,2.36,2.92,-0.94,1.69,0.24,-0.07,2.45
2307,1.3,0.26,6.44,0,-0.3,0.74,3.08,2.58,4.31,-0.29,-1.26,-0.95,-0.14,2.56,3.18,-0.9,1.09,0.37,0.25,0.45
2308,-1.04,1.69,6.62,2,-0.62,-0.43,2.93,0.6,4.02,0.71,-1.87,-0.63,2.16,4.52,3.64,-0.48,-0.58,-1.56,-1.81,0.92
2309,-0.03,6.47,2.71,2,-0.54,-2.52,5.26,-1.07,0.95,-0.73,-0.86,0.76,1.76,3.38,2.26,0.59,0.12,-1.25,1.45,0.22
2310,0.77,5.11,-1.05,1,1.58,0.19,0.95,-0.66,-0.06,1.2,0.58,1.54,2.11,1.99,-0.81,2.76,-0.37,0.73,0.61,0.52
2311,1.23,4.63,3.01,1,-2.04,0.7,3.21,0.89,-0.36,-1.31,0.4,0.47,-1.1,4.57,0.52,0.02,0.27,-1.25,-0.91,-0.3
2312,-0.29,2.78,0.33,1,0.69,1.45,1.26,-0.78,-0.94,-0.87,-1.42,-0.26,-0.5,3.75,-0.73,-1.21,0.27,-2.55,0.36,-1.14
2313,0.17,4.16,-0.85,0,0.84,0.58,-1.14,-0.67,0.63,-0.03,-1.43,-1.22,-0.3,0.56,0.37,-0.65,0.43,-0.52,0.86,-0.06
2314,1.48,3.51,1.32,2,-0.04,0.04,4.51,0.65,1.49,0.45,0.27,2.49,-0.5,4.23,2.31,-0.17,-1.43,-0.63,0.84,-0.2
2315,1.75,3.99,-0.18,0,0.3,0.86,0.33,-1.52,1.0,0.24,-0.78,-0.61,-1.47,1.06,2.03,-2.09,-0.19,-0.02,0.33,0.16
2316,-0.49,2.15,2.21,1,1.45,-0.26,2.37,0.05,0.73,-0.22,0.43,-0.01,-0.03,1.9,1.68,-0.02,-0.45,-1.14,-1.68,-1.88
2317,-0.3,4.68,1.9,1,-0.68,0.12,4.07,0.29,1.45,-1.16,-0.29,-0.8,1.45,5.28,1.94,-2.0,0.03,0.0,0.63,1.04
2318,-0.75,3.31,5.74,2,1.12,1.42,6.48,-0.92,2.37,-0.08,1.05,1.79,1.14,7.12,1.68,-0.15,-0.56,-1.15,1.45,-0.07
2319,1.19,2.26,3.68,2,-0.06,-0.1,3.13,-0.29,1.2,-0.82,0.87,0.56,-0.3,4.7,5.31,0.19,-0.29,-1.64,-0.41,0.94
2320,-1.69,1.2,3.16,2,0.01,-1.25,4.56,0.38,1.28,0.7,-0.34,0.27,-0.26,2.51,2.88,1.68,-0.99,0.33,0.11,1.6
2321,-1.13,3.16,3.14,1,-1.43,-0.23,4.03,-0.36,-1.62,-0.66,2.93,-1.07,1.81,3.17,1.32,1.39,-0.85,0.33,0.41,1.1
2322,0.52,3.48,5.55,2,0.06,-2.31,2.83,0.12,0.74,1.37,-0.29,0.47,-0.58,4.53,3.43,-1.47,-0.63,0.6,-0.12,0.22
2323,-0.59,2.11,5.32,2,-0.95,2.56,3.15,-0.29,2.62,1.01,-1.03,-0.36,0.44,3.25,2.62,-1.17,0.42,-0.32,0.83,1.19
2324,0.1,0.64,1.35,0,0.22,-1.17,3.6,0.17,2.61,-0.95,-0.1,-0.37,-0.28,0.41,5.21,-1.29,1.48,-1.47,0.05,2.43
2325,1.05,5.27,3.09,1,0.53,1.45,2.42,0.19,0.43,0.22,0.0,0.15,-0.42,3.57,0.88,1.56,1.57,1.63,0.28,-0.23
2326,-0.75,1.51,4.56,0,-0.25,0.56,1.9,0.91,2.19,-0.7,1.05,0.2,0.31,3.86,4.48,-0.09,-0.34,0.81,0.87,-0.03
2327,0.28,3.92,2.14,1,-0.22,-0.26,0.74,0.37,0.01,-2.17,0.53,-0.97,-2.2,2.42,2.28,0.54,0.03,-0.25,0.21,-0.33
2328,0.23,0.92,3.52,0,-0.08,-0.71,3.94,-0.75,3.78,-0.9,1.67,1.9,-0.6,3.2,3.42,0.29,0.1,-0.4,-0.12,2.1
2329,-0.17,3.82,3.24,0,1.56,-0.12,1.21,-0.46,1.19,-0.16,-0.82,0.55,-0.39,3.38,1.09,-0.91,-1.64,-1.52,0.56,-0.01
2330,0.07,1.81,2.61,0,0.21,0.49,1.49,1.34,-0.01,-0.58,0.3,0.47,-0.16,2.43,0.1,1.1,-1.64,-0.27,0.06,1.56
2331,-0.89,4.35,0.57,1,0.66,-0.32,1.95,0.53,0.08,0.92,0.33,0.47,1.66,-0.25,0.65,-0.1,-0.54,-0.23,-0.32,0.53
2332,1.02,2.06,2.38,0,1.47,1.89,2.07,0.1,1.87,1.37,0.17,-0.6,-0.41,-0.59,1.77,-0.55,2.94,0.49,1.4,1.45
2333,0.26,1.11,4.46,2,0.64,-1.63,3.82,0.34,1.39,0.49,-1.09,-0.16,0.76,4.9,2.73,0.91,1.47,1.47,-0.85,-1.15
2334,-0.97,2.24,4.42,2,0.65,-0.53,2.97,0.59,3.89,-0.13,0.71,0.25,0.67,3.79,5.45,0.25,1.12,1.55,-0.77,1.49
2335,-1.01,4.76,1.62,1,-0.42,-0.37,1.85,-1.41,0.24,1.74,0.9,-1.7,-0.01,3.1,0.65,0.29,-0.11,-2.12,1.56,-1.54
2336,0.79,4.09,-0.26,1,1.63,0.12,1.27,-0.29,-0.44,-1.35,0.68,0.46,-0.43,1.79,0.76,-2.87,-0.26,0.49,0.21,0.9
2337,1.49,-0.86,2.97,2,0.61,0.03,4.51,0.01,5.03,1.01,-1.68,-0.92,1.11,3.29,4.95,-1.1,-1.48,0.98,-0.32,0.82
2338,0.13,4.97,1.74,1,-0.34,0.37,1.21,-1.15,1.44,0.73,-1.38,0.13,-1.71,2.25,0.6,-1.32,-0.09,-0.89,0.28,0.73
2339,0.03,4.38,1.38,1,1.61,-0.04,1.57,-0.66,0.31,0.57,1.15,2.3,-1.17,2.45,-0.35,-0.01,0.09,-0.86,-1.06,0.97
2340,0.66,1.94,4.29,0,-0.24,1.44,2.36,0.29,2.54,-2.2,0.41,-0.89,-0.05,2.33,2.99,0.59,1.51,-0.6,-0.8,0.09
2341,0.98,5.94,2.57,1,0.1,-0.42,1.73,1.33,-0.32,2.13,-0.26,1.88,-0.44,3.97,-0.38,0.0,-1.52,-0.19,0.4,1.43
2342,1.54,3.91,2.49,1,0.03,0.07,2.4,1.64,1.05,0.99,-1.23,-0.43,-0.59,3.0,1.14,1.12,0.18,-0.71,0.01,0.78
2343,-1.34,-0.12,3.78,0,-0.95,0.31,1.84,0.47,3.16,1.91,-1.15,1.01,0.77,0.73,3.9,0.05,-0.92,-0.67,1.57,0.66
2344,1.24,3.22,4.63,2,0.4,0.72,4.91,-1.68,2.11,0.25,-0.94,-0.24,-0.07,3.62,3.76,0.05,1.22,0.56,0.41,1.05
2345,0.19,0.46,3.43,0,-0.01,0.67,1.99,0.76,2.93,0.8,-0.33,-0.17,-0.38,1.55,1.28,-0.31,0.24,0.46,0.11,1.12
2346,-0.21,2.03,4.14,2,-0.8,-0.04,4.81,-3.38,3.52,1.14,-1.44,-0.38,1.15,4.29,5.21,0.09,-1.89,0.08,0.84,2.96
2347,0.19,2.33,1.48,1,1.6,-0.37,1.73,0.76,0.81,-0.82,0.29,0.07,1.22,3.91,0.16,-0.83,-1.24,1.01,-0.29,-0.44
2348,-0.68,5.48,4.05,2,0.09,-0.11,3.96,-0.08,-1.57,-0.41,1.24,0.08,-0.1,5.95,1.58,0.12,0.37,0.3,1.12,-0.06
2349,-0.68,3.69,5.9,2,0.42,0.5,2.22,-2.21,1.49,0.08,1.15,0.78,0.21,3.87,2.96,-0.45,-0.15,1.4,0.36,2.35
2350,1.47,4.55,1.04,1,1.63,0.68,3.85,-1.66,-0.14,0.41,1.54,0.23,0.61,2.52,-0.01,0.86,0.7,1.06,-0.01,-1.36
2351,-0.02,3.17,2.09,2,-0.99,2.14,3.07,1.52,0.34,-0.02,-1.28,0.15,-0.43,4.72,1.73,-1.07,-1.04,1.83,0.3,-1.44
2352,0.45,0.33,2.27,0,0.81,-1.24,4.47,0.36,3.19,-0.42,-1.12,-0.39,-1.39,2.71,2.33,-1.49,0.43,1.7,1.21,1.1
2353,0.88,2.66,3.15,2,0.2,0.93,3.15,-0.01,-0.71,-1.38,0.07,0.97,-1.08,6.15,-0.33,2.62,-0.07,0.92,0.33,1.6
2354,-0.65,-0.59,4.71,0,0.84,-0.52,2.41,0.98,4.67,0.24,-0.32,0.37,-0.83,2.78,5.09,-0.06,0.78,-0.41,0.48,1.51
2355,-0.82,4.63,0.14,0,0.61,0.07,0.03,0.04,-0.29,-0.04,-1.48,-1.67,-0.09,1.6,-0.94,-1.72,-0.77,1.77,1.15,-1.4
2356,1.15,5.2,0.93,1,-1.15,0.1,0.55,-0.57,-1.19,-0.61,1.47,-0.7,-0.18,1.98,-1.02,-0.19,0.07,-2.0,1.04,1.71
2357,-1.67,0.23,6.68,2,-0.04,0.07,3.91,-1.51,4.08,1.28,0.45,2.54,0.29,2.26,2.58,-1.1,0.39,-0.27,-0.52,1.05
2358,-1.92,3.08,3.85,0,0.25,0.91,1.53,-1.45,3.08,0.42,0.79,0.48,-1.14,3.22,3.73,-0.15,-0.81,-0.09,0.11,1.32
2359,1.52,3.56,-0.77,0,2.25,0.61,0.9,1.0,1.49,-0.13,0.58,0.51,-1.23,2.52,2.01,0.51,-0.43,0.04,-0.02,-0.71
2360,-0.26,3.69,1.39,0,1.6,-0.52,0.56,-1.3,1.97,-0.19,-1.77,-0.89,-1.51,3.17,0.84,-1.58,1.2,-0.08,2.37,-0.46
2361,0.24,1.65,5.49,2,-2.03,1.29,5.94,0.08,2.04,-1.78,-0.33,-0.64,-1.53,4.45,1.86,0.21,-1.79,2.76,0.09,0.77
2362,0.56,4.62,0.93,1,1.84,0.53,0.03,-0.16,0.91,-0.16,-0.6,-0.03,0.84,0.85,-1.17,0.49,-0.68,-1.75,-0.37,1.87
2363,0.62,0.56,3.54,2,0.53,-1.72,1.95,-0.82,1.6,-0.73,1.86,0.82,0.14,3.21,2.07,2.15,0.24,0.4,1.26,1.1
2364,0.34,5.02,-0.05,0,1.04,0.39,0.62,0.64,1.76,0.45,1.5,0.68,-1.91,1.25,0.72,0.0,-0.02,-0.59,0.33,1.45
2365,1.47,3.28,0.42,1,-0.86,0.71,0.76,0.46,0.69,-1.07,-0.26,-0.73,-2.26,0.31,-0.33,-0.6,0.78,-0.44,-0.53,0.33
2366,0.31,3.15,1.0,0,2.03,-1.42,1.09,0.19,0.63,-1.35,0.48,-0.19,2.27,-1.76,1.37,-0.53,-0.85,-0.73,-0.03,-0.35
2367,-0.0,0.13,3.91,0,0.61,0.37,2.91,1.18,0.69,-0.57,-0.11,-0.7,0.17,2.48,3.11,1.24,-0.84,0.7,0.26,1.29
2368,0.92,3.27,3.97,2,0.75,0.19,4.25,0.99,1.94,-0.04,0.86,-1.25,0.91,5.99,2.27,-0.29,-0.85,0.81,-0.89,-0.12
2369,-0.32,2.86,3.32,2,0.38,0.37,3.37,-0.67,1.28,-0.1,-0.69,-1.34,-0.11,4.52,1.84,-0.73,-1.1,-0.15,0.42,0.14
2370,1.4,2.22,1.7,0,1.58,0.78,0.43,-1.26,1.36,-0.28,0.15,-0.13,1.5,-0.37,-0.18,-0.12,-0.11,0.12,-0.23,1.81
2371,2.02,1.85,4.68,2,0.8,-0.17,5.35,-1.31,1.51,0.36,0.09,0.04,-0.32,3.62,1.27,-0.01,-0.14,0.09,-0.76,0.25
2372,-1.77,1.01,2.84,0,0.29,0.73,1.72,-2.65,4.14,1.43,0.17,-2.79,-0.24,2.29,1.13,-0.16,1.57,0.47,-0.96,1.81
2373,-1.3,1.1,3.48,0,-0.96,0.85,2.56,1.85,2.48,0.93,-1.1,0.3,1.08,2.98,2.96,0.2,-0.17,0.57,0.78,1.3
2374,0.26,5.51,2.2,1,-0.77,-0.31,3.91,0.28,0.46,0.5,-0.94,-1.19,-0.42,4.24,-0.44,-0.22,0.02,0.96,0.44,0.53
2375,0.7,4.02,3.5,2,0.56,-2.08,5.48,-1.65,2.71,1.48,-0.58,0.53,0.44,4.11,4.19,1.7,0.57,-1.64,-0.07,-1.44
2376,-0.8,0.76,3.89,0,0.39,0.38,1.64,0.84,2.56,0.37,1.01,0.82,-0.73,1.24,2.36,-0.09,0.71,1.88,-0.89,0.4
2377,-1.26,3.74,0.73,1,2.76,-0.81,-1.02,0.04,1.56,0.42,-2.87,-0.89,-1.02,2.03,-0.06,0.08,-1.24,1.2,1.39,0.92
2378,0.04,2.92,-0.31,1,1.29,-1.06,1.8,0.36,0.31,1.68,0.04,0.2,-0.31,3.44,-1.27,0.12,1.53,-0.58,1.49,0.82
2379,-0.61,1.74,1.92,2,2.27,0.63,4.12,1.38,1.37,-0.29,-0.02,-0.09,0.32,4.88,0.21,0.1,-0.02,0.54,-1.08,-0.15
2380,-1.26,-0.97,5.68,2,-0.22,-0.37,3.66,0.72,3.41,1.25,2.29,-0.19,-0.81,4.48,2.97,-0.3,0.78,-1.97,1.53,2.65
2381,-0.67,3.38,0.12,1,2.36,0.15,1.39,0.12,-0.21,-2.93,-0.01,0.75,0.64,0.14,-1.31,-0.26,0.49,-1.95,-0.23,-0.53
2382,-0.37,0.49,0.93,0,-0.37,-1.45,1.56,0.6,3.41,0.58,-0.54,0.19,0.51,2.86,2.45,-0.49,-0.21,-0.18,1.5,2.99
2383,0.8,4.18,0.1,1,0.57,0.35,0.35,0.97,0.39,0.93,0.46,-1.45,1.14,1.6,-0.7,0.25,-0.4,-0.67,-1.13,0.45
2384,-0.44,3.3,2.97,0,0.71,0.67,1.64,-0.25,2.73,0.05,-1.5,-0.16,0.55,1.99,2.71,-0.87,-0.75,0.13,-0.8,2.05
2385,-0.73,4.05,-1.54,1,3.14,-0.63,1.71,0.5,0.55,-0.11,2.35,1.48,-0.03,3.3,0.27,0.2,0.83,0.15,0.54,-0.22
2386,0.38,5.43,2.87,2,1.09,1.19,1.82,-0.38,-0.59,-1.14,1.49,-0.14,-0.24,5.87,0.56,-0.65,0.58,-0.99,0.04,1.44
2387,-0.17,1.88,4.87,2,-0.89,-0.03,4.86,1.36,-0.07,0.41,-1.51,-0.29,0.05,4.43,1.81,0.22,1.62,0.76,-0.19,1.45
2388,-0.4,1.97,0.98,1,1.63,-0.26,2.55,-0.87,-0.06,1.75,1.1,1.72,0.21,5.75,0.2,2.51,-0.22,0.27,1.29,-0.42
2389,0.24,3.86,2.65,2,-0.58,-0.12,5.4,0.09,1.75,-0.71,0.19,0.92,0.64,5.48,2.35,0.17,-1.06,-0.68,-0.43,0.38
2390,0.74,2.42,0.41,0,-0.75,-2.39,0.09,2.02,-0.22,1.38,0.19,-1.21,-1.38,2.27,1.68,-1.96,0.55,0.52,0.29,-1.07
2391,-0.97,4.34,0.33,1,0.35,0.79,0.36,-0.74,-0.15,1.29,0.28,1.05,-1.1,2.97,1.82,-1.74,-1.58,0.57,-1.24,-1.04
2392,-0.14,3.94,1.19,2,-0.84,0.25,3.85,0.19,-0.01,-0.7,1.21,0.57,-1.06,3.04,1.85,1.99,0.68,0.2,2.06,-0.13
2393,0.57,4.34,1.29,0,-0.17,1.9,1.99,0.38,0.8,-1.03,-1.55,-0.87,-0.54,2.05,1.43,1.75,0.11,-0.85,1.46,-0.65
2394,1.61,5.39,1.39,1,0.0,0.26,3.0,-1.8,-1.54,-0.23,-1.32,-1.25,0.79,4.03,-0.07,-0.37,-0.43,0.27,-0.65,1.64
2395,0.82,-0.2,3.84,0,0.78,0.61,2.1,0.94,3.78,-1.04,2.07,0.06,0.72,2.96,4.2,0.26,0.08,1.05,-0.37,2.4
2396,0.76,2.6,2.71,0,1.23,-0.34,0.24,1.85,1.01,2.41,-0.37,-1.84,-0.93,3.07,1.22,-0.19,0.66,-0.78,0.06,0.81
2397,0.94,0.32,5.87,2,-0.28,-0.28,4.56,0.12,6.07,0.24,1.94,-0.29,-0.16,4.36,5.57,-0.16,1.24,1.09,-0.81,-0.45
2398,-0.71,2.84,5.27,2,-0.14,0.09,5.4,1.41,2.45,0.08,-1.52,0.09,-1.98,3.71,4.49,-1.4,0.4,0.86,0.15,1.66
2399,1.85,-0.48,4.93,0,0.98,-0.67,4.24,0.58,4.86,0.24,0.16,-1.76,1.4,4.42,4.76,2.76,-0.47,-0.51,-0.16,2.13
2400,-0.47,1.19,3.87,0,0.95,-0.19,2.66,0.67,3.21,-0.18,-0.79,0.92,1.5,4.46,3.72,0.58,2.33,0.25,0.54,2.23
2401,2.85,0.06,5.3,2,0.36,2.3,2.1,0.65,3.41,0.14,0.16,-0.41,1.33,3.37,5.85,0.74,-0.88,-1.84,2.36,1.28
2402,0.13,4.84,0.54,1,-0.07,-0.26,2.1,2.92,-0.77,0.84,0.8,-1.17,0.81,5.68,-0.18,-1.15,0.88,0.11,0.65,-1.33
2403,-0.91,2.99,2.03,2,0.24,2.68,3.04,1.25,2.58,-1.81,-0.1,0.34,0.19,4.84,2.43,-1.62,-0.1,0.11,0.56,1.21
2404,1.32,3.5,1.15,1,-0.54,-0.73,1.54,-0.61,0.88,-0.35,-1.15,0.22,-1.11,1.7,-0.16,-0.44,-0.92,-1.01,0.77,-1.12
2405,-1.05,4.48,1.52,1,-1.91,0.77,3.01,0.51,-0.35,0.33,0.81,0.23,1.42,5.44,0.01,0.98,0.06,1.04,-0.89,1.15
2406,0.37,2.97,-0.71,1,1.2,0.01,-1.0,0.26,0.93,-0.47,-0.55,-1.0,0.09,0.59,0.7,0.02,-1.76,-0.2,-1.22,-0.43
2407,0.74,1.32,3.59,2,-0.79,-0.45,4.27,-0.53,3.18,1.02,0.01,-1.13,-0.92,3.22,2.94,0.48,-1.32,-0.32,0.36,1.07
2408,-0.8,3.94,2.8,0,0.52,1.68,1.24,1.03,0.85,-0.83,-0.09,-0.16,1.91,1.79,0.45,0.94,-1.31,0.4,-1.26,-0.16
2409,-1.82,3.36,2.22,2,0.8,-0.05,5.08,1.02,-1.29,2.18,-0.4,-0.65,-0.99,6.1,3.68,0.25,-1.42,0.83,0.84,-0.48
2410,-1.24,4.84,-0.48,1,0.35,1.15,0.81,-1.73,-0.31,0.81,-0.51,0.13,-0.87,2.19,-0.24,-0.41,0.45,-0.29,-1.49,-1.71
2411,1.39,1.17,3.39,2,-1.52,-0.46,4.05,1.07,5.05,-2.53,-0.74,1.7,0.39,2.39,4.06,1.31,-0.13,1.68,0.75,0.06
2412,0.68,3.52,3.2,2,1.48,-0.06,4.23,0.76,0.35,1.63,-0.44,-1.57,-1.26,4.91,1.25,1.1,0.3,-0.78,-1.13,-2.2
2413,-0.64,1.6,4.36,2,-0.17,0.1,4.0,0.25,1.77,-0.25,0.32,-1.56,0.76,4.69,1.92,-1.19,-1.13,0.52,1.44,2.58
2414,-0.31,4.35,1.19,1,-0.09,-0.64,-1.11,0.21,-0.86,0.04,-0.55,0.81,-1.06,0.38,-0.4,0.98,-1.08,0.58,-1.23,0.83
2415,0.38,1.63,2.94,2,0.65,0.81,2.47,-0.11,1.72,-1.38,1.33,-1.16,-0.31,2.51,3.49,0.91,1.05,0.77,0.68,0.68
2416,1.23,1.36,3.09,0,1.03,-0.24,2.29,-0.51,3.18,-0.87,0.11,0.66,0.4,2.69,2.71,-0.84,0.58,-0.54,-0.26,1.79
2417,-0.6,-1.43,5.75,2,0.41,-1.23,4.51,-0.46,4.3,-0.69,0.69,-0.5,-0.29,3.48,5.09,0.1,-1.65,0.59,0.69,1.15
2418,0.66,3.32,-0.22,0,-0.26,-1.14,1.69,-0.08,1.51,-0.29,-0.18,1.75,-0.64,2.53,0.43,-0.56,1.73,-1.6,0.93,-1.86
2419,0.96,-0.06,4.88,2,-1.59,-0.67,6.14,1.72,2.73,-0.69,0.04,-0.69,-0.81,3.5,5.97,0.32,0.58,0.51,-0.47,2.79
2420,0.95,1.01,3.49,2,0.04,-1.49,4.99,0.42,2.84,-1.18,0.36,-0.31,-0.74,4.26,5.85,0.47,-0.08,0.51,0.1,2.68
2421,-0.34,2.91,-0.77,1,0.62,-1.43,0.3,-0.34,-0.47,-0.06,0.2,1.35,-1.38,0.97,-0.17,-1.19,-0.52,-0.29,0.19,-0.29
2422,-0.44,5.15,1.12,1,-0.25,0.41,2.47,1.33,-0.37,1.18,0.28,0.64,1.12,4.77,0.2,-1.31,0.64,-0.34,1.25,1.54
2423,-0.92,0.86,4.99,0,-1.68,1.54,4.09,-0.9,2.51,-0.68,0.68,0.05,-0.07,1.52,4.07,0.31,0.15,1.18,-0.52,1.78
2424,0.3,4.35,5.03,2,0.97,0.02,4.1,-1.74,0.56,0.03,1.13,-0.16,1.21,4.83,0.45,-0.68,-2.04,0.15,-0.54,-0.37
2425,0.45,0.44,4.11,2,0.68,-1.78,4.07,-1.77,0.15,0.39,0.38,-0.33,-0.2,6.18,3.26,-0.89,-0.14,0.1,0.73,0.78
2426,-1.24,1.61,3.12,0,-0.96,0.7,1.36,-1.4,3.29,-1.4,-0.13,-0.24,0.74,3.85,1.76,0.65,-0.88,1.9,-1.29,1.71
2427,-0.68,-0.17,3.89,0,2.08,0.89,3.66,1.5,1.72,-0.15,-1.76,0.66,1.69,1.4,3.56,-0.9,2.08,1.13,0.33,0.55
2428,-1.04,5.27,-0.03,1,1.41,-0.04,-1.65,0.27,1.05,0.67,-0.8,2.24,-0.99,1.26,1.66,1.53,0.34,-0.3,-0.05,0.28
2429,-0.96,0.98,4.2,2,-1.14,-0.5,2.3,0.3,3.39,1.37,-0.68,0.75,-0.18,3.78,3.68,-0.92,-1.11,-0.27,0.83,-0.32
2430,1.22,2.71,4.23,0,1.62,-1.67,1.66,-1.11,2.83,0.4,-0.59,0.91,-0.74,2.26,4.03,0.9,-1.21,0.08,-0.5,0.31
2431,-0.16,0.79,3.65,2,-0.69,0.13,3.81,1.87,3.6,0.75,0.03,-0.49,1.41,2.55,4.39,0.85,0.48,0.09,-0.48,-0.13
2432,-1.01,0.52,5.84,2,-0.94,-0.05,4.36,-0.03,2.66,0.82,-0.37,0.51,-1.6,2.13,4.49,1.14,0.39,2.6,-2.07,0.47
2433,0.46,1.25,1.89,0,-0.76,1.44,2.55,-0.37,3.04,-2.37,-0.33,0.89,0.25,2.46,2.69,0.32,-1.23,-0.03,-0.72,-0.24
2434,-0.43,1.78,3.4,2,0.0,1.11,4.33,-0.91,2.44,1.14,-1.05,-0.14,2.29,5.74,1.4,2.18,-0.25,-1.6,-0.03,0.07
2435,2.44,0.31,4.33,0,0.44,0.12,2.75,-1.95,4.66,0.77,-1.92,-0.82,-1.3,3.0,3.13,-1.69,-0.11,-1.34,-0.05,1.59
2436,-0.76,0.98,1.77,1,0.7,0.52,2.76,0.8,1.77,-0.81,0.55,0.9,-1.73,3.74,1.19,-0.58,0.04,0.19,1.4,2.1
2437,1.09,0.96,2.97,0,0.27,0.37,1.85,-0.08,2.16,-0.61,0.62,0.73,1.25,2.7,2.93,-1.06,-0.79,0.55,0.64,0.27
2438,1.57,6.35,3.89,1,1.47,-0.6,5.07,-0.49,-0.96,0.23,0.96,-0.42,-0.67,4.88,-0.61,-1.98,-1.74,1.21,0.52,0.12
2439,-3.11,2.94,-0.48,0,2.76,1.39,-0.05,0.85,1.81,0.23,-1.0,-2.75,0.48,1.93,-0.31,0.21,-0.88,-1.29,-0.45,1.72
2440,0.75,5.0,1.09,1,1.55,-1.59,1.94,0.18,0.22,-1.02,-0.24,-0.82,-1.55,4.5,1.06,-0.05,0.72,0.38,-0.57,-0.47
2441,-0.71,2.35,0.94,0,-0.15,1.52,0.93,-1.07,1.99,0.34,0.74,0.03,0.67,0.62,-0.61,-0.12,-0.3,-0.55,-1.51,0.52
2442,-1.56,1.39,5.83,0,-0.31,-1.64,3.31,0.19,3.68,-0.64,0.9,-1.05,0.5,5.48,2.69,0.82,-1.19,0.6,-1.37,1.73
2443,-0.27,-0.46,5.37,0,0.21,-0.02,2.12,1.95,3.03,1.57,-0.83,1.15,-0.4,3.97,2.89,-0.94,1.08,-0.1,-1.01,1.67
2444,-1.47,3.59,0.83,0,0.71,-0.88,-1.2,1.19,0.95,-0.32,-0.54,-0.51,0.05,-0.83,0.68,1.14,-1.96,-1.46,-0.47,-2.2
2445,-1.02,4.42,0.65,1,0.38,2.59,2.17,0.08,0.22,0.28,0.35,0.04,-1.51,2.78,1.52,-0.37,0.35,0.88,-1.57,0.27
2446,1.16,3.47,2.96,1,-0.56,0.5,-0.15,2.57,-1.13,1.5,-0.49,-1.23,-0.12,3.68,-0.59,-0.67,0.85,0.26,1.27,-0.2
2447,1.6,3.74,3.57,2,-0.29,0.94,4.57,-0.92,1.45,-1.06,-0.95,0.22,-0.77,3.69,2.53,0.46,0.11,-0.18,-0.35,2.53
2448,-0.75,-1.39,2.6,2,-0.0,-0.12,5.81,0.59,3.88,-0.77,1.56,-1.02,-0.53,3.36,2.58,1.87,-2.1,-1.55,-0.5,2.65
2449,0.87,1.94,3.35,2,1.77,0.62,4.04,0.72,4.56,-0.44,-0.84,1.0,-0.8,3.31,3.8,0.7,-1.26,-0.9,0.42,0.58
2450,-0.19,1.27,3.06,0,-1.23,-0.22,0.79,0.16,-0.26,-0.69,-0.7,-1.52,-1.05,3.31,2.88,-0.13,-0.33,1.29,-0.06,0.91
2451,-0.6,4.91,2.43,1,-0.27,-0.89,4.71,-2.04,1.14,-1.19,0.82,0.0,1.34,5.91,0.54,-1.74,-0.23,0.23,-0.17,0.56
2452,-0.84,3.16,4.86,2,-0.73,1.44,3.84,-1.48,1.29,0.31,0.33,-0.29,0.65,3.99,2.21,-0.35,0.15,-0.98,0.38,0.33
2453,-0.7,0.31,3.11,0,-0.32,0.76,-0.14,1.45,2.07,-0.01,-1.59,-1.06,-1.95,1.5,0.21,0.4,2.56,0.47,1.33,0.71
2454,0.21,2.74,0.52,0,1.74,-1.05,2.52,-0.72,0.51,-0.17,-0.66,-0.15,1.06,0.55,1.86,0.07,-0.92,-0.4,-0.66,1.02
2455,1.02,0.31,5.18,2,-1.38,0.16,5.67,-1.4,1.36,-0.35,0.05,0.17,-0.03,3.08,1.09,-0.51,0.57,1.19,1.65,2.0
2456,0.79,2.8,3.92,0,-0.96,-0.26,2.67,1.11,2.98,-1.22,-0.34,-0.76,0.43,2.88,3.1,0.67,0.16,-0.58,0.88,2.57
2457,-0.41,2.8,5.27,2,-1.97,-0.06,3.57,-1.38,1.98,-0.22,0.02,0.45,0.9,3.22,4.82,-1.1,0.3,1.3,1.46,-0.43
