,x3_num,x2_num,x23_num,x38_num,x17_num,x28_num,x19_num,x34_num,x30_num,x22_num,x21_num,x32_num,x27_num,x33_num,x29_num,x31_num,x40_num,x4_num,x14_num,x10_num
2501,0.49,-0.87,-1.37,2.22,2.79,-0.72,-0.68,0.83,0.08,-0.18,-1.15,1.63,0.79,1.24,-0.74,-0.72,-0.79,-0.49,3.66,2.55
2502,2.36,1.39,1.54,0.5,5.21,-0.66,1.11,-0.42,-0.63,-0.26,0.82,-0.33,0.83,1.67,0.27,-1.27,0.67,-0.62,5.7,0.88
2503,1.17,1.79,-0.68,-0.56,1.17,1.33,1.5,-0.67,-0.11,-1.68,0.28,-0.98,0.31,-1.93,0.21,2.28,-0.61,2.06,0.76,3.75
2504,0.95,1.15,-1.79,0.73,0.23,0.27,0.23,-0.25,-1.03,-0.59,-1.28,-0.54,-1.47,0.3,0.33,1.43,1.37,2.41,1.12,4.2
2505,-0.71,2.41,0.04,-0.3,2.06,-0.01,1.82,0.44,1.26,0.38,0.51,-0.11,1.83,-0.03,-1.37,-1.4,1.11,1.3,2.91,3.54
2506,0.31,-0.0,0.25,0.02,0.62,0.65,-0.08,-1.08,-0.71,-0.12,-0.36,-0.01,0.14,0.29,0.51,-1.03,-0.89,0.5,1.82,2.67
2507,-1.94,0.47,0.7,-0.38,1.79,0.37,0.69,-1.12,-1.41,0.58,0.36,0.68,-0.44,0.08,0.01,-1.33,0.03,0.04,1.09,5.21
2508,-1.31,-1.56,-0.61,0.21,3.0,0.43,2.12,-1.16,1.25,-1.49,-1.64,-0.69,-0.81,-1.6,-1.11,-0.71,0.34,-0.54,3.95,1.54
2509,0.3,1.77,1.05,0.87,2.78,-0.52,2.24,0.1,1.04,-0.19,1.1,0.71,-1.34,-0.37,-0.13,0.89,1.51,0.72,3.94,1.91
2510,-0.58,0.78,0.37,1.32,3.61,1.11,2.03,-0.17,0.77,0.35,-0.66,0.78,0.81,-0.14,0.15,0.78,0.61,-0.36,4.72,0.3
2511,1.48,0.3,0.21,-0.55,0.91,-1.25,-0.79,-2.59,-1.85,1.78,0.94,-0.41,-0.37,2.11,-0.65,-1.19,-0.13,2.86,0.44,3.52
2512,0.17,-1.24,-1.01,2.19,1.19,0.58,1.66,-1.72,-0.77,-0.24,0.06,0.48,0.63,0.08,0.7,-0.24,0.6,-1.7,5.56,1.07
2513,2.01,2.52,0.02,0.33,1.12,0.68,-0.25,-0.82,0.86,1.74,1.25,1.18,1.05,-1.18,1.15,1.0,-0.41,0.16,0.53,2.6
2514,0.76,-1.24,1.63,-0.48,1.27,1.0,-0.61,-0.88,0.24,0.57,0.7,-0.68,-1.83,-0.81,0.1,0.3,-1.81,1.59,0.48,5.33
2515,1.01,0.5,0.92,-0.44,0.25,-0.32,-1.47,0.76,-1.36,0.97,-0.76,0.46,0.87,-1.67,0.55,0.39,-0.73,1.27,2.31,4.32
2516,0.94,0.81,0.67,0.69,0.84,-0.07,0.44,0.67,0.53,-0.25,-1.33,1.06,-1.26,-0.34,0.35,0.56,0.23,2.59,-1.59,2.62
2517,0.98,-0.58,-0.68,1.57,-0.35,1.36,-0.59,0.47,1.25,-0.94,0.35,-0.51,0.84,-0.02,0.07,1.43,-0.09,0.35,3.7,3.9
2518,-1.62,0.44,0.64,1.19,3.68,1.06,-0.4,0.28,-1.14,-1.01,0.67,-0.35,0.42,0.77,0.16,0.32,-0.73,-0.72,3.87,1.99
2519,1.32,-1.22,1.3,-0.18,-0.31,0.0,0.18,0.19,0.62,-1.22,-0.04,2.37,0.4,-0.03,-0.49,0.31,-0.05,2.4,0.94,2.47
2520,1.48,-0.28,-0.15,-0.27,-1.73,0.25,-1.1,-1.69,0.34,1.26,1.5,-0.07,0.28,1.92,-0.01,0.86,-1.38,2.36,1.24,2.55
2521,2.68,0.23,-0.92,0.13,-0.11,0.94,-0.45,-0.84,1.76,0.53,0.08,2.34,-0.49,-0.59,-1.03,-1.0,-0.96,1.84,1.3,2.54
2522,2.18,3.11,0.21,-0.08,0.59,-1.55,-0.84,-1.27,0.06,-1.03,0.51,-1.37,1.28,-1.24,-1.04,-1.22,1.39,1.91,1.5,3.48
2523,-1.67,-1.89,0.28,-0.69,2.93,0.03,2.87,0.65,-0.93,-0.55,1.0,1.82,0.53,-0.99,-1.24,-0.54,-0.59,1.92,5.4,0.05
2524,1.06,-0.29,1.97,-1.12,1.6,0.61,-0.62,1.73,-1.91,-0.16,0.88,0.56,-0.24,1.03,0.39,0.42,0.1,-1.12,2.86,5.59
2525,1.05,-0.02,0.69,2.25,4.75,-0.01,3.1,-0.77,0.19,1.29,0.32,-0.36,0.3,-0.3,-1.34,2.33,0.73,0.44,5.65,2.29
2526,0.91,-1.64,-0.27,0.4,1.5,0.21,3.17,-0.51,0.42,0.29,0.4,0.94,0.86,-0.69,-0.2,0.62,-1.02,-0.47,3.56,4.68
2527,0.98,0.37,-1.51,-0.94,-1.95,-0.26,-1.19,1.02,-0.4,0.23,-1.09,0.72,0.25,-2.24,0.64,-0.55,-0.88,3.35,-0.22,4.39
2528,3.55,0.02,-0.16,1.32,2.85,-0.06,1.17,0.61,0.3,-0.55,-1.39,-0.72,-0.09,0.24,-1.96,0.29,0.69,1.92,3.18,2.08
2529,1.49,0.98,0.73,-0.01,1.59,1.27,1.47,-0.22,-2.02,1.02,0.12,-0.51,0.81,0.86,-0.57,-0.83,-1.56,1.73,1.64,3.7
2530,0.26,1.15,-0.2,0.66,-0.36,0.04,-0.1,-1.46,-1.14,-0.94,-0.55,-0.07,-0.55,-0.43,-1.39,-0.03,-0.06,1.44,2.65,3.41
2531,1.51,0.75,0.62,-0.47,1.67,-1.2,-1.21,0.42,1.19,1.6,0.85,-2.36,0.98,-1.36,-0.15,0.17,-0.71,0.02,3.66,3.48
2532,0.99,1.71,-0.68,-0.31,-1.08,-0.2,-0.07,0.92,1.03,-0.12,0.53,-1.01,0.32,1.28,-1.18,-0.46,2.99,1.66,3.17,3.31
2533,1.05,-0.46,-0.37,-1.68,1.11,1.98,0.18,0.43,-0.51,-0.43,0.05,-0.89,0.66,0.33,-0.63,1.47,-0.52,1.49,2.84,2.97
2534,0.56,-0.36,-0.6,0.7,-1.14,1.38,-0.08,-0.07,-0.74,-0.93,1.02,-0.32,-1.24,0.29,-0.14,0.58,1.23,-0.72,3.88,3.69
2535,-2.42,0.36,-0.19,0.01,2.71,0.24,0.72,-0.86,-1.01,-2.61,1.06,0.85,0.7,0.05,-1.75,-0.19,1.39,0.46,3.16,3.24
2536,1.37,1.16,-0.89,1.49,0.5,-1.27,-0.48,1.35,1.25,0.32,-0.78,-1.54,0.15,0.13,-1.83,0.87,-2.33,2.27,0.78,5.18
2537,-0.58,-0.76,-2.82,-0.47,-0.59,0.37,-0.16,-1.31,-1.03,1.14,-0.33,1.0,-0.7,-1.73,-1.03,0.37,-0.76,-0.15,4.76,4.75
2538,0.97,0.07,1.22,-0.16,-0.1,0.91,0.67,0.82,-3.06,0.5,-0.97,-0.35,1.03,-0.21,-0.25,-1.23,1.1,4.87,1.02,3.52
2539,2.11,-0.63,-0.54,-0.59,0.77,0.63,1.93,0.42,-0.69,-1.07,1.37,0.54,0.11,0.11,1.74,0.03,-0.87,0.1,5.08,3.12
2540,-0.35,1.55,-0.35,0.42,1.66,-1.79,0.55,1.3,0.35,-0.7,0.73,-2.2,0.78,-0.18,-0.08,-0.2,2.48,0.01,5.06,2.37
2541,0.58,-1.94,0.08,0.57,1.2,0.79,3.5,-1.94,2.92,0.51,0.01,0.17,1.19,-0.47,0.44,-0.98,-2.0,-0.55,2.86,5.84
2542,-0.69,-1.0,0.13,-0.73,4.25,-0.77,3.06,0.11,-0.9,0.01,0.5,0.59,1.71,-0.95,-0.14,0.49,-0.41,0.51,5.32,0.3
2543,0.83,-0.03,1.0,1.26,-0.28,-0.25,0.56,0.02,1.68,-0.13,-0.87,0.69,-0.79,-0.05,-0.8,0.9,-0.01,1.82,1.16,3.96
2544,1.73,1.03,-0.72,-0.29,0.09,0.55,-0.71,1.35,0.49,-0.15,-1.36,0.09,0.4,-0.0,0.54,1.12,0.31,1.8,2.93,4.66
2545,0.03,-0.17,-1.19,-0.35,-0.06,-0.69,-0.26,-2.45,-2.34,0.68,1.54,-1.14,-1.2,0.96,-1.15,0.39,-0.34,-0.62,3.78,2.51
2546,0.91,2.07,1.28,-0.44,-0.9,-1.35,-0.62,-0.11,-0.69,-1.18,-0.13,-0.78,0.56,-0.28,0.42,0.95,0.59,2.55,0.99,2.76
2547,-0.63,-0.19,1.31,-0.4,2.89,-0.19,1.05,-0.31,0.84,0.63,-0.02,-0.12,0.37,0.66,-0.23,0.45,0.61,0.42,3.52,1.98
2548,3.13,1.51,0.28,0.35,1.37,0.18,-0.55,-0.6,-0.33,-1.35,0.01,0.32,-0.29,0.97,0.35,-0.86,-1.71,0.8,0.52,3.18
2549,2.5,0.38,-0.62,-1.29,0.81,1.03,-0.19,0.86,-1.52,0.55,-0.62,0.72,-0.74,-1.72,-0.18,0.28,-0.27,1.02,0.15,5.12
2550,0.05,0.47,1.29,0.3,0.08,-0.36,-0.85,-0.07,-0.33,0.7,-1.5,-1.43,-0.7,0.5,0.62,-0.69,1.25,1.59,3.98,5.04
2551,2.75,1.5,0.44,-0.47,0.89,0.29,0.21,-1.0,-1.96,0.06,-0.8,0.73,0.11,1.06,0.69,0.71,-0.64,1.57,-0.42,3.37
2552,2.14,1.32,0.34,0.46,0.26,-1.75,0.4,0.12,0.61,0.74,1.53,0.64,-2.07,0.23,0.61,0.79,1.11,3.05,-1.19,2.81
2553,1.38,2.07,1.02,-0.04,2.13,-0.31,1.25,-0.25,0.71,1.72,0.49,-0.91,-0.35,0.03,-1.43,1.25,0.53,1.16,0.94,0.66
2554,1.3,1.55,1.16,0.55,-0.9,1.55,0.59,0.7,-0.09,-0.34,0.71,2.72,0.04,0.77,1.48,-2.7,-0.84,3.63,0.42,4.1
2555,-1.83,-0.05,0.44,-0.7,1.33,0.64,0.33,1.56,0.21,-1.48,-0.41,-1.07,-0.08,-0.22,-1.71,-1.27,1.47,-0.26,2.03,4.68
2556,1.47,-0.43,0.81,-0.07,0.87,0.02,-0.19,0.01,0.05,0.78,1.32,0.91,-0.12,-2.0,-1.57,-0.33,-0.95,-2.5,4.72,6.35
2557,-0.36,0.62,-1.68,0.81,3.27,0.24,0.59,-2.47,-0.21,0.26,2.26,0.14,-0.02,1.25,-0.98,0.5,-0.33,0.61,3.09,1.44
2558,-0.9,0.39,-0.03,1.59,1.78,0.53,0.96,0.51,-1.07,0.26,-0.4,-1.06,-0.39,-0.11,-1.17,0.01,-0.11,1.44,1.73,5.06
2559,1.6,-0.57,0.75,-0.68,2.55,0.1,0.13,-1.8,-1.01,-0.43,-0.07,-0.04,0.91,-1.19,0.43,-1.59,-1.71,1.39,3.57,1.54
2560,0.64,1.64,1.39,0.58,1.27,-0.42,0.12,-1.1,-0.73,-1.04,0.04,-0.65,-0.22,-0.05,-0.56,-1.84,0.02,0.68,1.87,3.83
2561,2.23,1.8,-0.21,-1.97,-0.1,-0.77,0.1,-1.77,-1.5,-0.08,0.13,0.06,-0.16,1.49,-0.31,0.11,1.53,4.1,-0.37,3.07
2562,-0.22,-1.16,0.64,-0.34,2.39,-0.03,0.55,1.22,0.68,1.03,-0.76,-1.0,-0.25,0.3,0.72,-0.02,1.58,0.64,4.55,3.23
2563,0.13,-0.17,-0.85,-0.85,3.17,0.6,2.91,1.99,-1.09,2.95,0.76,-0.94,0.99,0.71,0.27,-0.42,-0.31,0.27,6.54,3.21
2564,0.79,1.14,-0.86,0.93,-0.18,1.02,-0.76,0.4,-1.51,0.28,-0.06,1.5,-0.02,-0.25,0.45,-0.89,1.27,-0.34,3.24,4.7
2565,2.44,0.36,1.02,1.26,-0.08,1.66,0.9,-1.08,-0.08,-1.31,-0.37,-0.81,1.11,-0.09,-3.08,-0.45,-0.22,0.26,0.77,4.3
2566,0.23,-0.36,2.1,0.68,-2.49,-1.24,0.77,-1.0,-0.4,-0.84,-0.26,-1.08,-0.95,-0.69,1.39,-1.51,-0.21,2.47,0.3,2.63
2567,2.72,-0.2,0.01,0.42,-1.36,2.02,-1.07,0.04,0.35,-0.07,-1.82,-1.58,0.3,-0.74,-0.15,2.43,-0.92,2.6,-0.84,2.18
2568,0.36,0.51,-1.09,1.42,1.45,-0.42,2.48,-0.01,1.5,0.3,-1.43,-0.93,-1.26,-0.46,-1.5,0.25,0.93,-0.45,3.74,1.26
2569,-0.4,-0.0,0.17,0.99,2.2,-0.13,1.58,-0.96,-1.35,0.68,1.88,-0.91,-0.55,-0.18,1.32,-0.62,-0.59,-0.1,3.87,0.8
2570,0.78,-1.6,1.33,0.22,-1.17,-0.4,0.6,0.11,0.55,-0.06,-0.1,0.42,-2.47,-0.18,-0.75,0.4,-1.3,1.25,0.37,3.55
2571,0.92,1.19,0.24,1.53,0.56,1.57,0.03,0.31,-0.02,1.13,0.28,-0.14,-1.38,0.01,-0.4,-0.19,-1.0,1.67,0.13,2.58
2572,0.57,-0.79,0.3,1.08,-0.38,-1.48,2.49,-0.51,-0.06,-0.37,-0.81,0.84,0.05,1.13,1.36,-0.32,-0.7,-1.41,2.78,4.82
2573,-0.99,-0.82,-1.02,-2.35,2.43,-0.4,1.23,-0.81,-1.14,-0.21,0.14,-0.01,-1.57,1.03,0.16,1.51,-0.05,0.04,4.22,4.72
2574,0.65,-0.99,0.14,-1.4,-0.7,1.6,0.58,-0.51,-0.43,-0.81,0.25,0.73,-1.31,-0.42,1.5,-1.75,0.45,1.99,2.42,2.43
2575,2.38,-0.49,0.58,-1.84,0.31,-0.72,0.27,-0.05,-0.67,-1.77,-0.1,-1.14,-2.19,0.41,-1.4,-0.34,0.0,4.18,-0.49,3.22
2576,0.17,0.27,0.99,-0.83,2.29,-0.58,1.52,1.64,-1.66,0.57,-0.36,-1.42,1.05,0.74,-0.67,1.78,0.21,-0.69,2.26,2.49
2577,0.73,-1.59,0.07,-0.59,-0.33,-0.7,1.01,0.13,-0.02,0.81,1.15,0.44,-0.33,1.01,-1.87,-0.71,-0.16,2.09,0.91,5.67
2578,2.63,1.22,-0.52,-1.01,3.72,0.33,0.39,1.38,-0.16,0.41,0.23,1.81,-0.07,-0.69,1.15,-0.4,-0.5,1.3,3.99,3.02
2579,0.82,-1.07,-0.08,0.47,0.25,-0.15,1.87,0.0,-0.88,0.09,-1.06,-0.38,-1.91,1.1,-2.33,1.33,1.06,3.41,2.61,3.03
2580,0.5,0.79,-0.37,-0.72,-0.02,-0.95,-0.77,0.04,0.61,-0.49,0.27,0.69,-1.61,0.99,0.57,-0.99,0.62,1.22,2.6,4.54
2581,-0.54,0.45,1.64,-0.73,-2.59,0.54,0.05,0.58,0.87,-0.55,-0.6,0.5,-0.63,0.34,1.87,-0.16,-1.83,1.43,2.15,6.44
2582,-0.44,-0.25,1.15,-0.09,3.61,-1.4,2.21,-1.43,1.66,0.83,0.91,-0.72,-2.33,0.03,-0.05,-1.81,0.32,-0.8,4.33,3.47
2583,1.76,0.18,0.76,-0.43,-0.31,-1.22,-0.8,-0.5,-0.55,0.35,0.88,1.01,0.22,-0.31,-1.39,-0.07,-0.4,3.29,1.09,2.93
2584,0.61,0.45,-1.52,1.86,-0.96,1.34,-0.67,-0.49,-0.51,-0.06,0.3,-1.71,1.43,2.09,0.07,-1.24,-1.61,1.13,0.31,2.2
2585,-1.0,1.24,-1.9,-0.89,3.83,-0.59,2.11,-0.14,-0.17,-1.58,0.53,-2.24,0.33,0.05,0.32,-1.14,0.31,-1.42,6.29,3.3
2586,1.09,0.8,-0.41,-0.35,2.44,1.7,0.89,0.52,0.08,-0.49,-0.68,-1.91,-0.17,0.24,0.74,1.41,0.6,1.84,4.26,2.54
2587,0.84,1.33,1.45,-1.0,0.23,0.74,-0.97,0.67,-0.63,-0.41,-0.85,0.81,3.79,0.14,1.03,0.98,0.13,-0.93,1.91,3.7
2588,-1.24,-1.51,-0.83,-1.17,0.66,0.35,2.51,1.07,-0.53,-0.65,0.43,0.33,-1.26,-0.82,0.04,-0.57,-0.3,0.75,5.3,4.74
2589,2.51,2.04,0.57,-0.97,0.94,-0.1,0.55,0.46,-0.19,1.57,0.52,0.16,-0.89,1.35,1.02,-0.67,-1.9,2.97,1.35,3.98
2590,-0.7,1.99,-1.21,1.56,-1.31,1.16,-0.23,1.39,0.13,0.31,-0.16,-0.65,-0.51,-1.68,-0.35,-1.01,-0.96,2.11,1.73,3.13
2591,-0.96,-1.58,0.09,-1.72,3.65,1.33,-0.27,1.2,0.09,-0.35,0.37,1.05,-0.22,1.01,-0.14,-1.23,0.1,0.15,3.36,4.13
2592,-0.9,1.23,-0.36,-1.11,0.97,-0.09,1.46,1.28,1.47,-0.17,0.26,0.42,-1.41,0.27,-1.38,0.04,-2.22,-0.85,1.87,2.84
2593,-1.58,-1.22,-0.51,1.39,2.09,0.62,0.24,0.24,0.19,0.06,-0.28,0.62,0.04,-0.52,-1.51,-1.29,0.11,1.18,4.4,5.63
2594,2.44,1.66,1.61,2.55,-0.84,-0.15,0.01,-1.37,-1.28,1.03,0.11,-0.5,-1.88,0.02,-0.07,-0.7,2.44,3.18,-0.24,3.13
2595,-1.02,-0.88,0.19,0.23,-0.47,2.22,0.34,2.69,-0.66,-1.09,-1.42,-1.0,0.93,0.81,0.27,0.68,0.97,1.5,3.22,4.19
2596,0.6,0.9,-0.11,-0.95,-0.57,-0.09,0.95,-0.26,-1.01,-0.03,1.18,0.71,-0.91,-0.31,-0.69,1.98,0.57,-0.21,2.18,3.57
2597,2.47,2.36,-0.16,1.33,-0.41,0.09,0.7,0.23,-0.28,-1.32,0.02,-0.3,-1.88,-0.59,-0.48,-0.52,1.45,1.74,2.06,2.73
2598,0.42,1.31,1.55,-1.67,-0.11,-0.84,-1.62,0.75,2.17,1.01,-0.46,-1.77,1.1,0.59,1.29,-2.17,0.52,0.76,4.81,4.83
2599,3.54,2.46,-0.37,-1.12,-0.2,-0.17,1.3,0.22,-0.58,0.91,-2.02,-0.52,-1.49,-1.87,0.42,0.17,-0.19,1.07,0.29,4.43
2600,1.1,-1.13,0.74,-1.22,1.89,0.48,1.83,0.09,0.37,0.34,0.13,-2.22,0.21,0.86,0.26,-0.94,0.61,0.33,1.38,2.25
2601,1.1,-0.08,-1.35,-0.46,-0.71,-0.57,1.37,-0.61,-1.37,0.43,-0.33,1.03,2.23,0.06,-0.77,0.95,-0.24,1.98,0.29,2.38
2602,0.34,-0.24,0.09,-0.42,0.23,0.51,-0.6,0.74,0.63,-0.93,-1.23,0.73,1.3,0.04,-1.67,0.42,-0.65,2.64,2.06,3.62
2603,1.3,-0.36,0.07,0.54,2.38,0.37,3.41,-0.32,-0.85,-0.59,0.24,-0.38,0.94,-0.54,0.09,0.52,0.78,-0.83,2.59,1.29
2604,0.56,-0.16,1.34,0.13,2.61,-1.09,2.62,0.54,0.78,0.8,-0.66,2.04,-0.51,-0.64,-0.39,1.84,0.7,0.03,5.0,1.71
2605,0.83,1.32,0.23,-1.56,1.88,-0.36,0.07,-0.09,0.28,1.88,1.24,1.44,-0.02,0.91,-3.08,-2.93,0.48,0.88,3.56,0.69
2606,-0.72,1.09,0.06,0.92,3.11,-0.21,0.99,-1.38,0.25,-1.12,1.02,-0.55,-1.39,0.91,1.29,0.57,-1.22,-0.59,3.01,1.6
2607,0.38,-0.68,-1.34,-1.43,-0.28,2.13,0.73,-0.53,-0.51,-1.26,0.01,0.98,0.32,-0.25,0.64,0.36,0.97,0.85,0.1,5.17
2608,0.61,0.25,0.99,0.88,3.42,0.88,1.98,0.08,0.45,0.26,-0.77,0.48,-0.83,-0.76,-0.62,0.15,1.97,-0.84,4.16,3.0
2609,0.96,-0.71,0.28,0.66,-0.98,-1.21,2.31,-0.78,0.31,-0.11,0.21,1.19,-0.02,-1.82,-0.08,-0.04,1.43,-0.35,0.79,3.2
2610,0.64,0.24,-1.87,-0.93,2.03,0.99,1.74,1.59,0.1,0.56,-1.53,1.1,-0.88,0.38,-1.65,-1.71,-0.97,2.01,0.8,4.29
2611,1.41,2.46,-0.3,0.6,0.78,0.81,-2.09,0.03,0.33,0.27,-1.56,0.72,0.97,-0.59,-0.3,-0.76,2.14,3.86,-0.08,3.38
2612,0.09,0.12,1.07,1.44,5.75,0.39,2.28,1.04,-1.05,-0.15,-0.58,0.31,2.18,-0.65,0.68,-0.02,-1.94,-0.24,6.04,0.83
2613,1.48,0.19,-0.98,0.58,2.91,1.09,0.79,0.84,0.01,-0.53,0.1,-0.1,0.75,-1.11,-1.95,-0.59,0.71,0.13,2.39,2.8
2614,0.83,-0.51,0.09,0.84,2.54,-0.27,2.36,0.82,-0.7,0.36,1.2,-0.78,1.02,-1.21,0.45,1.1,0.85,1.28,0.75,2.7
2615,-1.56,-0.67,-1.3,1.04,1.62,-0.34,-0.45,-0.26,1.3,0.9,-1.02,0.26,0.43,1.45,-0.96,0.33,-1.28,0.12,2.85,4.33
2616,1.03,0.04,0.29,0.38,4.07,0.2,2.74,0.56,0.65,-0.29,1.07,0.7,-0.85,-1.99,0.74,0.39,-2.01,-0.63,4.62,3.41
2617,2.22,0.32,0.27,-1.76,3.54,1.25,1.09,0.51,-0.39,-0.32,-0.11,1.07,2.01,-0.94,0.46,0.62,-0.51,0.42,3.87,1.29
2618,1.03,-0.93,1.04,0.85,3.38,-0.04,-0.2,-0.52,-1.22,-0.35,-1.88,0.14,0.07,-0.18,0.11,0.64,1.11,1.83,4.81,1.38
2619,-0.81,0.61,-0.66,-0.32,0.09,2.1,-0.91,0.11,0.22,-0.06,-0.58,-0.54,-0.94,-0.11,-0.27,-0.32,0.05,0.7,4.46,3.75
2620,-0.58,1.39,-1.32,-0.12,-0.57,-0.02,-0.71,-0.26,0.6,-0.71,1.77,0.05,-0.72,-0.6,1.26,-0.59,0.11,1.32,1.55,4.8
2621,-0.75,1.77,0.35,-0.04,3.97,-0.08,0.06,0.28,2.01,-0.53,0.33,0.69,0.2,-0.5,-2.27,0.11,-1.18,-1.23,4.76,1.53
2622,1.39,0.48,-1.07,-2.08,-0.82,-0.03,0.26,-0.39,-0.62,-1.77,0.88,0.09,0.11,1.21,-1.94,0.18,0.44,2.15,-0.29,3.41
2623,1.4,0.62,-0.73,1.47,0.88,1.18,0.79,0.72,1.07,-1.58,0.07,-0.69,-0.64,-1.48,1.63,-0.46,-1.59,2.22,2.01,4.32
2624,1.09,-0.45,0.35,0.08,3.42,-0.71,2.3,-0.27,-1.42,0.05,-0.82,0.9,-0.43,1.06,-0.55,1.57,0.36,1.48,2.78,2.24
2625,-0.51,-0.34,-0.51,0.14,0.04,0.87,-1.63,-0.1,1.45,-0.27,1.51,-0.54,1.28,0.78,-0.77,0.67,-0.66,1.95,1.36,1.55
2626,-1.33,-1.38,1.38,-3.29,-2.8,0.67,1.49,-1.77,0.13,0.12,-1.12,-0.53,-1.6,1.22,-1.37,0.28,-2.84,0.8,1.34,3.87
2627,2.03,0.66,0.67,1.16,0.55,-0.61,-0.54,-1.31,0.28,0.64,0.19,-0.42,0.44,-1.61,-0.47,0.49,2.03,3.7,1.38,2.8
2628,-0.75,0.59,1.37,0.83,3.17,0.39,0.5,-0.21,-0.01,-0.09,0.82,-2.27,0.18,0.55,0.57,0.16,0.96,1.14,3.95,1.5
2629,0.87,-0.26,2.47,-0.1,-1.09,-1.24,0.24,-0.27,-0.13,0.52,1.04,-1.35,-1.24,1.52,-1.39,0.6,-0.79,2.43,0.97,3.7
2630,0.48,0.96,-2.06,-2.11,2.28,0.19,0.34,0.5,0.05,-0.04,-0.01,-0.13,-1.53,1.4,-0.6,-0.14,-1.22,1.76,4.24,-0.62
2631,2.72,-0.49,1.08,-0.56,3.25,-0.43,1.6,0.79,-0.11,-0.19,0.5,1.37,2.28,0.83,0.2,-2.04,-1.8,2.92,3.15,0.67
2632,-0.53,-1.02,1.67,1.15,3.24,0.06,0.4,-0.26,-0.25,-1.78,0.05,1.61,1.15,1.14,0.04,-0.23,-1.26,0.04,4.92,0.33
2633,-0.81,0.96,-0.15,-1.09,1.61,0.07,1.12,0.74,0.04,2.12,-0.13,-0.79,-0.81,-0.83,1.94,-0.84,2.14,1.41,3.21,2.83
2634,2.22,-1.54,0.38,-1.57,1.89,-0.69,0.01,1.01,-0.11,-0.95,2.47,-1.58,-0.22,0.15,0.64,-2.32,0.59,0.57,3.54,4.42
2635,-0.36,-0.17,1.89,1.74,-1.61,-0.8,0.41,-0.52,0.62,0.64,0.67,0.82,0.38,0.78,-0.24,-0.78,-0.15,-0.4,2.55,4.48
2636,2.71,1.42,-1.2,-1.19,1.5,0.3,1.36,-0.05,1.48,1.34,0.75,1.45,-2.45,-0.07,0.37,-1.41,1.35,0.86,3.65,3.31
2637,2.14,-0.1,0.57,-0.7,1.63,-0.82,1.85,-0.98,0.93,0.6,-0.28,-0.75,-1.57,-1.23,1.09,-0.71,-2.44,1.46,3.86,2.94
2638,-0.31,2.35,-0.43,0.96,0.56,-2.25,-1.41,-0.64,-0.37,0.36,-0.49,0.43,0.82,-0.03,-0.76,0.22,-2.01,1.43,2.41,3.67
2639,0.26,1.46,0.95,-0.25,0.18,-2.0,-1.44,-0.42,-0.03,-2.06,-0.84,-0.66,1.45,0.2,-1.57,0.04,1.15,0.82,0.82,4.76
2640,-0.11,0.78,-1.23,0.23,-0.53,0.45,-0.18,-1.81,1.55,-0.05,0.1,0.61,0.21,0.62,0.34,0.08,-0.91,2.33,1.92,2.44
2641,0.4,-1.13,-0.7,-1.07,3.64,-0.72,2.05,-0.32,0.78,-1.16,1.49,-1.08,-0.37,-0.59,-0.5,-0.66,-0.83,-0.1,2.62,0.11
2642,2.22,0.73,1.77,0.71,1.59,-1.33,-0.66,1.37,1.49,0.38,0.63,-0.56,0.64,-0.07,-1.52,0.84,0.44,2.17,1.52,3.23
2643,-0.52,0.18,0.07,1.01,0.72,1.05,0.21,0.82,-0.01,-0.44,-1.23,-1.6,1.54,1.07,-0.25,0.0,-0.02,-0.08,5.36,3.25
2644,-0.51,1.04,2.31,-1.41,1.81,-0.29,-0.62,0.39,-2.72,1.07,-0.25,0.26,-1.61,1.86,0.3,-1.59,-0.51,2.31,5.43,4.5
2645,0.81,-0.44,0.79,1.48,-0.08,0.5,0.35,-0.2,0.05,-1.29,1.47,-0.14,0.35,-0.2,-0.07,-2.56,1.7,1.41,0.71,2.45
2646,-0.27,-0.73,0.69,2.86,0.62,0.44,0.25,-2.63,0.3,0.44,-1.09,-0.25,0.32,-0.32,-0.88,0.28,0.83,-0.02,4.77,3.93
2647,2.45,1.92,0.01,-0.7,-0.26,0.69,0.87,0.84,-0.71,-0.15,-1.18,-0.22,0.38,-0.31,1.2,-1.27,1.32,1.73,0.71,2.19
2648,0.42,0.21,-1.03,-1.35,1.88,-0.18,-0.4,-1.13,-0.21,1.18,0.06,-0.66,0.59,0.23,-0.45,-0.54,-1.06,0.04,2.52,3.02
2649,1.09,1.68,-0.13,-0.21,3.24,0.27,0.72,0.09,1.21,-0.56,0.93,-1.32,-0.56,-0.39,-1.28,0.22,-1.18,-0.93,4.25,0.68
2650,0.42,0.25,-0.58,-0.25,2.66,1.29,1.83,1.58,0.18,1.25,2.14,1.65,0.44,-1.03,-1.17,-0.43,2.84,0.86,4.48,0.98
2651,0.52,0.32,0.08,-0.65,-0.54,0.68,0.76,0.52,1.48,1.07,-0.07,-2.05,1.09,3.21,0.14,0.22,-0.8,2.4,-0.62,2.43
2652,2.21,-0.65,-0.43,1.01,1.27,-0.15,2.59,-0.0,-0.88,-1.29,0.45,1.12,0.6,-1.29,-1.43,-0.75,-1.83,0.59,1.48,3.1
