,bknwy_cat,stlmt_cat,bkon8_cat,rkxwp_cat,skach_cat,skrxp_cat,rimmx_cat,wkpos_cat,reskd_cat,simpl_cat,thrsk_cat,qxmsq_cat,spcop_cat,wkovl_cat,wkcti_cat,skewr_cat,bkona_cat,hdchk_cat
2152,f,f,f,t,f,f,t,t,f,t,f,f,f,t,t,t,f,f
2153,f,f,f,t,f,f,t,t,f,t,f,f,f,t,t,t,f,f
2154,f,f,f,t,f,f,t,t,f,t,f,f,f,t,t,t,f,f
2155,f,f,f,t,f,f,t,t,f,f,f,f,f,t,t,t,f,f
2156,f,f,f,t,f,f,t,t,f,f,f,f,f,t,t,t,f,f
2157,f,f,f,t,f,f,t,t,f,f,f,f,f,t,t,t,f,f
2158,f,f,f,t,f,f,t,t,f,f,f,f,f,t,t,t,f,f
2159,f,f,f,f,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2160,f,f,f,f,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2161,f,f,f,f,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2162,f,f,f,f,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2163,f,f,f,f,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2164,f,f,f,f,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2165,f,f,f,t,f,f,t,f,f,t,f,f,f,t,t,t,f,f
2166,f,f,f,t,f,f,t,f,f,t,f,f,f,t,t,t,f,f
2167,t,f,f,t,f,t,t,f,f,t,t,f,f,f,t,t,f,f
2168,t,f,f,t,f,t,t,f,f,t,t,f,f,f,t,t,f,f
2169,t,f,f,t,f,t,t,f,f,t,t,f,f,f,t,t,f,f
2170,f,f,f,t,f,f,t,f,f,t,f,f,f,t,t,t,f,f
2171,f,f,f,t,f,f,t,f,f,t,f,f,f,t,t,t,f,f
2172,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2173,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2174,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2175,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,t,f
2176,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2177,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,t,f
2178,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2179,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2180,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2181,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,t,f
2182,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2183,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,t,f
2184,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,f,f
2185,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,f,f
2186,t,f,f,t,f,t,t,f,f,f,t,f,f,f,t,t,f,f
2187,t,f,f,t,f,f,t,f,f,f,t,f,f,f,t,t,f,f
2188,t,f,f,t,f,t,t,f,f,f,t,f,f,f,t,t,f,f
2189,t,f,f,t,f,f,t,f,f,f,t,f,f,f,t,t,f,f
2190,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,f,f
2191,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,f,f
2192,t,f,f,t,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2193,t,f,f,t,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2194,t,f,f,t,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2195,t,f,f,t,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2196,t,f,f,t,f,f,t,f,f,f,f,f,f,f,t,t,t,f
2197,t,f,f,t,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2198,t,f,f,t,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2199,t,f,f,t,f,f,t,f,f,f,f,f,f,f,t,t,t,f
2200,t,f,f,t,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2201,f,f,f,f,f,f,t,t,f,t,f,f,f,f,t,t,f,f
2202,f,f,f,f,f,f,t,t,f,t,f,f,f,f,t,t,f,f
2203,f,f,f,f,f,f,t,t,f,t,f,f,f,f,t,t,f,f
2204,t,f,f,t,f,f,t,t,f,t,f,f,f,f,t,t,f,f
2205,t,f,f,t,f,f,t,t,f,t,f,f,f,f,t,t,f,f
2206,t,f,f,t,f,f,t,t,f,t,f,f,f,f,t,t,f,f
2207,f,f,f,f,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2208,f,f,f,f,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2209,f,f,f,f,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2210,f,f,f,f,f,f,t,t,f,f,f,f,f,f,t,t,t,f
2211,f,f,f,f,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2212,f,f,f,f,f,f,t,t,f,f,f,f,f,f,t,t,t,f
2213,t,f,f,t,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2214,t,f,f,t,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2215,t,f,f,t,f,f,t,t,f,f,f,f,f,f,t,t,t,f
2216,t,f,f,t,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2217,f,f,f,t,f,f,t,f,f,t,f,f,f,t,t,t,f,f
2218,f,f,f,t,f,f,t,f,f,t,f,f,f,t,t,t,f,f
2219,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,f,f
2220,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,f,f
2221,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,f,f
2222,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,f,f
2223,f,f,f,t,f,f,t,t,f,t,f,f,f,t,t,t,f,f
2224,f,f,f,t,f,f,t,t,f,f,f,f,f,t,t,t,f,f
2225,f,f,f,t,f,f,t,t,f,f,f,f,f,t,t,t,f,f
2226,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,f,f
2227,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,f,f
2228,f,f,f,t,f,f,t,t,f,f,f,f,f,t,t,t,f,f
2229,f,f,f,f,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2230,f,f,f,f,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2231,f,f,f,f,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2232,f,f,f,f,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2233,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2234,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2235,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2236,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2237,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2238,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,f,f
2239,t,f,f,t,f,f,t,f,f,f,t,f,f,f,t,t,f,f
2240,t,f,f,t,f,t,t,f,f,f,t,f,f,f,t,t,t,f
2241,t,f,f,t,f,t,t,f,f,f,t,f,f,f,t,t,t,f
2242,f,f,f,t,f,f,t,f,f,f,f,f,f,t,t,t,f,f
2243,f,f,f,f,f,f,t,t,f,t,f,f,f,f,t,t,f,f
2244,f,f,f,f,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2245,f,f,f,f,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2246,f,f,f,f,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2247,t,f,f,t,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2248,t,f,f,t,f,f,t,t,f,f,f,f,f,f,t,t,t,f
2249,t,f,f,t,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2250,t,f,f,t,f,f,t,t,f,f,f,f,f,f,t,t,t,f
2251,f,f,t,f,f,f,t,f,f,t,f,f,f,f,t,t,f,f
2252,f,f,f,f,f,f,t,f,f,t,f,f,f,f,t,t,t,f
2253,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,t,f
2254,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2255,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f,f
2256,f,f,t,f,f,t,t,t,f,t,f,f,f,f,t,t,f,f
2257,f,f,f,f,f,t,t,t,f,t,f,f,f,f,t,t,t,f
2258,f,f,f,f,f,t,t,t,f,f,f,f,f,f,t,t,t,f
2259,f,f,f,f,f,f,t,t,f,f,f,f,f,f,t,t,f,f
2260,f,f,f,f,f,f,t,t,f,t,t,f,f,f,f,f,f,f
2261,f,f,f,f,f,f,t,t,f,t,t,f,f,f,f,f,f,f
2262,f,f,f,t,f,f,t,t,f,t,f,f,f,t,f,f,f,f
2263,t,f,f,t,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2264,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2265,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2266,t,f,f,f,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2267,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2268,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,t,f
2269,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,t,f
2270,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2271,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,t,f
2272,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2273,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,t,f
2274,f,f,f,f,f,f,t,t,f,t,f,f,f,t,f,f,f,f
2275,f,f,f,f,f,f,t,t,f,t,f,f,f,t,f,f,f,f
2276,f,f,f,t,f,f,t,t,f,t,f,f,f,t,f,f,f,f
2277,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2278,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2279,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2280,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2281,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2282,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2283,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2284,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2285,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2286,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,t,f,f
2287,f,f,f,f,f,t,t,t,f,t,t,f,f,f,f,t,f,f
2288,f,f,f,t,f,f,t,t,f,t,f,f,f,t,f,t,f,f
2289,f,f,f,f,f,t,t,t,f,f,t,f,f,f,f,t,f,f
2290,f,f,f,f,f,t,t,t,f,f,t,f,f,f,f,t,f,f
2291,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,t,f,f
2292,f,f,f,f,f,f,t,t,f,t,t,f,f,f,f,t,f,f
2293,f,f,t,f,f,f,t,t,f,t,f,f,f,f,f,t,f,f
2294,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,t,t,f
2295,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,t,t,f
2296,f,f,f,f,f,f,t,t,f,f,t,f,f,f,f,t,f,f
2297,f,f,f,f,f,t,t,t,f,f,t,f,f,f,f,t,t,f
2298,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,t,t,f
2299,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,t,f,f
2300,f,f,f,t,f,f,t,t,f,t,f,f,f,t,f,f,f,f
2301,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2302,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2303,f,f,f,f,f,t,t,t,f,t,f,f,f,f,f,f,f,f
2304,f,f,f,f,f,t,t,t,f,t,f,f,f,f,f,f,f,f
2305,f,f,f,f,f,f,t,t,f,t,t,f,f,f,f,f,f,f
2306,f,f,f,t,f,f,t,t,f,t,f,f,f,t,f,f,f,f
2307,t,f,f,t,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2308,t,f,f,t,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2309,t,f,f,t,f,f,t,t,f,t,t,f,f,f,f,f,f,f
2310,t,f,f,t,f,f,t,t,f,t,t,f,f,f,f,f,f,f
2311,f,f,f,t,f,f,t,t,f,t,f,f,f,t,f,f,f,f
2312,t,f,f,f,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2313,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2314,f,f,f,f,f,t,t,t,f,f,f,f,f,f,f,f,f,f
2315,f,f,f,f,f,f,t,t,f,f,t,f,f,f,f,f,f,f
2316,f,f,f,f,f,t,t,t,f,f,t,f,f,f,f,f,f,f
2317,f,f,f,f,f,f,t,t,f,f,t,f,f,f,f,f,f,f
2318,f,f,f,f,f,t,t,t,f,f,t,f,f,f,f,f,f,f
2319,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2320,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2321,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2322,t,f,f,t,f,f,t,t,f,f,t,f,f,f,f,f,f,f
2323,t,f,f,t,f,f,t,t,f,f,t,f,f,f,f,f,f,f
2324,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2325,f,f,f,t,f,f,t,t,f,t,f,f,f,t,f,f,f,f
2326,t,f,f,f,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2327,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2328,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2329,f,f,t,f,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2330,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,f,t,f
2331,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2332,f,f,t,f,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2333,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,f,t,f
2334,f,f,f,f,f,f,t,t,f,t,f,f,f,f,f,f,f,f
2335,t,f,f,f,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2336,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,t,f
2337,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2338,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,t,f
2339,f,f,f,f,f,t,t,t,f,f,f,f,f,f,f,f,t,f
2340,f,f,f,f,f,f,t,t,f,f,t,f,f,f,f,f,f,f
2341,f,f,f,f,f,f,t,t,f,f,t,f,f,f,f,f,t,f
2342,f,f,f,f,f,f,t,t,f,f,t,f,f,f,f,f,f,f
2343,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,t,f
2344,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,t,f
2345,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2346,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2347,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,t,f
2348,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,t,f
2349,t,f,f,t,f,f,t,t,f,f,t,f,f,f,f,f,f,f
2350,t,f,f,t,f,f,t,t,f,f,t,f,f,f,f,f,t,f
2351,t,f,f,t,f,f,t,t,f,f,t,f,f,f,f,f,f,f
2352,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2353,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,t,f,f
2354,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,t,f,f
2355,f,f,f,f,f,t,t,t,f,f,t,f,f,f,f,t,f,f
2356,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,t,f,f
2357,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,t,f,f
2358,f,f,f,f,f,f,t,t,f,f,t,f,f,f,f,t,f,f
2359,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2360,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2361,t,f,f,t,f,f,t,t,f,f,f,f,f,f,f,f,f,f
2362,t,f,f,t,f,f,t,t,f,f,t,f,f,f,f,f,f,f
2363,f,f,f,t,f,f,t,t,f,f,f,f,f,t,f,f,f,f
2364,f,f,f,f,f,f,t,t,f,f,t,f,f,f,f,f,f,f
2365,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2366,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2367,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2368,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2369,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2370,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2371,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2372,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2373,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2374,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2375,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2376,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2377,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2378,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2379,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2380,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2381,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2382,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2383,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2384,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2385,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2386,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2387,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2388,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2389,f,f,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f
2390,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,f
2391,f,f,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f
2392,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,f
2393,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2394,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2395,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2396,f,f,t,f,f,t,f,t,f,t,f,f,f,f,f,t,f,f
2397,f,f,f,f,f,t,f,t,f,t,f,f,f,f,f,t,t,f
2398,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2399,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2400,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2401,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2402,f,f,t,f,f,t,f,t,f,t,f,f,f,f,f,t,f,f
2403,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2404,f,f,f,f,f,f,f,t,f,t,f,t,f,t,f,t,f,f
2405,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2406,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2407,f,f,f,f,f,f,f,t,f,t,f,t,f,t,f,t,f,f
2408,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2409,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2410,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2411,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,t,t,f
2412,f,f,t,f,f,f,f,t,f,t,f,f,f,t,f,t,f,f
2413,f,f,t,f,f,f,f,t,f,t,f,f,f,t,f,t,f,f
2414,f,f,t,f,f,f,f,t,f,t,f,f,f,t,f,t,f,f
2415,f,f,t,f,f,f,f,t,f,t,f,f,f,t,f,t,f,f
2416,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2417,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2418,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2419,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2420,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,t,t,f
2421,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,t,t,f
2422,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,t,t,f
2423,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2424,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2425,f,f,f,f,f,f,f,t,f,t,f,t,f,t,f,t,f,f
2426,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2427,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2428,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2429,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2430,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2431,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2432,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2433,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2434,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2435,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2436,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2437,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2438,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f,f,f
2439,f,f,t,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2440,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2441,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2442,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2443,f,f,f,f,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2444,f,f,f,f,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2445,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2446,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2447,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2448,t,f,f,f,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2449,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2450,t,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2451,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2452,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2453,f,f,f,f,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2454,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,t,f,f
2455,t,f,f,f,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2456,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2457,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2458,t,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2459,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2460,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2461,t,f,f,f,f,f,f,f,f,t,f,f,f,t,f,t,t,f
2462,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2463,t,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2464,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2465,t,f,f,f,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2466,t,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f
2467,t,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2468,t,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2469,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2470,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2471,t,f,f,f,f,f,f,t,f,t,f,f,f,f,t,t,f,f
2472,t,f,f,f,f,f,f,t,f,t,f,f,f,f,t,t,f,f
2473,t,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2474,t,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,f
2475,t,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,f
2476,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2477,t,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,f
2478,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2479,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2480,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2481,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2482,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2483,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2484,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2485,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2486,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2487,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2488,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2489,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2490,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2491,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2492,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2493,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2494,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2495,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2496,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2497,f,f,f,t,f,f,f,t,f,f,f,f,f,f,t,t,f,f
2498,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2499,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2500,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2501,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2502,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2503,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2504,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2505,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2506,f,f,f,t,f,f,f,f,f,f,f,f,f,f,t,t,f,f
