,history_num,session_num,user_cat
4668,1267,finger <1> date elm cd <1> ls cd fg cd <1> ls ls -l <1> ls -l <1> cd <1> ls ls -l ls <1> ls -l <1> cd fg rlogin <1> ls ls fg finger <1> fg elm fk elm,USER6
4669,1268,elm exit,USER6
4670,1273,telnet <1> elm psa,USER6
4671,1275,elm rlogin <1>,USER6
4672,1276,ruptime hostname finger <1> ph <1> finger <1> mail <2>,USER6
4673,1277,cd <1> ls ls -l cd <1> ls ls -l <1> ls -l ls -l <1> df -k <1> ls | wc -l,USER6
4674,1280,psa psa | grep <1> hostname psa | grep <1> psa | grep <1> psa | grep <1> kill -9 <1> psa | grep <1> uptime uptime ps psa | grep <1> psa uptime exit,USER6
4675,1281,elm ls cd <1> ls uncompress <1> cd elm elm grep <2> grep <2> fg telnet <1> pwd fk elm exit,USER6
4676,1282,elm elm fk exit,USER6
4677,1283,vi <1> telnet <1>,USER6
4678,1284,elm clear ls rm <1> elm,USER6
4679,1285,mail <1> look <1> look <1> fg look <1> fg exit,USER6
4680,1286,ls cd <1> ls ls -l date ls cd <1> ls ls -l cd <1> ls cd <1> ls ls -l cd <1> ls cd hostname ls -l <1> cd <1> ls -l more <1> ls cd ls uptime ls cd <1> ls vi <1> ls cd ls vi <1> c cd ls telnet <1>,USER6
4681,1287,rlogin <1>,USER6
4682,1289,cd <1> ls rm <1> ls -l cd <1> ls -l chgrp -R <2> psa psa psa elm,USER6
4683,1290,xterm &,USER6
4684,1291,netscape netscape,USER6
4685,1292,telnet <1>,USER6
4686,1293,elm exit,USER6
4687,1294,ping <1> cd <1> rlogin -l <2> ls exit,USER6
4688,1295,elm cd <1> ls cd <1> cd <1> ls cd <1> ls uncompress <1> elm -f <1>,USER6
4689,1296,elm ls vi <1> ls -la cp <2> vi <1> elm ping <1> elm exit,USER6
4690,1297,telnet -l <2> rlogin -l <2> elm,USER6
4691,1298,cd <1> ls cd <1> ls elm -f <1>,USER6
4692,1303,ping <1> elm ls cd <1> ls cd <1> ls cd <1> ls cd <1> ls mail <1> vi <1> ls ls cd <1> ls cd <1> ls vi <1> vi <1> vi <1> cp <2> cd <1> ls chmod <2> ls mv <2> ls vi <1> vi <1> cp <2> vi <1> finger <1> fg cp <2> vi <1> vi <1> elm biff <1> mail mail <1> ls rm <1> ls logout,USER6
4693,1304,cdl ls cd <1> ls cd <1> ls ls -l head <1> ls cd <1> ls ls -l cd <1> du <1> ls cd <1> du <1> cd <1> cd cd <1> ls vi <1> date >> <1> vi <1>,USER6
4694,1305,elm elm,USER6
4695,1306,psa fk,USER6
4696,1310,cd <1> ls tail <1> ls cd <1> ls cd <1> ls vi <1> vi <1> ls cp <2> vi <1> exit,USER6
4697,1311,cd <1> ls cd <1> ls ls -l cd <1> ls more <1> ls pushe <1> pushd <1> ls more <1> popd awk <1> | more awk <2> | more head <1> ls vi <1> ls awk <2> | more awk <2> | more awk <2> | wc -l exit,USER6
4698,1312,which <1> which <1> cdl ls cd <1> ls cd <1> cd <1> ls cd <1> ls cd <1> ls cd <1> ls cd <1> ls cd <1> cd <1> ls cd <1> cd <1> cd <1> ls ls -l date cd <1> ls cd <1> ls,USER6
4699,1313,xterm & cd <1> ls cd <1> sl ls cd <1> cd <1> ls cd <1> ls more <1> fk man <1> ls cd <1> ls cd <1> ls vi <1> sccs <2> exit,USER6
4700,1314,elm ls elm fk elm,USER6
4701,1316,telnet <1> exit,USER6
4702,1318,telnet <1> telnet <1> fk fk,USER6
4703,1319,telnet <1>,USER6
4704,1323,elm ls cd <1> ls cd <1> ls vi <1> ls -l ls -l ls -l ls -l fg ls mkdir <1> sccs <2> sccs <2>,USER6
4705,1324,ping <1> rlogin <1> finger <1> finger <1> cd cd <1> ls cd <1> ls cd <1> ls tar -cvf <2> ls compress <1> ls mv <2> ls rm -rf <1> cd cd <1> ls cd <1> ls cd <1> ls pwd ls ls -l <1> pushd <1> ls cd <1> ls cd <1> ls cd <1> ls cdl ls cd <1> ls cd <1> ls vi <1> ls matlab vi <1> fg ls more <1> fg vi <1> fg ls fg popd ls make <1> make <1> Diff_Filter ls vi <1> make <1> cc -g -o <2> gdb <1> ls pushd <1> ls cd <1> ls cp <2> popd ls more <1> head <1> awk <2> > <1> head <1> wc -l <1> tail <1> head <1> pushd <1> ls cd <1> ls cd <1> ls cd <1> ls cd <1> ls more <1> popd awk <2> > <1> head <1> tail <1>,USER6
4706,1325,cd <1> cd <1> cd <1> ls head <1>,USER6
4707,1326,ls cd <1> ls cd <1> ls cd <1> ls cd <1> ls cd <1> ls mv <2> vi <1> look <1> look <1> man <1> man <1> ruptime hostname pwd cd <1> ls cd <1> ls cd <1> ls cd <1> ls cp <2> popd cd <1> ls cd <1> ls cd <1> cd <1> ls mv <2> uncompress <1> ls -l vi <1> more <1> vi <1> vi <1> more <1> head <1> head <1> head <1> head <1> pushd <1> cdl ls cd <1> ls df -k <1> ls mkdir <1> pwd cd <1> ls pwd unzip <1> ls -l df -k <1> mv <2> cd <1> ls rm -rf <1> mkdir <1> ls mv <2> cd <1> ls unzip <1> > <1> ls ls -l more <1> rm <1> man <1> ls head - chmod - <1> chmod <2> ls cd <1> chmod -R <2> cd <1> ls -l head - tail - ls rm <1> cd <1> mv <2> cd <1> ls mv <2> ls -l ls head <1> more <1> more <1> head <1> tail <1> pwd more <1> more <1> more <1>,USER6
4708,1327,rlogin <1>,USER6
4709,1328,xterm,USER6
4710,1329,telnet <1> exit,USER6
4711,1330,exec <1>,USER6
4712,1331,exec <1>,USER6
4713,1332,psa exit,USER6
4714,1333,exec <1>,USER6
4715,1334,elm telnet <1> ls cd <1> ls cd <1> ls cd <1> ls cd <1> ls cd <1> ls ls -l <1> rm <1> cdl ls cd cd <1> ls cd <1> ls cd <1> ls <1> ls <1> cd <1> ls cd <1> ls ls <1> cd cdl cd <1> cd <1> ls <1> cd <1> more <1>,USER6
4716,1335,telnet <1> ls du <1> du <1> quota -v ls cdl ls cd <1> ls cd <1> ls cd ls cd <1> cd rm -rf <1> ls -l cd <1> ls cd <1> ls cd <1> ls tail <1> tail <1> tail <1> compress <1> ls -l mv <2> ls ls -l cd <1> ls cd <1> ls cd cdl cd <1> ls du <1> cd <1> ls cd <1> ls pwd cd cd <1> ls cp -R <2> cp -r <2> cd <1> ls cd <1> ls cd cd <1> ls mv <2> ls ln -s <1> ls cd <1> ls ls <1> cd cd <1> ls rm -rf <1> ls unrm quota -v cd ls cd <1> cd <1> ls cd <1> ls more <1> zcat <1> | awk <1> > <1> ls wc -l <1> ls -l <1> vi <1> ls ls -l <1> date unzip -p <1> | Diff_Filter > <1> ls -l rm <1> more <1> tail <1> ls more <1> wc -l <1> ls wc -l <1> head <1> pwd more <1> more <1> ls more <1> ls vi <1> make <1> unzip -p <1> | Diff_Filter > <1> ls -l wc -l <1> rm <1> rm <1> compress <1> ls -l ftp <1> ls telnet <1>,USER6
4717,1336,elm telnet <1> mail ls cd <1> date >> <1> vi <1> mail fk date exit,USER6
4718,1340,xanim <1>,USER6
4719,1341,elm elm,USER6
4720,1342,xterm & ls cd <1> ls cd rm <1> cd <1> cd <1> cd <1> ls zcat <1> | tail cd cd <1> date >> <1> vi <1> elm ls cd <1> ls cd <1> more <1>,USER6
4721,1343,telnet <1>,USER6
4722,1344,elm,USER6
4723,1345,xterm &,USER6
4724,1346,telnet <1> exit,USER6
4725,1353,xterm & ping <1> finger <1> finger <1> finger <1>,USER6
4726,1357,telnet <1> exit,USER6
4727,1358,elm cd <1> ls cd <1> ls cp <2> vi <1> finger <1> fg cp <2> vi <1> head <1> fg vi <1> ls mkdir <1> elm exit,USER6
4728,1359,cd <1> ls cd <1> ls cd <1> ls more <1> elm,USER6
4729,1368,elm fd fk fk elm,USER6
4730,1370,xterm,USER6
4731,1371,telnet telnet <1>,USER6
4732,1372,elm telnet <1> telnet <1> elm ls exit,USER6
4733,1373,elm finger <1> ph <1> ph <3> lynx <1> finger <1> mail <1> mail <1> elm exit,USER6
4734,1374,elm rlogin <1> ls rlogin <1> ping <1> rlogin <1> rlogin <1> ls elm rlogin <1> fg cd <1> ls cd elm cd ls fk exit,USER6
4735,1375,ping <1> exit,USER6
4736,1376,elm telnet <1> ping <1> ls rm <1> exit,USER6
4737,1377,elm elm finger <1> mail <1> telnet <1> ls elm exit,USER6
4738,1378,elm alias elm lwinfo <1> lwinfo <1> cd ls vi <1> cd <1> ls cd <1> ls cp <2> vi <1> pushd <1> vi <1> vi <1> mail <2> popd ls vi <1> cd <1> ls cd <1> ls vi <1> ls vi <1> ls tail <1> vi <1> vi <1> ls pushd <1> cd <1> ls cp <2> vi <1> cp <2> vi <1> vi <1> mail <2> mail <2> popd ls mail <3> mail <3> mail <3> cd cd <1> ls date >> <1> vi <1> sccs <2> exit,USER6
4739,1379,cdl cd <1> cd <1> pwd lwinfo <1> lwinfo <1> lpq -Pmsl22 lpq -Pmsl22 lpq -Pmsl22 lwinfo <1> lpq -Pmsl22 lpq -Pmsl22 lpq -Pmsl22 lpq -Pmsl22 lpq -Pmsl22 lwinfo <1> finger <1> finger <1> finger <1> ls pwd cd <1> ls cd <1> ls pwd mv <2> ls ls -l ls -la cd <1> ls -ld ls -ld <1> cd <1> ls -ld pwd ls cd <1> ls -ld ls ls -ld <1> pwd cd <1> pwd ls cd lwinfo <1> lpq <1> lpq -Pmsl22 lpq -Pea23 lwinfo <1> lpq -Pmsl22 lwinfo <1> lwinfo <1> lwinfo <1> lpq -Pmsl20 lpq -Pmsl22 lwinfo <1> lwinfo <1> lpq -Pmsl22 lpq -Pmsl20 lpq -Pmsl20 lpq -Pmsl22 lpq -Pmsl22 lpq -Pmsl22 cd cd <1> cd <1> ls lpq -Pmsl22 lpq -Pmsl22 elm mail <1> exit,USER6
4740,1380,look <1> cd cd <1> ls exit,USER6
4741,1381,rlogin <1> rlogin <1> cd ls ghostview <1> ls ls -l <1> lpr -Pmsl20 <1> finger <1> finger <1> exit,USER6
4742,1382,elm elm elm exit,USER6
4743,1383,xterm elm exit,USER6
4744,1384,cd <1> ls ls -l groups <1> exit,USER6
4745,1385,fk date mail <1> fk biff <1> mail fk,USER6
4746,1386,lpq -Pmsl22 cancel <1> lpq -Pmsl22 lpq -Pmsl22 exit,USER6
4747,1387,telnet <1> exit,USER6
4748,1389,mail <1> mail <1>,USER6
4749,1394,elm mail <1> elm elm grep <2> mail <1> look <1> look <1> look <1> fg grep <2> grep <2> elm lwinfo <1> lwinfo <1> elm exit,USER6
4750,1395,elm elm ls exit,USER6
4751,1396,elm cdl ls cd <1> ls rm <1> ls cd more <1> vi <1> lynx < <1> more <1> lynx <1> elm finger <1> fg exit,USER6
4752,1397,ls chmod <2> chmod <2> cd <1> ls -l chmod <2> ls more <1> ls more <1> more <1>,USER6
4753,1401,elm elm ls rm <1> ls more <1> rm <1> ls ls -l cd <1> ls ls -l cd <1> rm -rf <1> ls cd <1> cd <1> ls ls -ls cd <1> rmdir <1> ls elm,USER6
4754,1403,elm finger <1> finger <1> rlogin <1> mail elm lynx <1> exit,USER6
4755,1404,elm fk exit,USER6
4756,1405,elm lynx <1> lynx <1> elm ph <3> ph <3>,USER6
4757,1406,elm cd <1> cd <1> ls more <1> ls more <1> more <1> cd <1> ls cd <1> ls more <1> clear ls vi <1> vi <1> vi <1> vi <1> mail <1> < <1> ls rm <1> mail <1> mail <1> finger <1> date mail <1> ls ls -l vi <1> ls cd <1> ls cd <1> ls rm <1> ls cd vi <1> cd <1> ls cd <1> more <1> fg ls cd <1> ls vi <1> exit,USER6
4758,1407,elm finger <1> finger <1> & cd ls fg exit,USER6
4759,1408,elm ls exit,USER6
4760,1409,elm ls cd <1> ls rm <1> ls cd ls exit,USER6
4761,1410,elm look <1> fg ls cd <1> ls vi <1> biff <1> mail elm biff ls fg vi <1> finger <1> date fg vi <1> mail fg mail <1> vi <1> fg cd ls finger <1> finger <1> ls more <1> finger <1> date ls elm biff ls exit,USER6
4762,1411,elm ls cd <1> ls cd <1> ls cd <1> cd <1> ls more <1> mail <1> clear more <1> cdc,USER6
4763,1412,mail <2> elm ls exit,USER6
4764,1413,elm rlogin <1> clear ls elm grep <2> vi <1> grep <2> grep <2> ls elm cd <1> ls vi <1> cd elm cd <1> ls cd cd <1> ls cd <1> ls cd <1> ls cd <1> ls cd <1> ls vi <1> vi <1> ls elm -f <1> ls ping <1> ls cd <1> ls elm elm ls rm <1> more <1> ls more <1> more <1> ls rm <1> ls elm ls finger <1> who finger <1> finger <1> finger <1> ls finger <1> finger <1> finger <1> mail <1> ls elm finger <1> date ls finger <1> finger <1> date mail <1> finger <1> date finger <1> finger <1> finger <1> finger <1> mail <1> biff <1> mail fg ls rm <1> ls more <1> rm <1> ls cd <1> ls cd ls quota -v biff finger <1> finger <1> date wqho who finger <1> finger <1> finger <1> finger <1> finger <1> ls elm cd <1> vi <1> lynx <1> lynx <1> lynx <1> elm finger <1> exit,USER6
4765,1415,ls ls -la date cd <1> ls ls -la rlogin <1> telnet <1> cd <1> cd,USER6
4766,1416,elm ls ls -la ls cd <1> ls cd <1> ls -ld <1> ls -ld <1> ls -l <1> cd ls ls <1>,USER6
4767,1417,cd <1> ls -la cd <1> ls ls -ls cd <1> ls cp -R <2> cp -r <2> cd,USER6
4768,1422,elm grep <2> mail <1> elm finger <1> ls ls -l more <1> ls logout,USER6
4769,1423,elm grep <2> mail <1> mail <1> exit,USER6
4770,1424,elm mail <1> finger <1> exit,USER6
4771,1425,elm finger <1> exit,USER6
4772,1426,elm mail <1> elm more <1> finer <1> finger <1> ph <1> exit,USER6
4773,1427,elm finger <1> mail <1> finger <1> exit,USER6
4774,1428,ls elm ls finger <1> who elm elm exit,USER6
4775,1429,elm finger <1> elm,USER6
4776,1430,elm cd <1> ls more <1> ls cd elm cd <1> ls grep <2> vi <1> ls cd ls lynx <1> vi <1> mail <1> finger <1> fg mail mail <1> mail finger <1> exit,USER6
4777,1431,elm ls fk exit,USER6
4778,1432,cd <1> ls vi <1> lpq -Pea25 ftp <1> elm ls cd tail <1> ls mail <3> ls uptime logout,USER6
4779,1433,telnet <1> clear exit,USER6
4780,1434,elm df -k cd <1> ls cd <1> ls ls -l cd <1> ls cd <1> ls cd <1> ls,USER6
4781,1435,elm df -k <1> df -k uptime exit,USER6
4782,1436,ls df -k elm ph <3> ph <3> > <1> fg logout,USER6
4783,1437,elm rlogin <1> grep <2> fg ls elm ls mailbox <1> vi <1> finger <1> fg elm vi <1> elm ls vi <1> rm <1> ls clear ] elm biff <1> elm dk -k df -k trouble ls rm <1> mail <1>,USER6
4784,1438,elm ls vi <1> jobs psa | grep <1> ls df -k df -k ls vi <1> ls mail <1> vi <1> mail <1> ls rm <1> elm ls mail <1> finger <1> finger <1> elm ls rm <1> ls exit,USER6
4785,1439,elm finger <1> finger <1> elm finger <1> finger <1> finger <1> ls elm ls elm fg elm mail elm mail <1> ls rm <1> finger <1> exit,USER6
4786,1440,finger <1> finger <1> exit,USER6
4787,1441,ruptime lem elm rlogin <1> ls fg ls mail <1> finger <1> finger <1> date ls exit,USER6
4788,1442,rupeimt ruptime elm ls <GENSYM:11> finger <1> finger <1> finger <1> telnet <1> exit,USER6
4789,1443,ruptime who elm biff <1> elm clear ls elm grep <2> fg mail <3> biff who elm ls ls cd <1> ls cd <1> ls vi <1> pwd ls cd <1> ls vi <1> ftp <1> ls fg vi <1> vi <1> look <1> fg mail <1> elm ruptime elm mail <3> ls elm cd <1> ls cd cd <1> ls vi <1> cd elm cd <1> ls cd <1> ls more <1> mail <1> ls fg elm ruptime logout,USER6
4790,1444,elm mail <1> ls cd <1> ls cd elm mail <1> ls more <1> rm <1> ls elm ls more <1> fg ls rm <1> ls clear man <1> elm mail exit,USER6
4791,1445,elm mail <1> ls elm y exit,USER6
4792,1446,cd <1> ls -la cd <1> ls -la cd ls,USER6
4793,1449,telnet <1> fk exit,USER6
4794,1452,elm elm ls ruptime fk elm lynx <1> lynx <1> ls elm ls lem elm ls elm telnet <1> fg lynx <1> lynx <1> lynx <1> lynx <1> ls lpq -Pea25 lpr -Pea25 <1> lpq -Pea25 vi <1> lpr -Pea25 <1> elm lynx <1> ls mv <2> vi <1> lynx <1> lynx <1> lynx <1> lynx <1> elm ls vi <1> ls telnet <1> clear date clear,USER6
4795,1453,cd <1> ls xv <1> & xv <2> xv <1> & xv <1> & cd <1> ls cd <1> ls cd <1> ls cd <1> ls <1> cd <1> ls ls -la rm <1> find -name -print <2> cd <1> cd <1> ls cd <1> ls cd <1> ls xv <1> & xv <1> & xv <1> & xv <1> & xv <1> & cd ls finger <1>,USER6
4796,1456,finger <1> finger <1>,USER6
4797,1457,elm ls finger <1> finger <1> elm ls mail <1> finger <1> elm,USER6
4798,1459,elm,USER6
4799,1460,cdl ls cd <1> ls ls -l <1> cd cd <1> cd <1> ls cd <1> ls -l xv cd ls finger <1> finger <1>,USER6
4800,1462,finger <1> cd <1> ls vi <1> cd vi <1> elm ph <2> finger <1> mail <1> elm,USER6
4801,1469,elm mail <1> elm,USER6
4802,1472,elm,USER6
4803,1477,elm lynx <1> logout,USER6
4804,1478,elm exit,USER6
4805,1479,elm vi <1> mail <1> ls lynx <1> vi <1> lynx <1> mail <1> ls rm <1> mkdir <1> mv <2> mv <2> ls elm exit,USER6
4806,1480,telnet <1> clear telnet <1> telnet <1> lynx <1> lynx <1> telnet <1> clear fk clear elm mail <1> elm exit,USER6
4807,1481,ruptime elm mail <1> cd <1> vi <1> lynx <1> vi <1> fg mail exit,USER6
4808,1482,upeim uptime elm exit,USER6
4809,1483,elm finger <1> finger <1> ph <1> ph <4> lname <1> finger <1> finger <1> finger <1> finger <1> finger <1> finger <1> finger <1> cd <1> lynx <1> elm mail <3>,USER6
4810,1484,elm vi <1> vi <1> mail <1> look <1> fg vi <1> ls vi <1> elm rm <1> ls ls <1> mv <2> mail <1> elm exit,USER6
4811,1485,elm cd <1> cd <1> ls vi <1> elm fk date mail <1> exit,USER6
4812,1486,elm exit,USER6
4813,1487,ls cd <1> ls vi <1> mail <1> ls cd elm elm exit,USER6
4814,1488,elm elm telnet <1> exit,USER6
4815,1489,rn vi <1> rn vi <1> rn exit,USER6
4816,1490,elm vi <1> rn rn kf fk telnet <1> rn elm exit,USER6
4817,1491,elm elm ls exit,USER6
4818,1492,elm exit,USER6
4819,1493,elm lpr -Pea25 <1> lpq -Pea25 elm ls vi <1> mail <3> elm biff biff <1> cd <1> ls cd <1> ls vi <1> :q cd clear mail <3> mail <2> vi <1> clear elm biff elm ls rm <1> rm <1> rn cd <1> ls ls -l elm -f <1>,USER6
4820,1494,mail <2> mail <1>,USER6
4821,1495,mail <1>,USER6
4822,1496,ls unrm <1> ls vi <1> ls,USER6
4823,1497,ph <1> ph <2> elm ls finger <1> finger <1> finger <1> finger <1> finger <1> date,USER6
4824,1498,more <1>,USER6
4825,1504,elm mail <1> rlogin <1>,USER6
4826,1506,mail <1>,USER6
4827,1508,cd <1> ls xv <1> ph <2> ph <1>,USER6
4828,1510,elm ls rm <1> rmdir <1> cd <1> ls cd <1> rm -rf <1> rmdir <1> ls <1> cd <1> ls -la cd <1> rm -rf <1> ls rm <1> ls,USER6
4829,1513,elm mail <1> biff <1> fk elm ls cd <1> ls vi <1> ls vi <1> ls cd <1> ls rn vi <1> rn ls cd <1> ls elm -f <1> ls elm -f <1> ls mail <1> ls cd ls fk elm mail <1> ls cd <1> ls vi <1> ls sccs <2> ls <1> ls sccs <2> sccs <2> ls sccs <2> ls ls <1> ls vi <1> ls vi <1> fk elm ls cd ls cd <1> ls rm <1> ls cd ls cd <1> ls cd <1> ls bj vi <1> ls cd <1> ls vi <1> ls vi <1> ls vi <1> ls vi <1> ls cd <1> ls cd <1> ls cd <1> ls cd <1> cd <1> ls -l cd ls cd <1> ls file <1> ls -l diff <2> cd ls elm elm elm cd ls more <1> mail <1> elm more <1> elm,USER6
4830,1514,elm ls vi <1> cd <1> ls cd elm ls cp <2> vi <1> mail <1> elm biff <1> elm fk elm elm telnet <1>,USER6
4831,1515,telnet <1> clear cd <1> cd <1> ls vi <1> sccs <2> cd ls elm clear fk elm ls rm <1> rm <1> rm <1> ls mail <1> ls vi <1> rm <1> ls vi <1> ls mv <2> rm <1> elm ls rn ls cd <1> ls vi <1> rlogin <1> ls clear ls history fg vi <1> ls rm <1> ls vi <1> telnet <1> clear telnet <1> clear elm ls cd ls logout,USER6
4832,1519,workman &,USER6
4833,1520,elm ls cd <1> vi <1> cd <1> ls vi <1> vi <1>,USER6
4834,1522,rn cd <1> elm -f <1> elm cd elm exit,USER6
4835,1523,ls elm mail lynx <1> echo <1> tput <1> stty <1> ls d ls cd <1> ls grep <1> grep <2> ls lynx <1> ls c cd ls exit,USER6
4836,1524,lynx <1> logout,USER6
4837,1525,ls ph <1> finger <1> finger <1> o finger <1> finger <1> finger <1> | head,USER6
4838,1526,elm rlogin <1> rn ls elm more <1> exit,USER6
4839,1527,elm ls more <1> elm exit,USER6
4840,1528,elm exit,USER6
4841,1529,elm exit,USER6
4842,1530,elm ls rn cd <1> ls elm -f <1> fk ping <1> telnet <1> exit,USER6
4843,1534,elm ls rm <1> ls man <1> man <1> man <1> man <1> man -k <1> echo <1> man <1> ex elm el <1> elm,USER6
4844,1536,which <1> which <1> ls -l <1> ls -l <1> ruptime elm cd <1> cd <1> ls cd <1> ls vi <1> vi <1>,USER6
4845,1539,telnet <1>,USER6
4846,1540,telnet <1> telnet <1>,USER6
4847,1543,telnet <1>,USER6
4848,1544,telnet <1> rn,USER6
4849,1545,vi <1> rn fk elm telnet <1> exit,USER6
4850,1546,elm ls cd <1> ls vi <1> vi <1> vi <1>,USER6
4851,1547,look <1> cd cd <1> ls ls -l rm <1> xv <1> ls cp <2> ls -l xv <1>,USER6
4852,1548,rlogin <1> ls rn cd <1> ls vi <1> ls cd cd <1> rn -f <1>,USER6
4853,1552,lpq -Pea25 cd <1> lpr -Pea25 <1> lpq -Pea25,USER6
4854,1562,elm,USER6
4855,1565,cd <1> ls sccs <2> date >> <1> vi <1>,USER6
4856,1566,xanim <1> xanim <1> cdl ls cd <1> ls ls -l <1>,USER6
4857,1567,ls rm <1> which <1> ls -l <1>,USER6
4858,1568,elm,USER6
4859,1570,elm mail <1> elm ls man <1> elm exit,USER6
4860,1571,mail <1> elm ls exit,USER6
4861,1572,rn fk elm telnet <1> exit,USER6
4862,1573,elm exit,USER6
4863,1574,mail <1>,USER6
4864,1575,elm elm clear exit,USER6
4865,1576,elm,USER6
4866,1577,ls elm mail <1> fk mail <1> finger <1> finger <1> vi <1> mail <1> vi <1> fg elm,USER6
4867,1578,elm elm,USER6
4868,1579,elm ls vi <1> elm exit,USER6
4869,1580,elm telnet <1> ls cd <1> ls mkdir <1> mv <2> mv <2> ls cd <1> cd <1> ls uncompress <1> head <1> grep <2> | head grep <2> | tail head <1> cd elm elm exit,USER6
4870,1581,elm elm man <1> man <1> ls ls -la <1> cd <1> uudecode <1> vi <1> uudecode <1> man <1> ls rm <1> ls rm <1> rm <1> cd ls rn ls cd <1> ls cd cd <1> rn ls fg vi <1> ls cd vi <1> cd <1> ls ls -l rm <1> ls cd ls elm exit,USER6
4871,1582,rn cd vi <1> ls -l <1> exit,USER6
4872,1583,ls cd <1> ls mv <2> ls cd ls ls cd <1> ls cd <1> ls head <1> head <1> > <1> vi <1> ls vi <1> ls fg vi <1> ls vi <1> ls awk <2> awk <2> vi <1> more <1> awk <2> awk <2> > <1> vi <1> vi <1> ls vi <1> ls vi <1> vi <1> vi <1> ls more <1>,USER6
4873,1584,workman & fg,USER6
4874,1585,finger <1> mail <1> finger <1> who cd <1> vi <1> ls <1> ls vi <1> vi <1> cd ls ls finger <1> finger <1> mail <1> cd find -name -print <2>,USER6
4875,1586,cd <1> vi <1> ls cd <1> ls cd <1> ls more <1> cd <1> ls cd <1> cd <1> ls cd <1> ls more <1>,USER6
4876,1587,elm elm,USER6
4877,1588,xterm & xterm &,USER6
4878,1589,telnet <1> exit,USER6
4879,1590,telnet <1>,USER6
4880,1591,elm biff <1> fk mail <1> cd <1> ls cd <1> ls vi <1> vi <1> vi <1> sccs <2> vi <1> sccs <2> ls cd rn ls ls -l chmod <2> cd <1> ls -la cd fg cd ls vi <1> cd <1> ls ls -l chmod <2> ls -l cd ls elm ls vi <1> elm ls vi <1> fk fg look <1> fg eljm elm elm fg vi <1> vi <1> cd <1> vi <1> fg look <1> fg ls cd ls cd <1> ls ls -la cd ls quota -v cdl cd <1> ls cd <1> ls la <1> ls <1> ls <1> ls cd <1> ls ls <1> ls <1> cd ls elm exit,USER6
4881,1592,elm ls mail <1> df -k <1> df -k mail <1> cd <1> ls df -k <1> cd <1> ls cd <1> ls cd <1> ls cd <1> ls cd <1> ls rm -rf <1> ls -l cd <1> ls cd <1> ls cd <1> ls -l cd <1> cd <1> ls cd <1> ls cd <1> ls cd <1> ls cd <1> cd <1> ls pwd ls -l cd <1> ls cd <1> ls cd <1> ls ls -l cd <1> cd <1> ls cd <1> ls ls -l cd <1> ls cd df -k <1> df -lk fg mail <1> elm ls rm <1> df -k <1> df -k exit,USER6
4882,1593,ruptime mail <1> df -k ls rn clear ls cd <1> cd <1> ls cd <1> ls telnet <1> ls cd <1> ls cd <1> ls cd <1> ls vi <1> ls vi <1> ls cd <1>,USER6
4883,1594,elm elm ls vi <1> mail <1> ls rm <1> fk,USER6
4884,1595,biff <1> elm telnet <1> ls find -name -print <2> cdl cd <1> cd <1> ls find -name -print <2> cd <1> ls head <1> ls rm <1> cd <1> rmdir <1> ls ls cd ls cd <1> ls cd <1> ls rm <1> rm <1> rm <1> ls ftp <1> ls ls -l quota -v uncompress <1> vi <1> telnet <1> elm exit,USER6
4885,1596,ls elm cd <1> ls cd <1> ls rm <1> ftp <1> ls cd ls elm exit,USER6
4886,1597,elm exit,USER6
4887,1598,cd <1> ls rm <1> ls cd ls cd <1> rn exit,USER6
4888,1599,cd <1> ls rm <1> exit,USER6
4889,1600,elm trouble elm elm elm,USER6
4890,1601,xterm & xterm &,USER6
4891,1602,ls rm <1> rm <1> vi <1> df -k <1> df -k cd <1> df -k <1> vi <1> cd vi <1> ls cd <1> ls cd <1> ls vi <1> ls more <1> awk <2> | head awk <2> | head vi <1> more <1> mv <2> cp <2> vi <1> more <1> awk <1> | head awk <2> | head awk <2> > <1> awk <2> >> <1> awk <2> >> <1> awk <2> >> <1> vi <1> history vi <1> more more <1> awk <2> > <1> awk <2> >> <1> awk <2> >> <1> awk <2> >> <1> cand.blocks vi <1> more <1> history head <1> head <1> ls vi <1> pushd <1> pushd <1> ls sccs <2> sccs <2> date >> <1> vi <1> cdl ls cd <1> ls -la cd <1> ls -la cd <1> ls ls <1> cd <1> ls ls -l <1> cd <1> sl ls cd <1> ls more <1> ls vi <1> ls -l head <1> vi <1> grep <2> vi <1> ls cd cd <1> ls rm <1> rm <1> rm <1> cd clear ls quota -v cd <1> ls cd <1> ls ls -l ls -l,USER6
4892,1604,df -k rlogin <1> cd <1> ls cd <1> vi <1> vi <1> vi <1> vi <1> vi <1> ls vi <1> quota -v quota -v,USER6
4893,1605,rlogin <1> vi <1> ping <1> pwd cd <1> cd <1> ls vi <1> vi <1> vi <1> vi <1> vi <1> vi <1> ls mkdir <1> cd <1> mkdir <1> cd <1> cp <2> cp <2> ls cd <1> ls cd <1> ls vi <1> rm <1> ls pwd ls ftp <1>,USER6
4894,1606,ruptime df -k exit,USER6
4895,1607,df -k exit,USER6
4896,1608,telnet <1> exit,USER6
4897,1609,telnet <1> exit,USER6
4898,1610,telnet <1> clear,USER6
4899,1616,elm cd <1> ls fg ls cd fg mail exit,USER6
