,binaryClass_cat,Actions_taken_num,Liberal_num,Unconstitutional_num,Precedent_alteration_num,Unanimous_num,Year_of_decision_num,Lower_court_disagreement_num
2481,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2482,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2483,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2484,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2485,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2486,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2487,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2488,N,1.0,0.0,0.0,0.0,1.0,1976.0,0.0
2489,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2490,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2491,N,0.0,0.0,0.0,0.0,1.0,1976.0,0.0
2492,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2493,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2494,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2495,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2496,N,0.0,0.0,0.0,0.0,0.0,1976.0,0.0
2497,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2498,N,0.0,1.0,0.0,0.0,1.0,1976.0,0.0
2499,N,0.0,0.0,0.0,0.0,0.0,1976.0,1.0
2500,N,0.0,1.0,0.0,0.0,0.0,1976.0,0.0
2501,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2502,N,0.0,0.0,0.0,0.0,0.0,1977.0,1.0
2503,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2504,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2505,N,0.0,1.0,1.0,1.0,0.0,1977.0,0.0
2506,N,0.0,1.0,0.0,0.0,1.0,1977.0,1.0
2507,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2508,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2509,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2510,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2511,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2512,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2513,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2514,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2515,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2516,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2517,N,0.0,0.0,0.0,0.0,1.0,1977.0,1.0
2518,N,0.0,0.0,0.0,0.0,1.0,1977.0,1.0
2519,N,0.0,1.0,1.0,0.0,0.0,1977.0,0.0
2520,N,0.0,0.0,0.0,0.0,1.0,1977.0,1.0
2521,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2522,N,11.0,0.0,0.0,0.0,0.0,1977.0,0.0
2523,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2524,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2525,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2526,N,0.0,1.0,1.0,0.0,0.0,1977.0,0.0
2527,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2528,N,0.0,0.0,0.0,0.0,1.0,1977.0,1.0
2529,N,0.0,0.0,0.0,0.0,1.0,1977.0,1.0
2530,N,0.0,0.0,0.0,0.0,0.0,1977.0,1.0
2531,N,0.0,1.0,1.0,0.0,0.0,1977.0,0.0
2532,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2533,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2534,N,0.0,0.0,0.0,0.0,0.0,1977.0,1.0
2535,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2536,N,0.0,1.0,0.0,0.0,1.0,1977.0,1.0
2537,N,0.0,1.0,0.0,0.0,0.0,1977.0,1.0
2538,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2539,N,0.0,1.0,0.0,0.0,0.0,1977.0,1.0
2540,N,0.0,0.0,0.0,0.0,1.0,1977.0,1.0
2541,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2542,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2543,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2544,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2545,N,0.0,1.0,1.0,0.0,0.0,1977.0,0.0
2546,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2547,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2548,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2549,N,0.0,0.0,0.0,0.0,0.0,1977.0,1.0
2550,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2551,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2552,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2553,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2554,N,3.0,0.0,0.0,1.0,0.0,1977.0,1.0
2555,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2556,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2557,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2558,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2559,N,6.0,0.0,0.0,0.0,0.0,1977.0,0.0
2560,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2561,N,0.0,0.0,0.0,0.0,0.0,1977.0,1.0
2562,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2563,N,0.0,0.0,0.0,0.0,0.0,1977.0,1.0
2564,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2565,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2566,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2567,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2568,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2569,N,0.0,1.0,1.0,0.0,1.0,1977.0,1.0
2570,N,0.0,0.0,0.0,0.0,1.0,1977.0,1.0
2571,N,0.0,1.0,0.0,0.0,0.0,1977.0,1.0
2572,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2573,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2574,N,0.0,1.0,0.0,0.0,0.0,1977.0,1.0
2575,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2576,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2577,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2578,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2579,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2580,N,0.0,0.0,0.0,0.0,1.0,1977.0,1.0
2581,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2582,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2583,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2584,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2585,N,0.0,1.0,1.0,0.0,0.0,1977.0,0.0
2586,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2587,N,5.0,0.0,0.0,0.0,0.0,1977.0,1.0
2588,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2589,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2590,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2591,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2592,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2593,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2594,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2595,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2596,N,0.0,1.0,1.0,0.0,0.0,1977.0,1.0
2597,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2598,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2599,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2600,N,0.0,1.0,0.0,0.0,0.0,1977.0,1.0
2601,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2602,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2603,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2604,N,0.0,0.0,0.0,0.0,1.0,1977.0,1.0
2605,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2606,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2607,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2608,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2609,N,0.0,0.0,0.0,0.0,1.0,1977.0,1.0
2610,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2611,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2612,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2613,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2614,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2615,N,6.0,0.0,0.0,0.0,0.0,1977.0,0.0
2616,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2617,N,0.0,1.0,0.0,0.0,1.0,1977.0,1.0
2618,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2619,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2620,N,0.0,0.0,0.0,0.0,0.0,1977.0,1.0
2621,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2622,N,0.0,1.0,0.0,0.0,1.0,1977.0,1.0
2623,N,0.0,1.0,0.0,0.0,1.0,1977.0,0.0
2624,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2625,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2626,N,0.0,1.0,0.0,0.0,0.0,1977.0,1.0
2627,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2628,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2629,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2630,N,0.0,1.0,0.0,0.0,0.0,1977.0,0.0
2631,N,0.0,1.0,0.0,0.0,0.0,1977.0,1.0
2632,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2633,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2634,N,0.0,0.0,0.0,0.0,0.0,1977.0,0.0
2635,N,0.0,0.0,0.0,0.0,0.0,1977.0,1.0
2636,N,0.0,0.0,0.0,0.0,1.0,1977.0,0.0
2637,N,1.0,0.0,0.0,0.0,0.0,1977.0,1.0
2638,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2639,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2640,N,1.0,0.0,0.0,0.0,1.0,1978.0,1.0
2641,N,1.0,0.0,0.0,0.0,0.0,1978.0,1.0
2642,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2643,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2644,N,0.0,0.0,0.0,0.0,1.0,1978.0,0.0
2645,N,0.0,1.0,1.0,0.0,1.0,1978.0,0.0
2646,N,0.0,1.0,0.0,0.0,0.0,1978.0,1.0
2647,N,0.0,0.0,0.0,0.0,1.0,1978.0,0.0
2648,N,0.0,0.0,0.0,0.0,1.0,1978.0,0.0
2649,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2650,N,0.0,0.0,0.0,0.0,1.0,1978.0,0.0
2651,N,0.0,1.0,0.0,0.0,0.0,1978.0,1.0
2652,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2653,N,1.0,1.0,0.0,1.0,0.0,1978.0,0.0
2654,N,0.0,1.0,0.0,0.0,1.0,1978.0,0.0
2655,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2656,N,0.0,1.0,0.0,0.0,1.0,1978.0,0.0
2657,N,0.0,0.0,0.0,0.0,1.0,1978.0,0.0
2658,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2659,N,0.0,0.0,0.0,0.0,1.0,1978.0,0.0
2660,N,0.0,1.0,0.0,0.0,1.0,1978.0,0.0
2661,N,0.0,1.0,0.0,0.0,0.0,1978.0,1.0
2662,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2663,N,0.0,1.0,0.0,0.0,0.0,1978.0,1.0
2664,N,0.0,1.0,0.0,0.0,1.0,1978.0,0.0
2665,P,3.0,1.0,0.0,0.0,0.0,1978.0,0.0
2666,N,0.0,1.0,0.0,0.0,1.0,1978.0,0.0
2667,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2668,N,0.0,1.0,0.0,0.0,0.0,1978.0,1.0
2669,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2670,N,0.0,1.0,0.0,0.0,0.0,1978.0,1.0
2671,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2672,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2673,N,0.0,0.0,0.0,0.0,1.0,1978.0,1.0
2674,N,0.0,1.0,0.0,0.0,1.0,1978.0,0.0
2675,N,0.0,1.0,0.0,0.0,0.0,1978.0,1.0
2676,N,0.0,0.0,0.0,0.0,1.0,1978.0,1.0
2677,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2678,N,0.0,1.0,0.0,0.0,1.0,1978.0,1.0
2679,N,0.0,1.0,1.0,0.0,1.0,1978.0,0.0
2680,N,0.0,0.0,0.0,0.0,1.0,1978.0,0.0
2681,N,0.0,0.0,0.0,0.0,1.0,1978.0,1.0
2682,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2683,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2684,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2685,N,0.0,1.0,0.0,1.0,1.0,1978.0,0.0
2686,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2687,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2688,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2689,N,0.0,0.0,0.0,0.0,1.0,1978.0,0.0
2690,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2691,N,1.0,0.0,0.0,0.0,1.0,1978.0,1.0
2692,P,2.0,1.0,0.0,0.0,0.0,1978.0,0.0
2693,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2694,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2695,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2696,N,0.0,1.0,0.0,0.0,0.0,1978.0,1.0
2697,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2698,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2699,P,1.0,1.0,0.0,0.0,0.0,1978.0,1.0
2700,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2701,N,1.0,0.0,0.0,0.0,0.0,1978.0,0.0
2702,N,1.0,1.0,0.0,0.0,0.0,1978.0,1.0
2703,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2704,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2705,N,0.0,1.0,0.0,0.0,1.0,1978.0,0.0
2706,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2707,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2708,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2709,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2710,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2711,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2712,N,0.0,0.0,0.0,0.0,1.0,1978.0,0.0
2713,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2714,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2715,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2716,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2717,N,0.0,0.0,0.0,1.0,0.0,1978.0,0.0
2718,N,0.0,1.0,1.0,0.0,0.0,1978.0,0.0
2719,N,1.0,0.0,0.0,0.0,1.0,1978.0,0.0
2720,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2721,N,1.0,0.0,0.0,0.0,0.0,1978.0,0.0
2722,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2723,N,0.0,1.0,0.0,0.0,1.0,1978.0,0.0
2724,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2725,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2726,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2727,N,0.0,0.0,0.0,0.0,1.0,1978.0,0.0
2728,N,0.0,1.0,1.0,0.0,0.0,1978.0,0.0
2729,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2730,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2731,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2732,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2733,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2734,P,3.0,1.0,0.0,0.0,0.0,1978.0,0.0
2735,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2736,N,1.0,0.0,0.0,0.0,0.0,1978.0,0.0
2737,N,0.0,0.0,0.0,0.0,1.0,1978.0,0.0
2738,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2739,N,0.0,0.0,0.0,0.0,0.0,1978.0,1.0
2740,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2741,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2742,N,0.0,1.0,0.0,0.0,1.0,1978.0,1.0
2743,N,0.0,0.0,0.0,0.0,1.0,1978.0,1.0
2744,N,0.0,0.0,0.0,0.0,1.0,1978.0,0.0
2745,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2746,N,0.0,1.0,0.0,0.0,1.0,1978.0,1.0
2747,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2748,N,0.0,0.0,0.0,0.0,0.0,1978.0,0.0
2749,N,0.0,1.0,0.0,0.0,0.0,1978.0,0.0
2750,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2751,N,0.0,1.0,0.0,0.0,0.0,1979.0,1.0
2752,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2753,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2754,N,0.0,1.0,0.0,0.0,0.0,1979.0,0.0
2755,N,1.0,0.0,0.0,0.0,1.0,1979.0,1.0
2756,N,7.0,1.0,0.0,0.0,1.0,1979.0,1.0
2757,N,0.0,1.0,1.0,0.0,1.0,1979.0,0.0
2758,N,4.0,1.0,0.0,0.0,1.0,1979.0,0.0
2759,N,0.0,0.0,0.0,0.0,0.0,1979.0,1.0
2760,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2761,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2762,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2763,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2764,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2765,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2766,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2767,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2768,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2769,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2770,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2771,N,0.0,0.0,0.0,0.0,0.0,1979.0,1.0
2772,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2773,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2774,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2775,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2776,N,0.0,0.0,0.0,0.0,0.0,1979.0,1.0
2777,N,0.0,0.0,0.0,0.0,1.0,1979.0,1.0
2778,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2779,N,0.0,1.0,1.0,0.0,0.0,1979.0,0.0
2780,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2781,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2782,N,5.0,1.0,0.0,0.0,0.0,1979.0,0.0
2783,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2784,N,0.0,1.0,0.0,0.0,1.0,1979.0,1.0
2785,N,0.0,1.0,1.0,0.0,1.0,1979.0,0.0
2786,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2787,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2788,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2789,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2790,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2791,N,0.0,1.0,0.0,0.0,0.0,1979.0,0.0
2792,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2793,N,0.0,1.0,0.0,0.0,0.0,1979.0,0.0
2794,N,0.0,1.0,0.0,0.0,0.0,1979.0,0.0
2795,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2796,N,0.0,1.0,1.0,0.0,0.0,1979.0,0.0
2797,N,0.0,1.0,1.0,0.0,0.0,1979.0,0.0
2798,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2799,N,0.0,0.0,0.0,0.0,1.0,1979.0,1.0
2800,N,0.0,0.0,0.0,0.0,0.0,1979.0,1.0
2801,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2802,N,0.0,1.0,1.0,0.0,0.0,1979.0,0.0
2803,N,2.0,1.0,0.0,0.0,0.0,1979.0,0.0
2804,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2805,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2806,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2807,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2808,N,4.0,0.0,0.0,0.0,0.0,1979.0,0.0
2809,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2810,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2811,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2812,N,0.0,1.0,0.0,0.0,0.0,1979.0,0.0
2813,N,1.0,0.0,0.0,0.0,1.0,1979.0,1.0
2814,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2815,N,0.0,1.0,0.0,0.0,0.0,1979.0,0.0
2816,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2817,N,1.0,1.0,0.0,0.0,0.0,1979.0,1.0
2818,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2819,N,0.0,0.0,0.0,0.0,0.0,1979.0,1.0
2820,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2821,N,0.0,1.0,0.0,0.0,1.0,1979.0,1.0
2822,N,1.0,1.0,0.0,0.0,0.0,1979.0,0.0
2823,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2824,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2825,N,3.0,0.0,0.0,0.0,0.0,1979.0,0.0
2826,N,0.0,1.0,0.0,0.0,1.0,1979.0,1.0
2827,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2828,N,0.0,0.0,0.0,0.0,1.0,1979.0,1.0
2829,N,0.0,1.0,1.0,0.0,1.0,1979.0,0.0
2830,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2831,N,1.0,1.0,0.0,0.0,0.0,1979.0,1.0
2832,N,3.0,1.0,0.0,0.0,1.0,1979.0,0.0
2833,N,0.0,1.0,0.0,0.0,0.0,1979.0,0.0
2834,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2835,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2836,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2837,N,0.0,1.0,1.0,0.0,1.0,1979.0,0.0
2838,N,0.0,0.0,0.0,0.0,1.0,1979.0,1.0
2839,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2840,N,0.0,1.0,1.0,0.0,1.0,1979.0,1.0
2841,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2842,N,0.0,1.0,1.0,0.0,0.0,1979.0,1.0
2843,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2844,N,0.0,1.0,0.0,0.0,0.0,1979.0,0.0
2845,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2846,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2847,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2848,N,0.0,1.0,1.0,0.0,0.0,1979.0,0.0
2849,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2850,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2851,N,0.0,1.0,0.0,0.0,0.0,1979.0,0.0
2852,N,1.0,1.0,0.0,0.0,0.0,1979.0,1.0
2853,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2854,N,0.0,1.0,0.0,0.0,0.0,1979.0,0.0
2855,N,0.0,1.0,1.0,0.0,0.0,1979.0,0.0
2856,N,1.0,0.0,0.0,0.0,0.0,1979.0,0.0
2857,N,0.0,1.0,0.0,0.0,0.0,1979.0,0.0
2858,N,0.0,0.0,0.0,0.0,1.0,1979.0,0.0
2859,N,0.0,0.0,0.0,0.0,0.0,1979.0,1.0
2860,N,0.0,1.0,1.0,0.0,0.0,1979.0,1.0
2861,N,0.0,1.0,0.0,0.0,0.0,1979.0,0.0
2862,N,3.0,0.0,0.0,0.0,0.0,1979.0,0.0
2863,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2864,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2865,N,0.0,1.0,0.0,0.0,1.0,1979.0,0.0
2866,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2867,N,0.0,1.0,0.0,0.0,0.0,1979.0,1.0
2868,N,0.0,0.0,0.0,0.0,0.0,1979.0,0.0
2869,N,0.0,1.0,0.0,1.0,0.0,1980.0,0.0
2870,P,3.0,1.0,0.0,0.0,0.0,1980.0,0.0
2871,N,2.0,0.0,0.0,0.0,0.0,1980.0,0.0
2872,N,0.0,0.0,0.0,0.0,0.0,1980.0,0.0
2873,N,3.0,1.0,0.0,0.0,1.0,1980.0,0.0
2874,N,0.0,0.0,0.0,0.0,0.0,1980.0,0.0
2875,N,2.0,0.0,0.0,0.0,0.0,1980.0,0.0
2876,N,0.0,1.0,0.0,0.0,0.0,1980.0,0.0
2877,N,0.0,0.0,0.0,0.0,0.0,1980.0,0.0
2878,N,0.0,1.0,0.0,0.0,0.0,1980.0,0.0
2879,N,0.0,1.0,0.0,0.0,0.0,1980.0,0.0
2880,N,5.0,0.0,0.0,0.0,1.0,1980.0,1.0
2881,N,0.0,0.0,0.0,0.0,0.0,1980.0,0.0
2882,N,0.0,0.0,0.0,0.0,0.0,1980.0,1.0
2883,N,0.0,0.0,0.0,0.0,0.0,1980.0,0.0
2884,N,0.0,1.0,0.0,0.0,0.0,1980.0,0.0
2885,N,0.0,0.0,0.0,0.0,0.0,1980.0,1.0
2886,N,0.0,0.0,0.0,0.0,0.0,1980.0,0.0
2887,N,0.0,0.0,0.0,0.0,0.0,1980.0,0.0
2888,N,0.0,1.0,1.0,0.0,0.0,1980.0,1.0
2889,N,0.0,1.0,0.0,0.0,0.0,1980.0,0.0
